transaction_id,transaction_date,transaction_type,asset_side,asset_type,player_name,player_url,team_from,team_to,pick_year,pick_round,pick_description,raw_asset_text
c2fe5d0ad275d1abcc,2026-04-13,draft_pick,selected,player,Nell Angloma,,,Connecticut Sun,,,,The Connecticut Sun drafted Nell Angloma in the 1st round (12th pick) of the 2026 WNBA Draft.
5a5b1f2fecd53f05ca,2026-04-13,draft_pick,selected,player,Madina Okot,,,Atlanta Dream,,,,The Atlanta Dream drafted Madina Okot in the 1st round (13th pick) of the 2026 WNBA Draft.
a8925b5947fb780a2a,2026-04-13,draft_pick,selected,player,Taina Mair,,,Seattle Storm,,,,The Seattle Storm drafted Taina Mair in the 1st round (14th pick) of the 2026 WNBA Draft.
9ab0aebdc369fa7af5,2026-04-13,draft_pick,selected,player,Gianna Kneepkens,,,Connecticut Sun,,,,The Connecticut Sun drafted Gianna Kneepkens in the 1st round (15th pick) of the 2026 WNBA Draft.
51b55c56e5e90eb510,2026-04-13,draft_pick,selected,player,Marta Suárez,,,Seattle Storm,,,,The Seattle Storm drafted Marta Suárez in the 2nd round (16th pick) of the 2026 WNBA Draft.
f13147fb621c46d013,2026-04-13,draft_pick,selected,player,Frieda Bühner,,,Portland Fire,,,,The Portland Fire drafted Frieda Bühner in the 2nd round (17th pick) of the 2026 WNBA Draft.
f2d94058f6fd9bccf2,2026-04-13,draft_pick,selected,player,Charlisse Leger-Walker,,,Connecticut Sun,,,,The Connecticut Sun drafted Charlisse Leger-Walker in the 2nd round (18th pick) of the 2026 WNBA Draft.
b4345400b8f66f968f,2026-04-13,draft_pick,selected,player,Cassandre Prosper,,,Washington Mystics,,,,The Washington Mystics drafted Cassandre Prosper in the 2nd round (19th pick) of the 2026 WNBA Draft.
6014b213da065e0973,2026-04-13,draft_pick,selected,player,Ta'Niya Latson,,,Los Angeles Sparks,,,,The Los Angeles Sparks drafted Ta'Niya Latson in the 2nd round (20th pick) of the 2026 WNBA Draft.
a638ab38606d1cab02,2026-04-13,draft_pick,selected,player,Latasha Lattimore,,,Chicago Sky,,,,The Chicago Sky drafted Latasha Lattimore in the 2nd round (21st pick) of the 2026 WNBA Draft.
11c8585aec481eb121,2026-04-13,draft_pick,selected,player,Teonni Key,,,Toronto Tempo,,,,The Toronto Tempo drafted Teonni Key in the 2nd round (22nd pick) of the 2026 WNBA Draft.
316ee64c4b33908e70,2026-04-13,draft_pick,selected,player,Ashlon Jackson,,,Golden State Valkyries,,,,The Golden State Valkyries drafted Ashlon Jackson in the 2nd round (23rd pick) of the 2026 WNBA Draft.
7d972eeb68b95c3422,2026-04-13,draft_pick,selected,player,Chance Gray,,,Los Angeles Sparks,,,,The Los Angeles Sparks drafted Chance Gray in the 2nd round (24th pick) of the 2026 WNBA Draft.
5637b63c669dae30d4,2026-04-13,draft_pick,selected,player,Justine Pissott,,,Indiana Fever,,,,The Indiana Fever drafted Justine Pissott in the 2nd round (25th pick) of the 2026 WNBA Draft.
b83a4d402212b47bc7,2026-04-13,draft_pick,selected,player,Saffron Shiels,,,Toronto Tempo,,,,The Toronto Tempo drafted Saffron Shiels in the 2nd round (26th pick) of the 2026 WNBA Draft.
413a18d1718da56a5c,2026-04-13,draft_pick,selected,player,Inès Pitarch-Granel,,,Phoenix Mercury,,,,The Phoenix Mercury drafted Inès Pitarch-Granel in the 2nd round (27th pick) of the 2026 WNBA Draft.
ba24b70e2df5ac2edf,2026-04-13,draft_pick,selected,player,Indya Nivar,,,Atlanta Dream,,,,The Atlanta Dream drafted Indya Nivar in the 2nd round (28th pick) of the 2026 WNBA Draft.
b8342c5e13daf71e35,2026-04-13,draft_pick,selected,player,Janiah Barker,,,Las Vegas Aces,,,,The Las Vegas Aces drafted Janiah Barker in the 2nd round (29th pick) of the 2026 WNBA Draft.
9c1d3b9ccc6168afd3,2026-04-13,draft_pick,selected,player,Darianna Littlepage-Buggs,,,Washington Mystics,,,,The Washington Mystics drafted Darianna Littlepage-Buggs in the 2nd round (30th pick) of the 2026 WNBA Draft.
c493b5b793ecb05bed,2026-04-13,draft_pick,selected,player,Zee Spearman,,,Dallas Wings,,,,The Dallas Wings drafted Zee Spearman in the 3rd round (31st pick) of the 2026 WNBA Draft.
fd632b00527676160f,2026-04-13,draft_pick,selected,player,Tonie Morgan,,,Chicago Sky,,,,The Chicago Sky drafted Tonie Morgan in the 3rd round (32nd pick) of the 2026 WNBA Draft.
799d399c3fe178bc58,2026-04-13,draft_pick,selected,player,Serah Williams,,,Connecticut Sun,,,,The Connecticut Sun drafted Serah Williams in the 3rd round (33rd pick) of the 2026 WNBA Draft.
7cb496dd5f48c52b36,2026-04-13,draft_pick,selected,player,Rori Harmon,,,Washington Mystics,,,,The Washington Mystics drafted Rori Harmon in the 3rd round (34th pick) of the 2026 WNBA Draft.
e2613b6b518d0ce3c4,2026-04-13,draft_pick,selected,player,Amelia Hassett,,,Los Angeles Sparks,,,,The Los Angeles Sparks drafted Amelia Hassett in the 3rd round (35th pick) of the 2026 WNBA Draft.
78fecb639c07606e10,2026-04-13,draft_pick,selected,player,Charlise Dunn,,,Toronto Tempo,,,,The Toronto Tempo drafted Charlise Dunn in the 3rd round (36th pick) of the 2026 WNBA Draft.
b6547a79ae0f72c64f,2026-04-13,draft_pick,selected,player,Taylor Bigby,,,Portland Fire,,,,The Portland Fire drafted Taylor Bigby in the 3rd round (37th pick) of the 2026 WNBA Draft.
d9935287a391faeea1,2026-04-13,draft_pick,selected,player,Kokoro Tanaka,,,Golden State Valkyries,,,,The Golden State Valkyries drafted Kokoro Tanaka in the 3rd round (38th pick) of the 2026 WNBA Draft.
44069a8082fa34dd33,2026-04-13,draft_pick,selected,player,Grace VanSlooten,,,Seattle Storm,,,,The Seattle Storm drafted Grace VanSlooten in the 3rd round (39th pick) of the 2026 WNBA Draft.
a578ae15d26c95e95e,2026-04-13,draft_pick,selected,player,Jessica Timmons,,,Indiana Fever,,,,The Indiana Fever drafted Jessica Timmons in the 3rd round (40th pick) of the 2026 WNBA Draft.
428548769efb97648d,2026-04-13,draft_pick,selected,player,Manuela Puoch,,,New York Liberty,,,,The New York Liberty drafted Manuela Puoch in the 3rd round (41st pick) of the 2026 WNBA Draft.
bac7f4d75460ca6a13,2026-04-13,draft_pick,selected,player,Eszter Ratkai,,,Phoenix Mercury,,,,The Phoenix Mercury drafted Eszter Ratkai in the 3rd round (42nd pick) of the 2026 WNBA Draft.
a85342f7ae7b9010af,2026-04-13,draft_pick,selected,player,Kejia Ran,,,Atlanta Dream,,,,The Atlanta Dream drafted Kejia Ran in the 3rd round (43rd pick) of the 2026 WNBA Draft.
32c9c10da1a2717dc0,2026-04-13,draft_pick,selected,player,Jordan Obi,,,Las Vegas Aces,,,,The Las Vegas Aces drafted Jordan Obi in the 3rd round (44th pick) of the 2026 WNBA Draft.
fcd68b5e259ea6fd00,2026-04-13,draft_pick,selected,player,Lani White,,,Minnesota Lynx,,,,The Minnesota Lynx drafted Lani White in the 3rd round (45th pick) of the 2026 WNBA Draft.
883295d13f9b6d4973,2026-04-13,trade,sent,player,Serah Williams,,Connecticut Sun,Portland Fire,,,,Serah Williams
883295d13f9b6d4973,2026-04-13,trade,received,player,Taylor Bigby,,Portland Fire,Connecticut Sun,,,,Taylor Bigby and a 2027 3rd round pick (later selected)
883295d13f9b6d4973,2026-04-13,trade,received,pick,,,Portland Fire,Connecticut Sun,2027,3,2027 3 round pick,Taylor Bigby and a 2027 3rd round pick (later selected)
34056591c334baa852,2026-04-13,trade,sent,player,Flau'jae Johnson,,Golden State Valkyries,Seattle Storm,,,,Flau'jae Johnson
34056591c334baa852,2026-04-13,trade,received,player,Marta Suárez,,Seattle Storm,Golden State Valkyries,,,,Marta Suárez and a 2028 2nd round pick (later selected)
34056591c334baa852,2026-04-13,trade,received,pick,,,Seattle Storm,Golden State Valkyries,2028,2,2028 2 round pick,Marta Suárez and a 2028 2nd round pick (later selected)
7119d9eaf9e5fa4972,2026-04-13,signing,signed,player,Rae Burrell,,,Los Angeles Sparks,,,,The Los Angeles Sparks signed Rae Burrell.
e198c04e127d7f9936,2026-04-13,training_camp_signing,signed,player,Kathryn Westbeld,,,Phoenix Mercury,,,,The Phoenix Mercury signed Kathryn Westbeld to a training camp contract.
7035390d92f2509bc5,2026-04-13,signing,signed,player,Sug Sutton,,,Portland Fire,,,,The Portland Fire signed Sug Sutton.
10bf560d9a415ff601,2026-04-13,signing,signed,player,Jovana Nogić,,,Phoenix Mercury,,,,The Phoenix Mercury signed Jovana Nogić.
56e9803a9750ee2a58,2026-04-13,signing,signed,player,Natasha Mack,,,Phoenix Mercury,,,,The Phoenix Mercury signed Natasha Mack.
2a7748fecb3b6770a8,2026-04-13,signing,signed,player,Janelle Salaun,,,Golden State Valkyries,,,,The Golden State Valkyries signed Janelle Salaun.
6e027b74ee885dde9a,2026-04-14,signing,signed,player,Kia Nurse,,,Toronto Tempo,,,,The Toronto Tempo signed Kia Nurse.
b6b37cd2695370f1cc,2026-04-14,signing,signed,player,Kyla Oldacre,,,Dallas Wings,,,,The Dallas Wings signed Kyla Oldacre.
624059983c5dea9224,2026-04-14,signing,signed,player,Grace Sullivan,,,Dallas Wings,,,,The Dallas Wings signed Grace Sullivan.
7b30cea8d6cd844344,2026-04-14,signing,signed,player,Laura Ziegler,,,Los Angeles Sparks,,,,The Los Angeles Sparks signed Laura Ziegler.
f82bd7e1eaf21c1a9e,2026-04-14,signing,signed,player,Alysha Clark,,,Dallas Wings,,,,The Dallas Wings signed Alysha Clark.
6d8f40ee3bce7bec82,2026-04-14,signing,signed,player,Kara Dunn,,,Phoenix Mercury,,,,The Phoenix Mercury signed Kara Dunn.
b5770d458017cbd300,2026-04-14,signing,signed,player,Shay Ciezki,,,Phoenix Mercury,,,,The Phoenix Mercury signed Shay Ciezki.
3e5883afa6fd82a504,2026-04-14,signing,signed,player,Teonni Key,,,Toronto Tempo,,,,The Toronto Tempo signed Teonni Key.
68603892cc29895efd,2026-04-14,signing,signed,player,Kiki Rice,,,Toronto Tempo,,,,The Toronto Tempo signed Kiki Rice.
82500803cd3b263bea,2026-04-14,signing,signed,player,Jihyun Park,,,Los Angeles Sparks,,,,The Los Angeles Sparks signed Jihyun Park.
1112699fdfa2885094,2026-04-14,signing,signed,player,Yarden Garzon,,,Phoenix Mercury,,,,The Phoenix Mercury signed Yarden Garzon.
743141d5862d0a5217,2026-04-14,signing,signed,player,Temi Fagbenle,,,Toronto Tempo,,,,The Toronto Tempo signed Temi Fagbenle.
f3a353340a94294a3b,2026-04-14,training_camp_signing,signed,player,DiDi Richards,,,New York Liberty,,,,The New York Liberty signed DiDi Richards to a training camp contract.
51a4cba9febf3bc08e,2026-04-14,training_camp_signing,signed,player,Chennedy Carter,,,Las Vegas Aces,,,,The Las Vegas Aces signed Chennedy Carter to a training camp contract.
3cb197cbfce12e392d,2026-04-14,training_camp_signing,signed,player,Peyton Williams,,,Portland Fire,,,,The Portland Fire signed Peyton Williams to a training camp contract.
6307f6e1890d49ac90,2026-04-14,signing,signed,player,Zee Spearman,,,Dallas Wings,,,,The Dallas Wings signed Zee Spearman.
6caa5b57936ea7cedc,2026-04-14,signing,signed,player,Megan Nestor,,,Chicago Sky,,,,The Chicago Sky signed Megan Nestor.
93ac91e0a1ed372225,2026-04-14,signing,signed,player,Teja Oblak,,,Portland Fire,,,,The Portland Fire signed Teja Oblak.
6a1d9a7cb1bf1d142e,2026-04-14,signing,signed,player,Maggie Doogan,,,Phoenix Mercury,,,,The Phoenix Mercury signed Maggie Doogan.
b3714eaf6a21ba4d50,2026-04-14,signing,signed,player,Tonie Morgan,,,Chicago Sky,,,,The Chicago Sky signed Tonie Morgan.
fb2c98133822da4d57,2026-04-15,training_camp_signing,signed,player,Ashley Owusu,,,New York Liberty,,,,The New York Liberty signed Ashley Owusu to a training camp contract.
5b10099ce0d9b1cd4a,2026-04-15,training_camp_signing,signed,player,Rebekah Gardner,,,New York Liberty,,,,The New York Liberty signed Rebekah Gardner to a training camp contract.
c5a0eba116cfbccbc8,2026-04-15,training_camp_signing,signed,player,Kamiah Smalls,,,Portland Fire,,,,The Portland Fire signed Kamiah Smalls to a training camp contract.
7dd11ce4a30de8a2cb,2026-04-15,training_camp_signing,signed,player,Dara Mabrey,,,Toronto Tempo,,,,The Toronto Tempo signed Dara Mabrey to a training camp contract.
d058129f59386a5e9c,2026-04-15,signing,signed,player,Derin Erdoğan,,,New York Liberty,,,,The New York Liberty signed Derin Erdoğan.
55a71a51832c7318cb,2026-04-15,signing,signed,player,Ny'Ceara Pryor,,,New York Liberty,,,,The New York Liberty signed Ny'Ceara Pryor.
59aaf18d1cfc682ffd,2026-04-15,signing,signed,player,Alex Fowler,,,New York Liberty,,,,The New York Liberty signed Alex Fowler.
fc4a5a382647ac38e4,2026-04-15,signing,signed,player,Rori Harmon,,,Washington Mystics,,,,The Washington Mystics signed Rori Harmon.
9f2f4dc68cc5a40f62,2026-04-15,signing,signed,player,Jalyn Brown,,,Seattle Storm,,,,The Seattle Storm signed Jalyn Brown.
38bd3335f5eef534c8,2026-04-15,training_camp_signing,signed,player,Rennia Davis,,,Seattle Storm,,,,The Seattle Storm signed Rennia Davis to a training camp contract.
a23ef8ba45696720fb,2026-04-15,signing,signed,player,Ndjakalenga Mwenentanda,,,Golden State Valkyries,,,,The Golden State Valkyries signed Ndjakalenga Mwenentanda.
76141cf50b1f192385,2026-04-15,signing,signed,player,Elle Ladine,,,Seattle Storm,,,,The Seattle Storm signed Elle Ladine.
bc5ff8de1575b0a662,2026-04-15,signing,signed,player,Caroline Ducharme,,,Golden State Valkyries,,,,The Golden State Valkyries signed Caroline Ducharme.
8a429ebe5a5e249288,2026-04-15,training_camp_signing,signed,player,Mya Hollingshed,,,Washington Mystics,,,,The Washington Mystics signed Mya Hollingshed to a training camp contract.
793391c32cc7da8081,2026-04-15,signing,signed,player,Bailey Maupin,,,Golden State Valkyries,,,,The Golden State Valkyries signed Bailey Maupin.
91cd1f973ed8433d59,2026-04-15,training_camp_signing,signed,player,Beatrice Mompremier,,,Seattle Storm,,,,The Seattle Storm signed Beatrice Mompremier to a training camp contract.
da61997a06b6dab9df,2026-04-15,signing,signed,player,Azzi Fudd,,,Dallas Wings,,,,The Dallas Wings signed Azzi Fudd.
bee5b71ada07ddd6be,2026-04-15,training_camp_signing,signed,player,Jaelyn Brown,,,Seattle Storm,,,,The Seattle Storm signed Jaelyn Brown to a training camp contract.
af9bf5531dbefd7197,2026-04-15,signing,signed,player,Cassandre Prosper,,,Washington Mystics,,,,The Washington Mystics signed Cassandre Prosper.
4d4f96e81e1d0b5e3f,2026-04-15,training_camp_signing,signed,player,Lee-Seul Kang,,,Phoenix Mercury,,,,The Phoenix Mercury signed Lee-Seul Kang to a training camp contract.
