transaction_id,season,transaction_date,source,source_url,raw_text,transaction_type,team_primary,team_secondary,from_team,to_team,player_primary,player_secondary,player_primary_url,player_secondary_url,contract_detail,draft_year,draft_round,draft_pick_overall,draft_pick_in_round,pick_asset_1,pick_asset_2,pick_swap_flag,school,player_status_after_preseason,retention_flag,is_expansion_team,is_expansion_draft_pick,is_training_camp_contract,is_rookie_draft_pick,last_updated_date,parse_status,parse_notes,college,former_country,school_or_origin,origin_type,draft_source_page
2209c263d13d452325,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries signed Kaila Charles.,signing,Golden State Valkyries,,,Golden State Valkyries,Kaila Charles,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
29360e9835b30a1aee,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries signed Mariella Fasoula.,signing,Golden State Valkyries,,,Golden State Valkyries,Mariella Fasoula,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
2ce2673abb776b2f8d,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury signed Valeriane Ayayi.,signing,Phoenix Mercury,,,Phoenix Mercury,Valeriane Ayayi,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
2eaa17576ce8e2a418,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Las Vegas Aces signed Cheyenne Parker-Tyus.,signing,Las Vegas Aces,,,Las Vegas Aces,Cheyenne Parker-Tyus,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
3441427a3a78bb89ad,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury signed Kyara Linskens to a training camp contract.,training_camp_signing,Phoenix Mercury,,,Phoenix Mercury,Kyara Linskens,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
35ad1485f83f97b63d,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Chicago Sky signed Courtney Vandersloot.,signing,Chicago Sky,,,Chicago Sky,Courtney Vandersloot,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
3b6c75d5aa3bcaecb6,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Chicago Sky traded Ariel Atkins to the Los Angeles Sparks for Rickea Jackson.,trade,Chicago Sky,Los Angeles Sparks,Chicago Sky,Los Angeles Sparks,Ariel Atkins,Rickea Jackson,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
3eaca5ccd21467dc25,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Chicago Sky signed Ariel Atkins.,signing,Chicago Sky,,,Chicago Sky,Ariel Atkins,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
4215cffcc5bad09f39,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Indiana Fever signed Damiris Dantas.,signing,Indiana Fever,,,Indiana Fever,Damiris Dantas,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
471c0eb86030d963f2,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Minnesota Lynx signed Emma Čechová.,signing,Minnesota Lynx,,,Minnesota Lynx,Emma Čechová,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
4abaafe7d32ec1c752,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury signed Jaime Nared to a training camp contract.,training_camp_signing,Phoenix Mercury,,,Phoenix Mercury,Jaime Nared,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
4abac7972ea7a5d633,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Toronto Tempo signed Isabelle Harrison.,signing,Toronto Tempo,,,Toronto Tempo,Isabelle Harrison,,,,,,,,,,,False,,,,True,False,False,False,2026-05-03,parsed,,,,,,
4be2bdcc9315982d96,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Toronto Tempo signed Kitija Laksa.,signing,Toronto Tempo,,,Toronto Tempo,Kitija Laksa,,,,,,,,,,,False,,,,True,False,False,False,2026-05-03,parsed,,,,,,
4e65d657001ef9ed04,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Dallas Wings signed Costanza Verona.,signing,Dallas Wings,,,Dallas Wings,Costanza Verona,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
53cc53251ee2b88934,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The New York Liberty signed Raquel Carrera to a training camp contract.,training_camp_signing,New York Liberty,,,New York Liberty,Raquel Carrera,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
5705fce8a3a299919d,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Minnesota Lynx signed Courtney Williams.,signing,Minnesota Lynx,,,Minnesota Lynx,Courtney Williams,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
577187ca1d457a503b,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Los Angeles Sparks signed Dearica Hamby.,signing,Los Angeles Sparks,,,Los Angeles Sparks,Dearica Hamby,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
5decce6889271c4292,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Minnesota Lynx signed Natasha Howard.,signing,Minnesota Lynx,,,Minnesota Lynx,Natasha Howard,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
5f86b995cb2183acc5,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Toronto Tempo signed Maddison Rocci.,signing,Toronto Tempo,,,Toronto Tempo,Maddison Rocci,,,,,,,,,,,False,,,,True,False,False,False,2026-05-03,parsed,,,,,,
5fa6be15de96533d1a,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Indiana Fever signed Tyasha Harris.,signing,Indiana Fever,,,Indiana Fever,Tyasha Harris,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
607e1f3e1c812f500d,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Minnesota Lynx signed Aubrey Griffin.,signing,Minnesota Lynx,,,Minnesota Lynx,Aubrey Griffin,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
61e79caf434286d601,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Los Angeles Sparks signed Julie Vanloo to a training camp contract.,training_camp_signing,Los Angeles Sparks,,,Los Angeles Sparks,Julie Vanloo,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
6429977ec09b4b8010,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Minnesota Lynx signed Reigan Richardson to a training camp contract.,training_camp_signing,Minnesota Lynx,,,Minnesota Lynx,Reigan Richardson,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
65eeebd46533fe2015,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury signed Lauren Jensen to a training camp contract.,training_camp_signing,Phoenix Mercury,,,Phoenix Mercury,Lauren Jensen,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
6b7e750d862f9f8109,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Minnesota Lynx signed Nia Coffey.,signing,Minnesota Lynx,,,Minnesota Lynx,Nia Coffey,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
6d4d3fea406b8758fe,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Minnesota Lynx signed Eliška Hamzová.,signing,Minnesota Lynx,,,Minnesota Lynx,Eliška Hamzová,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
6f0135b9e2301c30cd,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries signed Cecilia Zandalasini.,signing,Golden State Valkyries,,,Golden State Valkyries,Cecilia Zandalasini,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
70728380a63fcb9867,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Chicago Sky signed DiJonai Carrington.,signing,Chicago Sky,,,Chicago Sky,DiJonai Carrington,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
71bda17bee3a386e6f,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Portland Fire signed Megan Gustafson.,signing,Portland Fire,,,Portland Fire,Megan Gustafson,,,,,,,,,,,False,,,,True,False,False,False,2026-05-03,parsed,,,,,,
79a22d74d982c729af,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The New York Liberty signed Anneli Maley to a training camp contract.,training_camp_signing,New York Liberty,,,New York Liberty,Anneli Maley,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
7c1d4600c2fad95c03,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury signed Kahleah Copper.,signing,Phoenix Mercury,,,Phoenix Mercury,Kahleah Copper,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
8322e3ded568269106,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Dallas Wings signed Shyanne Sellers to a training camp contract.,training_camp_signing,Dallas Wings,,,Dallas Wings,Shyanne Sellers,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
88e62a801e2ab634cb,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries signed Miela Sowah.,signing,Golden State Valkyries,,,Golden State Valkyries,Miela Sowah,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
8a3569fa08999b08f8,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Seattle Storm signed Jade Melbourne.,signing,Seattle Storm,,,Seattle Storm,Jade Melbourne,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
97f8baaf919f518ccd,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Washington Mystics signed Ally Wilson to a training camp contract.,training_camp_signing,Washington Mystics,,,Washington Mystics,Ally Wilson,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
9e3a09e55a581c0785,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Minnesota Lynx signed Kayla McBride.,signing,Minnesota Lynx,,,Minnesota Lynx,Kayla McBride,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
a79d0950d1e235af9e,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Los Angeles Sparks signed Kelsey Plum.,signing,Los Angeles Sparks,,,Los Angeles Sparks,Kelsey Plum,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
ac7d61aa21d4211a6a,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Minnesota Lynx signed Antonia Delaere.,signing,Minnesota Lynx,,,Minnesota Lynx,Antonia Delaere,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
ad1108938fd46cf4bf,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury signed Morgan Maly to a training camp contract.,training_camp_signing,Phoenix Mercury,,,Phoenix Mercury,Morgan Maly,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
af772fe6dc06253b7a,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries signed Justė Jocytė.,signing,Golden State Valkyries,,,Golden State Valkyries,Justė Jocytė,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
b654264a52584fd359,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Las Vegas Aces signed Stephanie Talbot.,signing,Las Vegas Aces,,,Las Vegas Aces,Stephanie Talbot,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
b8a200911d9bc19677,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury signed Kiana Williams to a training camp contract.,training_camp_signing,Phoenix Mercury,,,Phoenix Mercury,Kiana Williams,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
be10d2b586b6655d98,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury signed Ashten Prechtel to a training camp contract.,training_camp_signing,Phoenix Mercury,,,Phoenix Mercury,Ashten Prechtel,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
cb6fed02a688b2ea02,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Dallas Wings signed Lindsay Allen.,signing,Dallas Wings,,,Dallas Wings,Lindsay Allen,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
cea39f6e0863c877a0,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries signed Iliana Rupert to a multi-year contract.,multi_year_signing,Golden State Valkyries,,,Golden State Valkyries,Iliana Rupert,,,,multi-year contract,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
cf2f4409a05a1e0c34,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury signed DeWanna Bonner.,signing,Phoenix Mercury,,,Phoenix Mercury,DeWanna Bonner,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
d30aa2afa886c8abdb,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Seattle Storm signed Katie Lou Samuelson.,signing,Seattle Storm,,,Seattle Storm,Katie Lou Samuelson,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
d45e227342c362f35d,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Seattle Storm signed Stefanie Dolson.,signing,Seattle Storm,,,Seattle Storm,Stefanie Dolson,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
d82758187238eb7bf8,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Dallas Wings signed Amy Okonkwo to a training camp contract.,training_camp_signing,Dallas Wings,,,Dallas Wings,Amy Okonkwo,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
da42ae1e96d3a83e3f,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Connecticut Sun signed Kennedy Burke.,signing,Connecticut Sun,,,Connecticut Sun,Kennedy Burke,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
e35e8feeb8a764f2d3,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury signed Sami Whitcomb.,signing,Phoenix Mercury,,,Phoenix Mercury,Sami Whitcomb,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
e5718555c7d26015aa,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Las Vegas Aces signed Chelsea Gray.,signing,Las Vegas Aces,,,Las Vegas Aces,Chelsea Gray,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
f1b09ee31901be7125,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries signed Gabby Williams.,signing,Golden State Valkyries,,,Golden State Valkyries,Gabby Williams,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
f77e24c054e863e83b,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Los Angeles Sparks signed Emma Cannon to a training camp contract.,training_camp_signing,Los Angeles Sparks,,,Los Angeles Sparks,Emma Cannon,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
f8d204b5091c242573,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Indiana Fever signed Sophie Cunningham.,signing,Indiana Fever,,,Indiana Fever,Sophie Cunningham,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
fd237ed8d3da332a5d,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Las Vegas Aces signed Jackie Young.,signing,Las Vegas Aces,,,Las Vegas Aces,Jackie Young,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
ff7d675791902885e2,2026,2026-04-12,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Los Angeles Sparks signed Nneka Ogwumike.,signing,Los Angeles Sparks,,,Los Angeles Sparks,Nneka Ogwumike,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
0341e027440da3032e,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Chicago Sky signed Sydney Taylor.,signing,Chicago Sky,,,Chicago Sky,Sydney Taylor,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
08005423c4801dfb21,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Atlanta Dream signed Paige Robinson to a training camp contract.,training_camp_signing,Atlanta Dream,,,Atlanta Dream,Paige Robinson,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
09f11622615664fda2,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Chicago Sky signed Aicha Coulibaly.,signing,Chicago Sky,,,Chicago Sky,Aicha Coulibaly,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
09f418c050619d420c,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Atlanta Dream signed Holly Winterburn to a training camp contract.,training_camp_signing,Atlanta Dream,,,Atlanta Dream,Holly Winterburn,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
10bf560d9a415ff601,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury signed Jovana Nogić.,signing,Phoenix Mercury,,,Phoenix Mercury,Jovana Nogić,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
11c8585aec481eb121,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Toronto Tempo drafted Teonni Key in the 2nd round (22nd pick) of the 2026 WNBA Draft.,draft_pick,Toronto Tempo,,,Toronto Tempo,Teonni Key,,,,,2026.0,2.0,22.0,7.0,,,False,Kentucky,,,True,False,False,True,2026-05-03,parsed,school seeded for UCLA mini-project,Kentucky,,Kentucky,college,https://www.basketball-reference.com/wnba/draft/2026.html
15c6fb913c01bc06f8,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Portland Fire signed Luisa Geiselsoder.,signing,Portland Fire,,,Portland Fire,Luisa Geiselsoder,,,,,,,,,,,False,,,,True,False,False,False,2026-05-03,parsed,,,,,,
20e73ace8b13606e9b,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Seattle Storm drafted Awa Fam in the 1st round (3rd pick) of the 2026 WNBA Draft.,draft_pick,Seattle Storm,,,Seattle Storm,Awa Fam,,,,,2026.0,1.0,3.0,3.0,,,False,,,,False,False,False,True,2026-05-03,parsed,school needs enrichment join,,Spain,Spain,international_former,https://www.basketball-reference.com/wnba/draft/2026.html
2a7748fecb3b6770a8,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries signed Janelle Salaun.,signing,Golden State Valkyries,,,Golden State Valkyries,Janelle Salaun,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
2e5230306d79079ed4,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Atlanta Dream signed Maite Cazorla to a training camp contract.,training_camp_signing,Atlanta Dream,,,Atlanta Dream,Maite Cazorla,,,,training camp contract,,,,,,,False,,,,False,False,True,False,2026-05-03,parsed,,,,,,
316ee64c4b33908e70,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries drafted Ashlon Jackson in the 2nd round (23rd pick) of the 2026 WNBA Draft.,draft_pick,Golden State Valkyries,,,Golden State Valkyries,Ashlon Jackson,,,,,2026.0,2.0,23.0,8.0,,,False,Duke,,,False,False,False,True,2026-05-03,parsed,school needs enrichment join,Duke,,Duke,college,https://www.basketball-reference.com/wnba/draft/2026.html
32c9c10da1a2717dc0,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Las Vegas Aces drafted Jordan Obi in the 3rd round (44th pick) of the 2026 WNBA Draft.,draft_pick,Las Vegas Aces,,,Las Vegas Aces,Jordan Obi,,,,,2026.0,3.0,44.0,14.0,,,False,Kentucky,,,False,False,False,True,2026-05-03,parsed,school needs enrichment join,Kentucky,,Kentucky,college,https://www.basketball-reference.com/wnba/draft/2026.html
332228c4305a73d61e,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Washington Mystics signed Shakira Austin.,signing,Washington Mystics,,,Washington Mystics,Shakira Austin,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
34056591c334baa852,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries traded Flau'jae Johnson to the Seattle Storm for Marta Suárez and a 2028 2nd round pick (later selected).,trade,Golden State Valkyries,Seattle Storm,Golden State Valkyries,Seattle Storm,Flau'jae Johnson,Marta Suárez,,,,,,,,2028 2 round pick,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
38b157c3c075994b00,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Washington Mystics drafted Cotie McMahon in the 1st round (11th pick) of the 2026 WNBA Draft.,draft_pick,Washington Mystics,,,Washington Mystics,Cotie McMahon,,,,,2026.0,1.0,11.0,11.0,,,False,Ole Miss,,,False,False,False,True,2026-05-03,parsed,school needs enrichment join,Ole Miss,,Ole Miss,college,https://www.basketball-reference.com/wnba/draft/2026.html
413a18d1718da56a5c,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Phoenix Mercury drafted Inès Pitarch-Granel in the 2nd round (27th pick) of the 2026 WNBA Draft.,draft_pick,Phoenix Mercury,,,Phoenix Mercury,Inès Pitarch-Granel,,,,,2026.0,2.0,27.0,12.0,,,False,,,,False,False,False,True,2026-05-03,parsed,school needs enrichment join,,France,France,international_former,https://www.basketball-reference.com/wnba/draft/2026.html
428548769efb97648d,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The New York Liberty drafted Manuela Puoch in the 3rd round (41st pick) of the 2026 WNBA Draft.,draft_pick,New York Liberty,,,New York Liberty,Manuela Puoch,,,,,2026.0,3.0,41.0,11.0,,,False,,,,False,False,False,True,2026-05-03,parsed,school needs enrichment join,,Australia,Australia,international_former,https://www.basketball-reference.com/wnba/draft/2026.html
44069a8082fa34dd33,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Seattle Storm drafted Grace VanSlooten in the 3rd round (39th pick) of the 2026 WNBA Draft.,draft_pick,Seattle Storm,,,Seattle Storm,Grace VanSlooten,,,,,2026.0,3.0,39.0,9.0,,,False,Michigan State,,,False,False,False,True,2026-05-03,parsed,school needs enrichment join,Michigan State,,Michigan State,college,https://www.basketball-reference.com/wnba/draft/2026.html
455f72e8b9b9456707,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries signed Kayla Thornton.,signing,Golden State Valkyries,,,Golden State Valkyries,Kayla Thornton,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
4c49b43761772e49df,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Golden State Valkyries signed Cate Reese.,signing,Golden State Valkyries,,,Golden State Valkyries,Cate Reese,,,,,,,,,,,False,,,,False,False,False,False,2026-05-03,parsed,,,,,,
4ee9b18f0a59ceaf1f,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Washington Mystics drafted Lauren Betts in the 1st round (4th pick) of the 2026 WNBA Draft.,draft_pick,Washington Mystics,,,Washington Mystics,Lauren Betts,,,,,2026.0,1.0,4.0,4.0,,,False,UCLA,,,False,False,False,True,2026-05-03,parsed,school seeded for UCLA mini-project,UCLA,,UCLA,college,https://www.basketball-reference.com/wnba/draft/2026.html
51b55c56e5e90eb510,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Seattle Storm drafted Marta Suárez in the 2nd round (16th pick) of the 2026 WNBA Draft.,draft_pick,Seattle Storm,,,Seattle Storm,Marta Suárez,,,,,2026.0,2.0,16.0,1.0,,,False,TCU,,,False,False,False,True,2026-05-03,parsed,school needs enrichment join,TCU,,TCU,college,https://www.basketball-reference.com/wnba/draft/2026.html
5637b63c669dae30d4,2026,2026-04-13,Basketball-Reference,https://www.basketball-reference.com/wnba/years/2026_transactions.html,The Indiana Fever drafted Justine Pissott in the 2nd round (25th pick) of the 2026 WNBA Draft.,draft_pick,Indiana Fever,,,Indiana Fever,Justine Pissott,,,,,2026.0,2.0,25.0,10.0,,,False,Vanderbilt,,,False,False,False,True,2026-05-03,parsed,school needs enrichment join,Vanderbilt,,Vanderbilt,college,https://www.basketball-reference.com/wnba/draft/2026.html
