player_id,player_name,team_id,team_name,season,player_archetype,player_role_band,comparable_player_id,comparable_player_name,comparable_team_id,comparable_team_name,comparable_archetype,comparable_role_band,comp_rank,similarity_score,same_team_flag,same_archetype_family_flag,same_salary_tier_flag,salary_gap,salary_gap_pct,usage_gap,ts_gap,ast_gap,reb_gap,playoff_gap,onoff_gap,playoff_performance_gap,comp_basis
player:costanza_verona__dallas_wings,Costanza Verona,1611661321,Dallas Wings,2026,Rotation Forward,nan,player:isobel_borlase__atlanta_dream,Isobel Borlase,1611661330,Atlanta Dream,Rotation Forward,nan,4,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:costanza_verona__dallas_wings,Costanza Verona,1611661321,Dallas Wings,2026,Rotation Forward,nan,player:laila_phelia__atlanta_dream,Laila Phelia,1611661330,Atlanta Dream,Rotation Forward,nan,5,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
1641675,Dulcy Fankam Mendjiadeu,1611661321,Dallas Wings,2026,Rotation Forward,Development,1642292,Jacy Sheldon,1611661329,Chicago Sky,Rotation Forward,Rotation,1,97.3,False,true,False,-124655.0,-0.3099675498253161,-5.010829479599602,0.004255319148936176,,,,,0.0,Forward similarity
1641675,Dulcy Fankam Mendjiadeu,1611661321,Dallas Wings,2026,Rotation Forward,Development,1642820,Liatu King,1611661324,Minnesota Lynx,Rotation Forward,Bench,2,97.21,False,true,True,0.0,0.0,-4.789217092056209,0.024242424242424176,,,,,0.0,Forward similarity
1641675,Dulcy Fankam Mendjiadeu,1611661321,Dallas Wings,2026,Rotation Forward,Development,1627700,Julie Allemand,team:toronto_tempo,Toronto Tempo,Primary Creator,Starter,3,97.18,False,false,False,-147500.0,-0.34705882352941175,-1.033343095008993,0.052095808383233466,,,,,0.0,Forward similarity
1641675,Dulcy Fankam Mendjiadeu,1611661321,Dallas Wings,2026,Rotation Forward,Development,1630112,Tyasha Harris,1611661325,Indiana Fever,Scoring Guard,Rotation,4,96.66,False,false,False,-122500.0,-0.30625,-2.4880382775119596,-0.0052631578947368585,,,,,0.0,Forward similarity
1641675,Dulcy Fankam Mendjiadeu,1611661321,Dallas Wings,2026,Rotation Forward,Development,1628317,Karlie Samuelson,team:portland_fire,Portland Fire,Rotation Forward,Bench,5,96.63,False,true,False,-82500.0,-0.22916666666666666,-2.509090909090908,0.05918367346938769,,,,,0.0,Forward similarity
1641658,Grace Berger,1611661321,Dallas Wings,2026,Scoring Guard,Rotation,1641661,Lou Lopez Sénéchal,1611661321,Dallas Wings,Rotation Forward,Development,1,96.62,True,false,False,,,-2.3607838296110977,-0.010380116959064323,,,,,0.0,Guard similarity
1641658,Grace Berger,1611661321,Dallas Wings,2026,Scoring Guard,Rotation,1642799,Megan McConnell,1611661325,Indiana Fever,Primary Creator,Bench,2,96.16,False,true,True,0.0,0.0,-1.1612451906260937,-0.03815789473684211,,,,0.0,0.0,Guard similarity
1641658,Grace Berger,1611661321,Dallas Wings,2026,Scoring Guard,Rotation,1642768,Kyara Linskens,1611661317,Phoenix Mercury,Rotation Forward,Development,3,95.28,False,false,True,0.0,0.0,1.2345881427072403,-0.06315789473684214,,,,0.0,0.0,Guard similarity
1641658,Grace Berger,1611661321,Dallas Wings,2026,Scoring Guard,Rotation,1642244,Sevgi Uzun,1611661320,Los Angeles Sparks,Scoring Guard,Rotation,4,95.23,False,true,True,0.0,0.0,-3.1318950858042918,-0.04179867143587124,,,,0.0,0.0,Guard similarity
1641658,Grace Berger,1611661321,Dallas Wings,2026,Scoring Guard,Rotation,1631032,Lorela Cubaj,1611661330,Atlanta Dream,Rotation Forward,Bench,5,94.98,False,false,False,,,2.3720881427072396,-0.109103840682788,,,-4.3999999999999995,,0.0,Guard similarity
1642808,JJ Quinerly,1611661321,Dallas Wings,2026,3-Level Guard,Bench,1630996,Rae Burrell,1611661320,Los Angeles Sparks,Rotation Forward,Rotation,1,98.99,False,false,True,0.0,0.0,2.3315896402233207,-0.001552412399586034,,,,0.0,0.0,Guard similarity
1642808,JJ Quinerly,1611661321,Dallas Wings,2026,3-Level Guard,Bench,player:maite_cazorla__atlanta_dream,Maite Cazorla,1611661330,Atlanta Dream,Rotation Forward,nan,2,98.86,False,false,True,0.0,0.0,,,,,,,0.0,Guard similarity
1642808,JJ Quinerly,1611661321,Dallas Wings,2026,3-Level Guard,Bench,player:stephanie_jones__atlanta_dream,Stephanie Jones,1611661330,Atlanta Dream,Rotation Forward,nan,3,98.86,False,false,True,0.0,0.0,,,,,,,0.0,Guard similarity
1642808,JJ Quinerly,1611661321,Dallas Wings,2026,3-Level Guard,Bench,player:beatrice_mompremier__seattle_storm,Beatrice Mompremier,1611661328,Seattle Storm,Rotation Forward,nan,4,98.86,False,false,True,0.0,0.0,,,,,,,0.0,Guard similarity
1642808,JJ Quinerly,1611661321,Dallas Wings,2026,3-Level Guard,Bench,player:rennia_davis__seattle_storm,Rennia Davis,1611661328,Seattle Storm,Rotation Forward,nan,5,98.86,False,false,True,0.0,0.0,,,,,,,0.0,Guard similarity
1629491,Jessica Shepard,1611661321,Dallas Wings,2026,Stretch Big,Rotation,1628922,Azurá Stevens,1611661329,Chicago Sky,3&D Wing,Starter,1,96.97,False,false,True,0.0,0.0,-2.745634364609476,0.044458598726114684,,,,0.0,0.0,Center similarity
1629491,Jessica Shepard,1611661321,Dallas Wings,2026,Stretch Big,Rotation,1629568,Kennedy Burke,1611661323,Connecticut Sun,Rotation Forward,Rotation,2,95.92,False,false,True,0.0,0.0,0.4126005018452048,0.03876033057851236,,,-12.019999999999996,-37.11,0.0,Center similarity
1629491,Jessica Shepard,1611661321,Dallas Wings,2026,Stretch Big,Rotation,1631044,Naz Hillmon,1611661330,Atlanta Dream,3&D Wing,Rotation,3,95.7,False,false,False,160000.0,0.19047619047619047,1.1898495816114014,0.06249240121580546,,,-5.639999999999997,-13.86,0.0,Center similarity
1629491,Jessica Shepard,1611661321,Dallas Wings,2026,Stretch Big,Rotation,1627701,Temi Fagbenle,team:toronto_tempo,Toronto Tempo,Rotation Forward,Rotation,4,95.63,False,false,True,0.0,0.0,0.43446639105803087,0.08444444444444443,,,16.96,0.0,0.0,Center similarity
1629491,Jessica Shepard,1611661321,Dallas Wings,2026,Stretch Big,Rotation,1629482,Sophie Cunningham,1611661325,Indiana Fever,Rotation Forward,Rotation,5,95.6,False,false,False,335000.0,0.5037593984962406,3.287504157888902,-0.009746192893400951,,,16.660000000000004,0.0,0.0,Center similarity
1629574,Li Yueru,1611661321,Dallas Wings,2026,Stretch Big,Rotation,player:maite_cazorla__atlanta_dream,Maite Cazorla,1611661330,Atlanta Dream,Rotation Forward,nan,1,99.54,False,false,True,0.0,0.0,,,,,,,0.0,Center similarity
1629574,Li Yueru,1611661321,Dallas Wings,2026,Stretch Big,Rotation,player:stephanie_jones__atlanta_dream,Stephanie Jones,1611661330,Atlanta Dream,Rotation Forward,nan,2,99.54,False,false,True,0.0,0.0,,,,,,,0.0,Center similarity
1629574,Li Yueru,1611661321,Dallas Wings,2026,Stretch Big,Rotation,player:beatrice_mompremier__seattle_storm,Beatrice Mompremier,1611661328,Seattle Storm,Rotation Forward,nan,3,99.54,False,false,True,0.0,0.0,,,,,,,0.0,Center similarity
1629574,Li Yueru,1611661321,Dallas Wings,2026,Stretch Big,Rotation,player:rennia_davis__seattle_storm,Rennia Davis,1611661328,Seattle Storm,Rotation Forward,nan,4,99.54,False,false,True,0.0,0.0,,,,,,,0.0,Center similarity
1629574,Li Yueru,1611661321,Dallas Wings,2026,Stretch Big,Rotation,player:nikolina_mili__toronto_tempo,Nikolina Milić,team:toronto_tempo,Toronto Tempo,Rotation Forward,nan,5,99.54,False,false,True,0.0,0.0,,,,,,,0.0,Center similarity
1628263,Lindsay Allen,1611661321,Dallas Wings,2026,Scoring Guard,Bench,1631141,Jade Melbourne,1611661328,Seattle Storm,Scoring Guard,Rotation,1,97.67,False,true,True,-90000.0,-0.18,-4.167037226434248,-0.007343941248469987,,,,0.35999999999999943,0.0,Guard similarity
1628263,Lindsay Allen,1611661321,Dallas Wings,2026,Scoring Guard,Bench,1642801,Aaliyah Nye,team:toronto_tempo,Toronto Tempo,Rotation Forward,Bench,2,97.41,False,false,False,132500.0,0.4774774774774775,-2.798938512173324,0.01226583407671722,,,,0.0,0.0,Guard similarity
1628263,Lindsay Allen,1611661321,Dallas Wings,2026,Scoring Guard,Bench,1628278,Shatori Walker-Kimbrough,1611661325,Indiana Fever,Rotation Forward,Bench,3,97.05,False,false,False,132500.0,0.4774774774774775,0.26017299814941985,-0.03521671826625389,,,,0.0,0.0,Guard similarity
1628263,Lindsay Allen,1611661321,Dallas Wings,2026,Scoring Guard,Bench,1628882,Lexie Brown,1611661328,Seattle Storm,Rotation Forward,Bench,4,96.96,False,false,False,132500.0,0.4774774774774775,-0.7260162601626003,-0.0035425101214573984,,,,0.0,0.0,Guard similarity
1628263,Lindsay Allen,1611661321,Dallas Wings,2026,Scoring Guard,Bench,1642802,Lucy Olsen,1611661322,Washington Mystics,Rotation Forward,Bench,5,96.86,False,false,False,132500.0,0.4774774774774775,-5.688794532647016,-0.007169870784746291,,,,0.0,0.0,Guard similarity
1641661,Lou Lopez Sénéchal,1611661321,Dallas Wings,2026,Rotation Forward,Development,1642244,Sevgi Uzun,1611661320,Los Angeles Sparks,Scoring Guard,Rotation,1,98.61,False,false,False,,,-0.7711112561931941,-0.031418554476806915,,,,,0.0,Forward similarity
1641661,Lou Lopez Sénéchal,1611661321,Dallas Wings,2026,Rotation Forward,Development,1642799,Megan McConnell,1611661325,Indiana Fever,Primary Creator,Bench,2,98.56,False,false,False,,,1.199538638985004,-0.02777777777777779,,,,,0.0,Forward similarity
1641661,Lou Lopez Sénéchal,1611661321,Dallas Wings,2026,Rotation Forward,Development,1630459,DiDi Richards,1611661313,New York Liberty,Rotation Forward,Bench,3,97.79,False,true,False,,,0.11639599977829462,-0.06349206349206349,,,,,0.0,Forward similarity
1641661,Lou Lopez Sénéchal,1611661321,Dallas Wings,2026,Rotation Forward,Development,1641672,Kayana Traylor,1611661325,Indiana Fever,Rotation Forward,Development,4,97.72,False,true,False,,,-4.13379469434833,-0.01641414141414138,,,,,0.0,Forward similarity
1641661,Lou Lopez Sénéchal,1611661321,Dallas Wings,2026,Rotation Forward,Development,1642790,Sania Feagin,1611661320,Los Angeles Sparks,Versatile Wing,Development,5,97.39,False,false,False,,,-6.156783200095456,0.002394636015325635,,,,,0.0,Forward similarity
1641652,Maddy Siegrist,1611661321,Dallas Wings,2026,Rotation Forward,Rotation,1641656,Laeticia Amihere,1611661331,Golden State Valkyries,Stretch Big,Bench,1,96.17,False,false,False,223580.0,0.8056936936936937,-1.8514504415148814,0.015765765765765827,,,4.039999999999999,28.639999999999997,0.0,Forward similarity
1641652,Maddy Siegrist,1611661321,Dallas Wings,2026,Rotation Forward,Rotation,1642804,Te-Hina Paopao,1611661330,Atlanta Dream,Scoring Guard,Rotation,2,96.0,False,false,False,223580.0,0.8056936936936937,1.9440288557678542,0.0018768768768768762,,,3.799999999999999,-42.49,0.0,Forward similarity
1641652,Maddy Siegrist,1611661321,Dallas Wings,2026,Rotation Forward,Rotation,1628926,Maria Kliundikova,team:toronto_tempo,Toronto Tempo,Rim Protector,Bench,3,95.84,False,false,False,,,-0.34002840929999323,0.017286447030972596,,,-4.640000000000001,48.37,0.0,Forward similarity
1641652,Maddy Siegrist,1611661321,Dallas Wings,2026,Rotation Forward,Rotation,204322,Elizabeth Williams,1611661329,Chicago Sky,Versatile Wing,Rotation,4,95.76,False,false,False,-98920.0,-0.16486666666666666,-1.9769785945417162,0.05880229544613108,,,7.059999999999999,9.479999999999997,0.0,Forward similarity
1641652,Maddy Siegrist,1611661321,Dallas Wings,2026,Rotation Forward,Rotation,1630462,Aari McDonald,1611661325,Indiana Fever,Primary Creator,Rotation,5,95.66,False,false,False,,,0.250211337566256,0.0037601160482516605,,,7.659999999999998,57.51,0.0,Forward similarity
203824,Odyssey Sims,1611661321,Dallas Wings,2026,Scoring Guard,Rotation,1628899,Myisha Hines-Allen,1611661325,Indiana Fever,Connector Wing,Rotation,1,97.83,False,false,False,-37500.0,-0.11904761904761904,-0.06532991607618399,-0.02013888888888893,,,7.1200000000000045,-19.45,0.0,Guard similarity
203824,Odyssey Sims,1611661321,Dallas Wings,2026,Scoring Guard,Rotation,1631019,NaLyssa Smith,1611661319,Las Vegas Aces,Rotation Forward,Rotation,2,97.39,False,false,False,-172500.0,-0.38333333333333336,1.01850926752547,-0.035265509989484745,,,-3.239999999999995,0.0,0.0,Guard similarity
203824,Odyssey Sims,1611661321,Dallas Wings,2026,Scoring Guard,Rotation,1629546,Marine Johannès,1611661313,New York Liberty,Rotation Forward,Rotation,3,97.26,False,false,True,0.0,0.0,0.8856210348747702,-0.0362179487179487,,,16.300000000000004,,0.0,Guard similarity
203824,Odyssey Sims,1611661321,Dallas Wings,2026,Scoring Guard,Rotation,1642290,Aaliyah Edwards,1611661323,Connecticut Sun,Rotation Forward,Bench,4,97.11,False,false,False,-98042.0,-0.2610680030462638,-0.9337210910125116,0.001575993091537109,,,,0.0,0.0,Guard similarity
203824,Odyssey Sims,1611661321,Dallas Wings,2026,Scoring Guard,Rotation,player:maite_cazorla__atlanta_dream,Maite Cazorla,1611661330,Atlanta Dream,Rotation Forward,nan,5,97.1,False,false,True,0.0,0.0,,,,,,,0.0,Guard similarity
1642784,Paige Bueckers,1611661321,Dallas Wings,2026,3-Level Guard,Starter,1642792,Kiki Iriafen,1611661322,Washington Mystics,Stretch Big,Rotation,1,98.07,False,false,True,92837.0,0.2280094212882801,0.6833755211686316,0.02338695576149674,,,,-10.669999999999998,0.0,Guard similarity
1642784,Paige Bueckers,1611661321,Dallas Wings,2026,3-Level Guard,Starter,1642291,Angel Reese,1611661330,Atlanta Dream,Stretch Big,Starter,2,97.27,False,false,False,149308.0,0.42575251217592647,0.8514217060472582,0.030387215030358572,,,,16.48,0.0,Guard similarity
1642784,Paige Bueckers,1611661321,Dallas Wings,2026,3-Level Guard,Starter,1642288,Rickea Jackson,1611661329,Chicago Sky,Versatile Wing,Starter,3,96.77,False,false,True,69346.0,0.1610248598642994,1.835257019669804,0.04363318201415134,,,,16.48,0.0,Guard similarity
1642784,Paige Bueckers,1611661321,Dallas Wings,2026,3-Level Guard,Starter,1642287,Cameron Brink,1611661320,Los Angeles Sparks,Rim Protector,Bench,4,96.08,False,false,True,6149.0,0.012451123921992666,4.065695886573657,0.0447866087400971,,,,16.48,0.0,Guard similarity
1642784,Paige Bueckers,1611661321,Dallas Wings,2026,3-Level Guard,Starter,1642785,Sonia Citron,1611661322,Washington Mystics,3&D Wing,Starter,5,96.05,False,false,True,63984.0,0.14674690837033502,4.383517698481352,-0.03388611518402351,,,,16.48,0.0,Guard similarity
1642796,Rayah Marshall,1611661321,Dallas Wings,2026,Stretch Big,Development,1642210,Julie Vanloo,1611661320,Los Angeles Sparks,Scoring Guard,Bench,1,99.24,False,false,True,0.0,0.0,1.5793816244928642,-0.003176043557168884,,,,,0.0,Center similarity
1642796,Rayah Marshall,1611661321,Dallas Wings,2026,Stretch Big,Development,1642818,Maddy Westbeld,1611661329,Chicago Sky,Rotation Forward,Bench,2,98.34,False,false,True,0.0,0.0,0.5339901477832534,-0.04241684467500767,,,,,0.0,Center similarity
1642796,Rayah Marshall,1611661321,Dallas Wings,2026,Stretch Big,Development,1630459,DiDi Richards,1611661313,New York Liberty,Rotation Forward,Bench,3,97.95,False,false,True,0.0,0.0,3.3175141752432094,0.02032019704433491,,,,,0.0,Center similarity
1642796,Rayah Marshall,1611661321,Dallas Wings,2026,Stretch Big,Development,1642841,Mamignan Touré,1611661323,Connecticut Sun,Rotation Forward,Bench,4,97.51,False,false,True,0.0,0.0,3.534594377390503,-0.0305039787798409,,,,,0.0,Center similarity
1642796,Rayah Marshall,1611661321,Dallas Wings,2026,Stretch Big,Development,1641672,Kayana Traylor,1611661325,Indiana Fever,Rotation Forward,Development,5,97.29,False,false,True,7500.0,0.027777777777777776,-0.9326765188834152,0.06739811912225702,,,,,0.0,Center similarity
player:ashlon_jackson__golden_state_valkyries,Ashlon Jackson,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:bella_fontleroy__atlanta_dream,Bella Fontleroy,1611661330,Atlanta Dream,Rotation Forward,nan,1,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:ashlon_jackson__golden_state_valkyries,Ashlon Jackson,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:holly_winterburn__atlanta_dream,Holly Winterburn,1611661330,Atlanta Dream,Rotation Forward,nan,2,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:ashlon_jackson__golden_state_valkyries,Ashlon Jackson,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:indya_nivar__atlanta_dream,Indya Nivar,1611661330,Atlanta Dream,Rotation Forward,nan,3,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:ashlon_jackson__golden_state_valkyries,Ashlon Jackson,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:isobel_borlase__atlanta_dream,Isobel Borlase,1611661330,Atlanta Dream,Rotation Forward,nan,4,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:ashlon_jackson__golden_state_valkyries,Ashlon Jackson,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:laila_phelia__atlanta_dream,Laila Phelia,1611661330,Atlanta Dream,Rotation Forward,nan,5,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:caroline_ducharme__golden_state_valkyries,Caroline Ducharme,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:bella_fontleroy__atlanta_dream,Bella Fontleroy,1611661330,Atlanta Dream,Rotation Forward,nan,1,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:caroline_ducharme__golden_state_valkyries,Caroline Ducharme,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:holly_winterburn__atlanta_dream,Holly Winterburn,1611661330,Atlanta Dream,Rotation Forward,nan,2,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:caroline_ducharme__golden_state_valkyries,Caroline Ducharme,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:indya_nivar__atlanta_dream,Indya Nivar,1611661330,Atlanta Dream,Rotation Forward,nan,3,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:caroline_ducharme__golden_state_valkyries,Caroline Ducharme,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:isobel_borlase__atlanta_dream,Isobel Borlase,1611661330,Atlanta Dream,Rotation Forward,nan,4,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:caroline_ducharme__golden_state_valkyries,Caroline Ducharme,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:laila_phelia__atlanta_dream,Laila Phelia,1611661330,Atlanta Dream,Rotation Forward,nan,5,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:cate_reese__golden_state_valkyries,Cate Reese,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:bella_fontleroy__atlanta_dream,Bella Fontleroy,1611661330,Atlanta Dream,Rotation Forward,nan,1,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:cate_reese__golden_state_valkyries,Cate Reese,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:holly_winterburn__atlanta_dream,Holly Winterburn,1611661330,Atlanta Dream,Rotation Forward,nan,2,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:cate_reese__golden_state_valkyries,Cate Reese,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:indya_nivar__atlanta_dream,Indya Nivar,1611661330,Atlanta Dream,Rotation Forward,nan,3,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:cate_reese__golden_state_valkyries,Cate Reese,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:isobel_borlase__atlanta_dream,Isobel Borlase,1611661330,Atlanta Dream,Rotation Forward,nan,4,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:cate_reese__golden_state_valkyries,Cate Reese,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:laila_phelia__atlanta_dream,Laila Phelia,1611661330,Atlanta Dream,Rotation Forward,nan,5,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
1628508,Cecilia Zandalasini,1611661331,Golden State Valkyries,2026,3&D Wing,Rotation,203827,Natasha Howard,1611661324,Minnesota Lynx,3&D Wing,Rotation,1,97.96,False,true,False,-200000.0,-0.2857142857142857,-1.2887306111233876,0.01340766152086903,,,-4.380000000000003,0.0,0.0,Wing similarity
1628508,Cecilia Zandalasini,1611661331,Golden State Valkyries,2026,3&D Wing,Rotation,1642785,Sonia Citron,1611661322,Washington Mystics,3&D Wing,Starter,2,97.68,False,true,True,63984.0,0.14674690837033502,-0.15829029859117583,-0.0031149483663450717,,,,0.0,0.0,Wing similarity
1628508,Cecilia Zandalasini,1611661331,Golden State Valkyries,2026,3&D Wing,Rotation,203026,Tiffany Hayes,1611661331,Golden State Valkyries,3-Level Guard,Rotation,3,96.96,True,false,False,-100000.0,-0.16666666666666666,-1.5010429241118146,0.053939393939393954,,,-3.3800000000000026,0.0,0.0,Wing similarity
1628508,Cecilia Zandalasini,1611661331,Golden State Valkyries,2026,3&D Wing,Rotation,1631007,Veronica Burton,1611661331,Golden State Valkyries,Primary Creator,Starter,4,96.12,True,false,False,-425000.0,-0.4594594594594595,0.09908052356717079,0.04842644864058143,,,-5.560000000000002,0.0,0.0,Wing similarity
1628508,Cecilia Zandalasini,1611661331,Golden State Valkyries,2026,3&D Wing,Rotation,1631019,NaLyssa Smith,1611661319,Las Vegas Aces,Rotation Forward,Rotation,5,96.08,False,false,True,50000.0,0.1111111111111111,2.693116192239682,0.06359812637415163,,,-6.859999999999999,0.0,0.0,Wing similarity
1628931,Gabby Williams,1611661331,Golden State Valkyries,2026,Scoring Guard,Starter,1629481,Arike Ogunbowale,1611661321,Dallas Wings,Scoring Guard,Starter,1,97.68,False,true,True,0.0,0.0,-3.5868139130653063,0.02433722069690042,,,-0.4800000000000004,0.0,0.0,Guard similarity
1628931,Gabby Williams,1611661331,Golden State Valkyries,2026,Scoring Guard,Starter,1628279,Brittney Sykes,team:toronto_tempo,Toronto Tempo,Scoring Guard,Starter,2,97.2,False,true,True,0.0,0.0,-5.566545374614439,0.014540835740196545,,,0.4200000000000017,0.0,0.0,Guard similarity
1628931,Gabby Williams,1611661331,Golden State Valkyries,2026,Scoring Guard,Starter,204365,Erica Wheeler,1611661320,Los Angeles Sparks,Scoring Guard,Rotation,3,96.7,False,true,False,565000.0,0.904,-1.411720510094515,-0.0012666416354153442,,,1.120000000000001,-5.22,0.0,Guard similarity
1628931,Gabby Williams,1611661331,Golden State Valkyries,2026,Scoring Guard,Starter,1631009,Rhyne Howard,1611661330,Atlanta Dream,Scoring Guard,Starter,4,96.6,False,true,False,90000.0,0.08181818181818182,-4.483605941891266,-0.013789483729363505,,,-9.679999999999996,0.0,0.0,Guard similarity
1628931,Gabby Williams,1611661331,Golden State Valkyries,2026,Scoring Guard,Starter,1628881,Monique Billings,1611661325,Indiana Fever,Rotation Forward,Rotation,5,96.54,False,false,False,390000.0,0.4875,0.7595534605444101,-0.0359569714140926,,,-2.7799999999999976,0.0,0.0,Guard similarity
1630387,Iliana Rupert,1611661331,Golden State Valkyries,2026,Rotation Forward,Rotation,1642293,Alissa Pili,1611661320,Los Angeles Sparks,Rotation Forward,Development,1,98.46,False,true,False,,,-1.4798931383577028,-0.004910714285714324,,,1.2200000000000006,0.0,0.0,Forward similarity
1630387,Iliana Rupert,1611661331,Golden State Valkyries,2026,Rotation Forward,Rotation,1642785,Sonia Citron,1611661322,Washington Mystics,3&D Wing,Starter,2,97.4,False,false,True,13984.0,0.03207221753330153,-2.569550392676856,0.0032297486033519007,,,,0.0,0.0,Forward similarity
1630387,Iliana Rupert,1611661331,Golden State Valkyries,2026,Rotation Forward,Rotation,1627671,Rachel Banham,1611661329,Chicago Sky,Scoring Guard,Rotation,3,97.2,False,false,True,25000.0,0.058823529411764705,-0.14504765851636847,0.07751904432132961,,,0.2599999999999998,0.0,0.0,Forward similarity
1630387,Iliana Rupert,1611661331,Golden State Valkyries,2026,Rotation Forward,Rotation,203822,Rebekah Gardner,1611661313,New York Liberty,Rotation Forward,Bench,4,97.16,False,true,False,172500.0,0.6216216216216216,4.383202099737533,-0.008511178861788649,,,0.9399999999999995,,0.0,Forward similarity
1630387,Iliana Rupert,1611661331,Golden State Valkyries,2026,Rotation Forward,Rotation,1628242,Emma Cannon,1611661320,Los Angeles Sparks,Rotation Forward,Bench,5,96.78,False,true,False,172500.0,0.6216216216216216,-1.1910275921392177,-0.0190033783783784,,,,0.0,0.0,Forward similarity
1642767,Janelle Salaün,1611661331,Golden State Valkyries,2026,Versatile Wing,Rotation,1630461,Kiana Williams,1611661317,Phoenix Mercury,Versatile Wing,Bench,1,98.23,False,true,False,222500.0,0.8018018018018018,0.8324043711400613,-0.013863385971355058,,,0.8399999999999999,0.0,0.0,Wing similarity
1642767,Janelle Salaün,1611661331,Golden State Valkyries,2026,Versatile Wing,Rotation,1630097,Kaila Charles,1611661331,Golden State Valkyries,Rotation Forward,Rotation,2,98.14,True,false,False,-100000.0,-0.16666666666666666,2.8957794632550247,-0.0065851192144152915,,,0.08000000000000007,0.0,0.0,Wing similarity
1642767,Janelle Salaün,1611661331,Golden State Valkyries,2026,Versatile Wing,Rotation,204330,Isabelle Harrison,team:toronto_tempo,Toronto Tempo,Versatile Wing,Bench,3,98.07,False,true,True,100000.0,0.25,-0.8561469960350081,-0.023900734243997412,,,4.840000000000001,0.0,0.0,Wing similarity
1642767,Janelle Salaün,1611661331,Golden State Valkyries,2026,Versatile Wing,Rotation,1642287,Cameron Brink,1611661320,Los Angeles Sparks,Rim Protector,Bench,4,97.87,False,false,True,6149.0,0.012451123921992666,0.5674797843321038,-0.005621627729596845,,,,0.0,0.0,Wing similarity
1642767,Janelle Salaün,1611661331,Golden State Valkyries,2026,Versatile Wing,Rotation,1642304,Carla Leite,team:portland_fire,Portland Fire,Scoring Guard,Rotation,5,97.74,False,false,False,210867.0,0.7293079655383509,-2.096300397122615,0.014246337005288101,,,0.6600000000000001,0.0,0.0,Wing similarity
player:just_jocyt__golden_state_valkyries,Justė Jocytė,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:gabriela_jaquez__chicago_sky,Gabriela Jaquez,1611661329,Chicago Sky,Rotation Forward,nan,1,100.0,False,true,True,0.0,0.0,,,,,,,0.0,Forward similarity
player:just_jocyt__golden_state_valkyries,Justė Jocytė,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:kiki_rice__toronto_tempo,Kiki Rice,team:toronto_tempo,Toronto Tempo,Rotation Forward,nan,2,99.91,False,true,True,25161.0,0.07086447847957235,,,,,,,0.0,Forward similarity
player:just_jocyt__golden_state_valkyries,Justė Jocytė,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,1642781,Georgia Amoore,1611661322,Washington Mystics,Rotation Forward,nan,3,99.91,False,true,True,25161.0,0.07086447847957235,,,,,,,0.0,Forward similarity
player:just_jocyt__golden_state_valkyries,Justė Jocytė,1611661331,Golden State Valkyries,2026,Rotation Forward,nan,player:lauren_betts__washington_mystics,Lauren Betts,1611661322,Washington Mystics,Rotation Forward,nan,4,99.88,False,true,False,-26944.0,-0.06617497169438284,,,,,,,0.0,Forward similarity
