league,season,season_type,team_id,team_abbreviation,team_name,player_id,player_name,player_order,request_url,request_status,request_params,raw_path
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1631089,Destanni Henderson,16,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,100940,Diana Taurasi,2,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1631091,Evina Westbrook,4,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1628287,Jennie Simms,14,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1641690,Kadi Sissoko,12,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1641700,Liz Dixon,5,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1641670,Madi Williams,18,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1629484,Megan Gustafson,9,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1630446,Michaela Onyenwere,6,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1627669,Moriah Jefferson,3,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1631068,Sam Thomas,11,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,203035,Shey Peddy,8,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,203400,Skylar Diggins-Smith,15,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1629482,Sophie Cunningham,10,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661317,PHX,Phoenix Mercury,1630134,Sug Sutton,1,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661317,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661317.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1630441,Arella Guirantes,8,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1641675,Dulcy Fankam Mendjiadeu,4,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1629496,Ezi Magbegor,1,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1628931,Gabby Williams,13,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1641602,Ivana Dojkić,2,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1631141,Jade Melbourne,11,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,204319,Jewell Loyd,7,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1641651,Jordan Horston,10,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1630115,Joyner Holmes,9,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1630097,Kaila Charles,5,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1628915,Kia Nurse,0,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1628920,Mercedes Russell,3,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,1628244,Sami Whitcomb,12,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661328,SEA,Seattle Storm,203389,Yvonne Turner,6,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661328,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661328'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661328.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,1641671,Abby Meyers,10,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,204320,Amanda Zahui B,4,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,1628878,Ariel Atkins,1,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,1628279,Brittney Sykes,8,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,1627643,Cyesha Goree,13,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,203399,Elena Delle Donne,2,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,1628287,Jennie Simms,15,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,201911,Kristi Toliver,6,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,1641642,Li Meng,5,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,1628897,Linnae Harper,11,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,1628899,Myisha Hines-Allen,9,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,204333,Natasha Cloud,12,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,1631031,Queen Egbo,14,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,1631022,Shakira Austin,3,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,1628278,Shatori Walker-Kimbrough,7,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2023,Regular Season,1611661322,WAS,Washington Mystics,203403,Tianna Hawkins,0,https://api.pbpstats.com/get-team-players-for-season?Season=2023&SeasonType=Regular+Season&TeamId=1611661322,200,"{'Season': 2023, 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2023__season_type-Regular_Season__team_id-1611661322.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1627672,Aerial Powers,9,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1628277,Allisha Gray,2,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,204323,Cheyenne Parker-Tyus,1,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1630101,Crystal Dangerfield,8,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1631089,Destanni Henderson,13,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1642534,Ezinne Kalu,14,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1641650,Haley Jones,4,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1628886,Jordin Canada,12,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1641656,Laeticia Amihere,6,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1631032,Lorela Cubaj,3,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1630471,Maya Caldwell,0,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1631044,Naz Hillmon,10,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1628269,Nia Coffey,5,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,1631009,Rhyne Howard,7,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661330,ATL,Atlanta Dream,202250,Tina Charles,11,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661330,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661330'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661330.json
wnba,2024,Regular Season,1611661329,CHI,Chicago Sky,1642291,Angel Reese,6,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661329.json
wnba,2024,Regular Season,1611661329,CHI,Chicago Sky,1629488,Brianna Turner,4,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661329.json
wnba,2024,Regular Season,1611661329,CHI,Chicago Sky,1630150,Chennedy Carter,0,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661329.json
wnba,2024,Regular Season,1611661329,CHI,Chicago Sky,1630389,Dana Evans,5,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661329.json
wnba,2024,Regular Season,1611661329,CHI,Chicago Sky,1628890,Diamond DeShields,2,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661329.json
wnba,2024,Regular Season,1611661329,CHI,Chicago Sky,204322,Elizabeth Williams,7,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661329.json
wnba,2024,Regular Season,1611661329,CHI,Chicago Sky,204330,Isabelle Harrison,10,https://api.pbpstats.com/get-team-players-for-season?Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,"{'Season': 2024, 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",data/pbpstats_jobs/wnba_team_roster_history/raw/get-team-players-for-season/team_players__season-2024__season_type-Regular_Season__team_id-1611661329.json
