player_id,player_name,team_id,team_name,season,position_group,salary_tier,salary,cap_hit,salary_as_pct_cap,archetype_family,archetype_label,role_band,service_band,skill_signature,archetype_confidence,archetype_reason,usage,ts_pct,mpg,tov_pct,ast_pct,reb_pct,stl_pct,blk_pct,three_par,rim_rate,playoff_games_career,playoff_minutes_career,high_leverage_experience_score,onoff_impact_score,onoff_sample_flag,on_minutes,off_minutes,primary_regular_season_lane,reg_2025_onoff_impact_score,reg_2025_on_minutes,reg_2025_off_minutes,reg_2025_on_net_rating,reg_2025_off_net_rating,reg_2025_net_rating_diff,reg_2025_ts_pct_on_off,reg_2025_efg_pct_on_off,reg_2025_usage_on_off,playoffs_2025_onoff_impact_score,playoffs_2025_on_minutes,playoffs_2025_off_minutes,playoffs_2025_on_net_rating,playoffs_2025_off_net_rating,playoffs_2025_net_rating_diff,playoffs_2025_ts_pct_on_off,playoffs_2025_efg_pct_on_off,playoffs_2025_usage_on_off,reg_2024_onoff_impact_score,reg_2024_on_minutes,reg_2024_off_minutes,reg_2024_on_net_rating,reg_2024_off_net_rating,reg_2024_net_rating_diff,reg_2024_ts_pct_on_off,reg_2024_efg_pct_on_off,reg_2024_usage_on_off,playoffs_2024_onoff_impact_score,playoffs_2024_on_minutes,playoffs_2024_off_minutes,playoffs_2024_on_net_rating,playoffs_2024_off_net_rating,playoffs_2024_net_rating_diff,playoffs_2024_ts_pct_on_off,playoffs_2024_efg_pct_on_off,playoffs_2024_usage_on_off,reg_2025_ts_pct,playoffs_2025_ts_pct,playoff_ts_pct_percentile,playoff_ts_pct_vs_reg_delta,playoff_performance_flag,playoff_performance_bonus
1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2026,Center,High/Mid Starter,735000.0,735000.0,0.105,Center,Rim Protector,Rotation,,balanced,0.95,efficiency,17.38391845979615,0.5711610486891385,20.945946,0.0129366106080207,0.0109961190168175,0.0595084087968952,0.0087322121604139,0.0139068564036222,,,14.0,179.0,59.58,64.43,large,206.8,320.133,reg_2025,64.43,206.8,320.133,,,,-0.031,-0.024,0.401,,,,,,,,,,100.0,121.786,415.714,,,,0.05,0.06,5.902,53.89,29.0,93.7,,,,-0.084,-0.076,-0.52,,,,,False,0.0
player:raegan_beers__connecticut_sun,Raegan Beers,1611661323,Connecticut Sun,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1642809,Saniya Rivers,1611661323,Connecticut Sun,2026,Guard,Low Rotation / Rookie Scale,309622.0,309622.0,0.044,Guard,Scoring Guard,Rotation,,balanced,0.95,balanced profile,17.67328739359546,0.4933510638297872,25.595238,0.0144320297951582,0.0263035381750465,0.0274674115456238,0.0144320297951582,0.0088454376163873,,,,,,81.31,large,285.933,221.933,reg_2025,81.31,285.933,221.933,,,,0.0,-0.016,0.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
203035,Shey Peddy,1611661323,Connecticut Sun,2026,Guard,Minimum / Training Camp / Draftee Band,277500.0,277500.0,0.04,Guard,Scoring Guard,Rotation,,balanced,0.95,efficiency,11.912751677852349,0.6637931034482759,17.666667,0.0125968992248062,0.0300387596899224,0.0242248062015503,0.005813953488372,,,,8.0,130.0,34.6,0.0,large,34.438,511.562,reg_2025,0.0,34.438,511.562,,,,-0.201,-0.209,-6.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
player:taylor_bigby__connecticut_sun,Taylor Bigby,1611661323,Connecticut Sun,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
202250,Tina Charles,1611661323,Connecticut Sun,2026,Center,,,,,Center,Stretch Big,Starter,early_career,balanced,0.95,balanced profile,28.09734513274336,0.5124816446402349,28.302326,0.0171727748691099,0.0154973821989528,0.0519371727748691,0.0069109947643979,0.003979057591623,,,2.0,58.0,9.16,0.0,medium,324.733,172.467,reg_2025,0.0,324.733,172.467,,,,0.025,0.022,-3.226,,,,,,,,,,,,,,,,,,,0.0,23.4,11.0,,,,-0.275,-0.274,-8.117,,,,,False,0.0
1629501,Alanna Smith,1611661321,Dallas Wings,2026,Forward,Max / Protected Veteran Top Tier,1190000.0,1190000.0,0.17,Forward,Connector Wing,Rotation,,balanced,0.95,efficiency,17.590662776156734,0.5658263305322129,26.52381,0.0152797367183827,0.0284438175834508,0.0503055947343676,0.0129290079924776,0.0188058298072402,,,20.0,488.0,89.76,65.13,medium,278.438,203.562,reg_2025,65.13,278.438,203.562,,,,0.006,0.024,-0.016,0.0,47.727,42.455,,,,-0.062,-0.083,-2.924,0.0,315.385,223.0,,,,-0.021,-0.038,-1.962,83.79,116.909,67.545,,,,0.013,0.019,0.538,,,,,False,0.0
202252,Alysha Clark,1611661321,Dallas Wings,2026,Forward,Minimum / Training Camp / Draftee Band,277500.0,277500.0,0.04,Forward,Usage Forward,Rotation,,balanced,0.95,balanced profile,10.897797854319592,0.4766081871345029,19.0,0.0069095477386934,0.0160175879396984,0.0367462311557788,0.0081658291457286,0.0012562814070351,,,15.0,372.0,67.44,54.1,large,149.385,494.0,reg_2025,54.1,149.385,494.0,,,,-0.076,-0.052,0.594,,,,,,,,,,0.0,267.786,224.286,,,,-0.05,-0.052,-3.815,,,,,,,,,,,,,,False,0.0
1629539,Amy Okonkwo,1611661321,Dallas Wings,2026,Forward,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,Forward,Usage Forward,Rotation,,balanced,0.95,efficiency,21.408450704225352,0.6376811594202898,19.625,0.0113821138211382,0.0097560975609756,0.040650406504065,0.0178861788617886,0.0016260162601626,,,,,,0.0,medium,31.35,394.6,reg_2025,0.0,31.35,394.6,,,,-0.22,-0.208,-7.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1629481,Arike Ogunbowale,1611661321,Dallas Wings,2026,Guard,Max / Protected Veteran Top Tier,1190000.0,1190000.0,0.17,Guard,Scoring Guard,Starter,early_career,balanced,0.95,balanced profile,22.72525521526853,0.4856828193832599,32.275862,0.0156698876991381,0.0313397753982763,0.0188038652389657,0.0101854270044398,0.0018281535648994,,,5.0,189.0,23.78,0.0,medium,187.05,199.8,reg_2025,0.0,187.05,199.8,,,,-0.047,-0.031,-3.922,,,,,,,,,,0.0,450.923,57.385,,,,0.029,0.006,-4.448,,,,,,,,,,,,,,False,0.0
1630386,Awak Kuier,1611661321,Dallas Wings,2026,,Mid-Tier Rotation,525000.0,525000.0,0.075,,Rotation Forward,Bench,,balanced,0.61,balanced profile,12.863070539419086,0.4656862745098039,10.783784,,,,,,,,5.0,52.0,21.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1642793,Aziaha James,1611661321,Dallas Wings,2026,Guard,Minimum / Training Camp / Draftee Band,289133.0,289133.0,0.0409999999999999,Guard,Scoring Guard,Rotation,,balanced,0.95,balanced profile,21.68978562421185,0.4656862745098039,17.447368,0.0140221402214022,0.0217712177121771,0.0409594095940959,0.0088560885608856,0.0025830258302583,,,,,,48.29,medium,132.55,268.05,reg_2025,48.29,132.55,268.05,,,,-0.006,-0.004,-0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
player:azzi_fudd__dallas_wings,Azzi Fudd,1611661321,Dallas Wings,2026,,Mid-Tier Rotation,500000.0,500000.0,0.071,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
player:costanza_verona__dallas_wings,Costanza Verona,1611661321,Dallas Wings,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1641675,Dulcy Fankam Mendjiadeu,1611661321,Dallas Wings,2026,,Minimum / Training Camp / Draftee Band,277500.0,277500.0,0.04,,Rotation Forward,Development,,balanced,0.61,efficiency,9.090909090909092,0.6,5.142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1641658,Grace Berger,1611661321,Dallas Wings,2026,Guard,Minimum / Training Camp / Draftee Band,277500.0,277500.0,0.04,Guard,Scoring Guard,Rotation,,balanced,0.95,balanced profile,12.17208814270724,0.3368421052631579,22.0,0.0126582278481012,0.0349608197709463,0.0379746835443038,0.0084388185654008,0.0042194092827004,,,1.0,2.0,4.04,0.0,large,4.0,549.688,reg_2025,0.0,4.0,549.688,,,,-0.429,-0.38,-11.186,,,,,,,,,,27.69,34.167,626.167,,,,-0.011,-0.057,-0.014,0.0,0.727,35.636,,,,-0.235,-0.173,-3.414,,,,,False,0.0
1642808,JJ Quinerly,1611661321,Dallas Wings,2026,Guard,Minimum / Training Camp / Draftee Band,277500.0,277500.0,0.04,Guard,Primary Creator,Bench,,balanced,0.95,balanced profile,20.739549839228296,0.5339805825242718,15.264706,0.0238641578705828,0.0357962368058742,0.0289123451124369,0.0133088572739788,0.0032124827902707,,,,,,0.0,medium,103.65,304.05,reg_2025,0.0,103.65,304.05,,,,-0.067,-0.064,-3.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1629491,Jessica Shepard,1611661321,Dallas Wings,2026,Forward,Premium Starter,1000000.0,1000000.0,0.143,Forward,Connector Wing,Rotation,,balanced,0.95,efficiency,16.505894962486604,0.64,20.925,0.0177914110429447,0.0319018404907975,0.0898773006134969,0.0058282208588957,0.0012269938650306,,,6.0,96.0,25.92,0.0,medium,209.25,290.062,reg_2025,0.0,209.25,290.062,,,,-0.11,-0.138,-0.84,0.0,34.818,58.636,,,,-0.109,-0.095,-6.904,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1629574,Li Yueru,1611661321,Dallas Wings,2026,Center,Minimum / Training Camp / Draftee Band,277500.0,277500.0,0.04,Center,Stretch Big,Rotation,,balanced,0.95,balanced profile,17.322175732217573,0.5282485875706214,16.774194,0.0148441365660564,0.0143493320138545,0.0697674418604651,0.0044532409698169,0.0044532409698169,,,,,,0.0,large,24.0,650.692,reg_2025,0.0,24.0,650.692,,,,-0.14,-0.125,-3.332,,,,,,,,,,15.68,153.286,374.571,,,,-0.116,-0.124,0.113,,,,,,,,,,,,,,False,0.0
1628263,Lindsay Allen,1611661321,Dallas Wings,2026,Guard,Mid-Tier Rotation,410000.0,410000.0,0.059,Guard,Primary Creator,Bench,,balanced,0.95,balanced profile,10.8739837398374,0.4868421052631579,14.612903,0.0178263369752731,0.0350776308223116,0.0184013801035077,0.0057504312823461,0.0034502587694077,,,,,,100.0,large,120.467,428.333,reg_2025,100.0,120.467,428.333,,,,-0.065,-0.047,2.383,,,,,,,,,,100.0,271.571,232.214,,,,0.035,0.038,1.614,,,,,,,,,,,,,,False,0.0
1641661,Lou Lopez Sénéchal,1611661321,Dallas Wings,2026,,,,,,,Rotation Forward,Development,,balanced,0.61,balanced profile,14.532871972318338,0.3472222222222222,4.62963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1641652,Maddy Siegrist,1611661321,Dallas Wings,2026,Forward,Mid-Tier Rotation,501080.0,501080.0,0.072,Forward,Usage Forward,Rotation,,balanced,0.95,efficiency,18.93708002443494,0.5574324324324325,27.0,0.0050251256281407,0.007537688442211,0.0398420674802584,0.0068198133524766,0.0053840631730078,,,4.0,19.0,16.38,57.51,medium,140.2,258.2,reg_2025,57.51,140.2,258.2,,,,-0.041,-0.056,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
203824,Odyssey Sims,1611661321,Dallas Wings,2026,Guard,Minimum / Training Camp / Draftee Band,277500.0,277500.0,0.04,Guard,Scoring Guard,Rotation,,balanced,0.95,balanced profile,18.45318860244233,0.5041666666666667,27.75,0.0126485243388271,0.0344959754695285,0.0218474511307014,0.0065159064775776,0.000383288616328,,,13.0,328.0,58.56,0.0,large,87.125,445.75,reg_2025,0.0,87.125,445.75,,,,-0.198,-0.165,-7.191,,,,,,,,,,0.0,107.143,432.286,,,,-0.111,-0.091,-5.488,,,,,,,,,,,,,,False,0.0
1642784,Paige Bueckers,1611661321,Dallas Wings,2026,Guard,Mid-Tier Rotation,500000.0,500000.0,0.071,Guard,Primary Creator,Starter,,balanced,0.95,efficiency,24.669603524229075,0.5722591362126246,33.027778,0.0152898704608197,0.0411977065194308,0.0299426629857719,0.0121044807814822,0.0038224676152049,,,,,,16.48,medium,237.85,136.55,reg_2025,16.48,237.85,136.55,,,,0.031,0.041,-1.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1642796,Rayah Marshall,1611661321,Dallas Wings,2026,,Minimum / Training Camp / Draftee Band,277500.0,277500.0,0.04,Forward,Rotation Forward,Development,,balanced,0.77,balanced profile,17.733990147783253,0.4310344827586206,6.0,0.0197183098591549,0.0112676056338028,0.0732394366197183,0.0056338028169014,0.0084507042253521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
player:ashlon_jackson__golden_state_valkyries,Ashlon Jackson,1611661331,Golden State Valkyries,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
player:caroline_ducharme__golden_state_valkyries,Caroline Ducharme,1611661331,Golden State Valkyries,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
player:cate_reese__golden_state_valkyries,Cate Reese,1611661331,Golden State Valkyries,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1628508,Cecilia Zandalasini,1611661331,Golden State Valkyries,2026,Forward,Mid-Tier Rotation,500000.0,500000.0,0.071,Forward,Usage Forward,Rotation,,balanced,0.95,efficiency,20.127795527156547,0.603030303030303,23.684211,0.015015015015015,0.0192192192192192,0.0336336336336336,0.0108108108108108,0.0024024024024024,,,13.0,147.0,54.94,0.0,medium,94.632,346.158,reg_2025,0.0,94.632,346.158,,,,-0.099,-0.087,-3.183,,,,,,,,,,0.0,146.308,434.308,,,,0.007,0.008,-3.222,100.0,37.909,166.182,,,,0.072,0.071,2.932,,,,,False,0.0
1628931,Gabby Williams,1611661331,Golden State Valkyries,2026,Forward,Max / Protected Veteran Top Tier,1190000.0,1190000.0,0.17,Forward,Connector Wing,Starter,rookie_scale,balanced,0.95,balanced profile,19.138441302203223,0.5100200400801603,31.5,0.0154810173239955,0.0340950976778474,0.03483228897899,0.0182454847032805,0.0038702543309988,,,5.0,165.0,23.3,0.0,large,426.462,147.769,reg_2025,0.0,426.462,147.769,,,,-0.009,-0.003,-1.625,0.0,32.909,13.273,,,,-0.219,-0.217,-4.768,0.0,116.167,521.5,,,,-0.102,-0.109,-3.061,0.0,32.889,3.222,,,,0.282,0.281,-9.33,,,,,False,0.0
1630387,Iliana Rupert,1611661331,Golden State Valkyries,2026,Center,Mid-Tier Rotation,450000.0,450000.0,0.064,Center,Stretch Big,Rotation,,balanced,0.95,efficiency,17.716535433070867,0.609375,23.142857,0.0112803158488437,0.0186125211505922,0.0456852791878172,0.0073322053017484,0.0067681895093062,,,3.0,62.0,13.24,0.0,medium,102.421,336.421,reg_2025,0.0,102.421,336.421,,,,-0.152,-0.134,-6.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1642767,Janelle Salaün,1611661331,Golden State Valkyries,2026,,Mid-Tier Rotation,500000.0,500000.0,0.071,Forward,Rotation Forward,Rotation,,balanced,0.85,balanced profile,21.17138742198752,0.5218508997429306,26.888889,0.0147140477512493,0.0119378123264852,0.0508051082731815,0.0061077179344808,0.0008328706274292,,,2.0,49.0,8.98,0.0,medium,203.737,209.684,reg_2025,0.0,203.737,209.684,,,,-0.064,-0.052,-3.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
player:just_jocyt__golden_state_valkyries,Justė Jocytė,1611661331,Golden State Valkyries,2026,,Low Rotation / Rookie Scale,380219.0,380219.0,0.054,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1630097,Kaila Charles,1611661331,Golden State Valkyries,2026,,High/Mid Starter,600000.0,600000.0,0.086,Forward,Rotation Forward,Rotation,,balanced,0.85,balanced profile,18.275607958732497,0.5284360189573459,17.6,0.0164359861591695,0.0151384083044982,0.0644463667820069,0.0121107266435986,0.0030276816608996,,,2.0,45.0,8.9,0.0,medium,73.053,373.158,reg_2025,0.0,73.053,373.158,,,,-0.172,-0.161,-5.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1642822,Kaitlyn Chen,1611661331,Golden State Valkyries,2026,Guard,Minimum / Training Camp / Draftee Band,277500.0,277500.0,0.04,Guard,Scoring Guard,Bench,,balanced,0.95,balanced profile,12.4777183600713,0.4615384615384615,10.291667,0.0188679245283018,0.0251572327044025,0.0230607966457023,0.0052410901467505,,,,1.0,4.0,4.08,50.18,medium,51.895,399.526,reg_2025,50.18,51.895,399.526,,,,-0.019,-0.046,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1642324,Kate Martin,1611661331,Golden State Valkyries,2026,Guard,Minimum / Training Camp / Draftee Band,293510.0,293510.0,0.042,Guard,Scoring Guard,Rotation,,balanced,0.95,balanced profile,20.822281167108752,0.4609929078014184,16.47619,0.0129770992366412,0.015267175572519,0.0427480916030534,0.0064885496183206,0.0015267175572519,,,3.0,15.0,12.3,0.0,medium,145.684,282.368,reg_2025,0.0,145.684,282.368,,,,-0.044,0.009,-1.339,,,,,,,,,,100.0,109.286,422.286,,,,0.062,0.06,5.848,,,,,,,,,,,,,,False,0.0
203866,Kayla Thornton,1611661331,Golden State Valkyries,2026,Forward,High/Mid Starter,750000.0,750000.0,0.107,Forward,Usage Forward,Starter,,balanced,0.95,balanced profile,23.337856173677068,0.4919093851132686,30.090909,0.0141287284144427,0.0129513343799058,0.0604395604395604,0.0113814756671899,0.0019623233908948,,,21.0,239.0,88.78,0.0,medium,139.474,290.211,reg_2025,0.0,139.474,290.211,,,,-0.109,-0.089,-5.23,,,,,,,,,,38.99,294.273,359.364,,,,-0.049,-0.025,0.315,0.0,50.091,141.909,,,,-0.187,-0.195,-2.985,,,,,False,0.0
204329,Kiah Stokes,1611661331,Golden State Valkyries,2026,Center,Low Rotation / Rookie Scale,375000.0,375000.0,0.054,Center,Stretch Big,Bench,,balanced,0.95,balanced profile,6.327985739750445,0.4,12.85,0.0079880179730404,0.0084872690963554,0.0718921617573639,0.0084872690963554,0.0069895157264103,,,20.0,276.0,85.52,26.64,large,146.857,445.0,reg_2025,26.64,146.857,445.0,,,,-0.055,-0.12,1.022,0.0,4.4,236.7,,,,-0.353,-0.352,-1.873,0.0,201.214,307.214,,,,-0.052,-0.058,-3.69,,,,,,,,,,,,,,False,0.0
1641656,Laeticia Amihere,1611661331,Golden State Valkyries,2026,Forward,Minimum / Training Camp / Draftee Band,277500.0,277500.0,0.04,Forward,Rebounding Forward,Bench,,balanced,0.95,balanced profile,20.788530465949822,0.5416666666666666,13.241379,0.0217835262083049,0.0183798502382573,0.0850918992511912,0.011572498298162,0.0088495575221238,,,3.0,17.0,12.34,28.87,medium,80.895,363.316,reg_2025,28.87,80.895,363.316,,,,-0.002,-0.013,-0.499,,,,,,,,,,,,,,,,,,,0.0,4.0,35.1,,,,-0.187,-0.211,-9.61,,,,,False,0.0
player:mariella_fasoula__golden_state_valkyries,Mariella Fasoula,1611661331,Golden State Valkyries,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
player:marta_su_rez__golden_state_valkyries,Marta Suárez,1611661331,Golden State Valkyries,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
player:miela_sowah__golden_state_valkyries,Miela Sowah,1611661331,Golden State Valkyries,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
player:ndjakalenga_mwenentanda__golden_state_valkyries,Ndjakalenga Mwenentanda,1611661331,Golden State Valkyries,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
203026,Tiffany Hayes,1611661331,Golden State Valkyries,2026,Guard,High/Mid Starter,600000.0,600000.0,0.086,Guard,Scoring Guard,Rotation,,balanced,0.95,balanced profile,21.62883845126836,0.5490909090909091,26.923077,0.0188461538461538,0.0296153846153846,0.0384615384615384,0.0053846153846153,0.0015384615384615,,,13.0,316.0,58.32,0.0,medium,147.316,280.368,reg_2025,0.0,147.316,280.368,,,,-0.081,-0.066,-1.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1631007,Veronica Burton,1611661331,Golden State Valkyries,2026,Guard,Premium Starter,925000.0,925000.0,0.132,Guard,Primary Creator,Starter,,balanced,0.95,efficiency,20.028715003589376,0.5546038543897216,29.25,0.0195711013949614,0.055173849677285,0.0399750156152404,0.0104101603164688,0.0056214865708931,,,14.0,225.0,60.5,0.0,medium,271.0,125.526,reg_2025,0.0,271.0,125.526,,,,-0.066,-0.051,-1.713,,,,,,,,,,28.27,112.143,427.714,,,,0.06,0.092,-0.958,100.0,48.0,70.0,,,,-0.025,-0.031,1.513,,,,,False,0.0
player:kokoro_tanaka__golden_state_valkyries,Kokoro Tanaka,1611661331,Golden State Valkyries,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1630462,Aari McDonald,1611661325,Indiana Fever,2026,Guard,,,,,Guard,Primary Creator,Rotation,,balanced,0.95,efficiency,18.686868686868685,0.5536723163841808,25.75,0.0221579961464354,0.0452793834296724,0.0226396917148362,0.0120423892100192,0.0014450867052023,,,2.0,36.0,8.72,0.0,medium,121.235,358.824,reg_2025,0.0,121.235,358.824,,,,-0.108,-0.1,-3.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1641648,Aliyah Boston,1611661325,Indiana Fever,2026,,Premium Starter,1000000.0,1000000.0,0.143,Forward,Rotation Forward,Starter,,balanced,0.85,efficiency,21.989881956155145,0.5779334500875657,29.931818,0.0155889145496535,0.031370284834488,0.0694765204003079,0.0100076982294072,0.0078906851424172,,,10.0,317.0,46.34,0.0,medium,309.765,122.941,reg_2025,0.0,309.765,122.941,,,,0.012,0.01,-2.034,,,,,,,,,,0.0,412.0,153.833,,,,-0.058,-0.105,-3.018,0.0,23.455,7.182,,,,0.048,-0.005,-7.952,,,,,False,0.0
1642286,Caitlin Clark,1611661325,Indiana Fever,2026,Guard,Mid-Tier Rotation,528846.0,528846.0,0.076,Guard,Primary Creator,Starter,,balanced,0.95,balanced profile,29.504741833508955,0.4953271028037383,31.076923,0.0402684563758389,0.0701647345942648,0.0396583282489322,0.0128126906650396,0.0042708968883465,,,2.0,76.0,9.52,0.0,medium,94.941,391.529,reg_2025,0.0,94.941,391.529,,,,-0.148,-0.147,-6.91,,,,,,,,,,0.0,472.083,78.833,,,,-0.093,-0.116,-4.994,0.0,27.727,1.818,,,,0.122,0.107,-8.146,,,,,False,0.0
203024,Damiris Dantas,1611661325,Indiana Fever,2026,,Minimum / Training Camp / Draftee Band,277500.0,277500.0,0.04,Forward,Rotation Forward,Bench,,balanced,0.85,balanced profile,21.87192118226601,0.4507772020725388,11.0,0.0166093928980526,0.0143184421534937,0.052119129438717,0.0034364261168384,0.0017182130584192,,,2.0,32.0,8.64,99.31,medium,98.471,387.294,reg_2025,99.31,98.471,387.294,,,,-0.008,0.001,1.56,,,,,,,,,,0.0,69.917,581.333,,,,-0.133,-0.136,-0.774,100.0,12.0,21.727,,,,0.046,0.049,5.233,,,,,False,0.0
player:jessica_timmons__indiana_fever,Jessica Timmons,1611661325,Indiana Fever,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,nan,,balanced,0.45,balanced profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1641672,Kayana Traylor,1611661325,Indiana Fever,2026,,Minimum / Training Camp / Draftee Band,270000.0,270000.0,0.039,,Rotation Forward,Development,,balanced,0.61,balanced profile,18.666666666666668,0.3636363636363636,4.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0
1628909,Kelsey Mitchell,1611661325,Indiana Fever,2026,Guard,Max / Protected Veteran Top Tier,1400000.0,1400000.0,0.2,Guard,Scoring Guard,Starter,early_career,balanced,0.95,efficiency,26.96485623003195,0.5713359273670557,30.704545,0.0142180094786729,0.0273423259205249,0.0140357273058694,0.0071090047393364,0.0012759752096244,,,10.0,338.0,46.76,0.0,medium,317.765,112.941,reg_2025,0.0,317.765,112.941,,,,0.028,0.026,-3.086,,,,,,,,,,,,,,,,,,,0.0,27.818,1.364,,,,0.096,0.034,-8.095,,,,,False,0.0
1631086,Lexie Hull,1611661325,Indiana Fever,2026,Guard,High/Mid Starter,765000.0,765000.0,0.109,Guard,Scoring Guard,Rotation,,balanced,0.95,balanced profile,13.26111318640269,0.5047770700636943,26.340909,0.0088153085357987,0.0169855944958073,0.040851429800043,0.0109653837884325,0.0015050526768436,,,10.0,318.0,46.36,27.84,medium,272.706,169.353,reg_2025,27.84,272.706,169.353,,,,0.024,0.016,-0.872,,,,,,,,,,100.0,223.75,389.083,,,,0.116,0.148,2.274,0.0,18.0,13.909,,,,-0.06,-0.054,-4.135,,,,,False,0.0
