team,team_slug,row_type,player,season_year,salary_cap_hit,pct_of_cap,pct_of_team,status,core_years,raw_value,source,source_url
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Karlie Samuelson,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Luisa Geiselsöder,2026,325000,4.6,7.6,,,"$325,000  4.6%  7.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Luisa Geiselsöder,2027,341250,,9.3,,,"$341,250  $???,???  9.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Luisa Geiselsöder,2028,357500,,11.8,,,"$357,500  $???,???  11.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Luisa Geiselsöder,2029,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Haley Jones,2026,300000,4.3,7.0,,,"$300,000  4.3%  7.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Haley Jones,2027,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Nika Muhl,2026,293510,4.2,6.9,,,"$293,510  4.2%  6.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Nika Muhl,2027,331666,,9.0,,,"$331,666  $???,???  9.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Nika Muhl,2028,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Sarah Ashlee Barker,2026,289133,4.1,6.8,,,"$289,133  4.1%  6.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Sarah Ashlee Barker,2027,318046,,8.7,,,"$318,046  $???,???  8.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Sarah Ashlee Barker,2028,359392,,11.8,,,"$359,392  $???,???  11.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Sarah Ashlee Barker,2029,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Carla Leite,2026,289133,4.1,6.8,,,"$289,133  4.1%  6.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Carla Leite,2027,318046,,8.7,,,"$318,046  $???,???  8.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Carla Leite,2028,359392,,11.8,,,"$359,392  $???,???  11.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Carla Leite,2029,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Nyadiew Puoch,2026,289133,4.1,6.8,,,"$289,133  4.1%  6.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Nyadiew Puoch,2027,300698,,8.2,,,"$300,698  $???,???  8.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Nyadiew Puoch,2028,330768,,10.9,,,"$330,768  $???,???  10.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Nyadiew Puoch,2029,373768,,51.0,,,"$373,768  $???,???  51.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Nyadiew Puoch,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Chloe Bibby,2026,277500,4.0,6.5,,,"$277,500  4.0%  6.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Chloe Bibby,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Maya Caldwell,2026,277500,4.0,6.5,,,"$277,500  4.0%  6.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Maya Caldwell,2027,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Emily Engstler,2026,277500,4.0,6.5,,,"$277,500  4.0%  6.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Emily Engstler,2027,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Serah Williams,2026,270000,3.9,6.3,,,"$270,000  3.9%  6.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Serah Williams,2027,288600,,7.9,,,"$288,600  $???,???  7.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Serah Williams,2028,317460,,10.5,,,"$317,460  $???,???  10.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Serah Williams,2029,358730,,49.0,,,"$358,730  $???,???  49.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Serah Williams,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Jordan Harrison,2026,270000,3.9,6.3,,,"$270,000  3.9%  6.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Jordan Harrison,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Peyton Williams,2026,270000,3.9,6.3,,,"$270,000  3.9%  6.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Peyton Williams,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Teja Oblak,2026,270000,3.9,6.3,,,"$270,000  3.9%  6.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Teja Oblak,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Kamiah Smalls,2026,270000,3.9,6.3,,,"$270,000  3.9%  6.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,roster_player,Kamiah Smalls,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,unsigned_draftee,Iyana Martin,2026,331563,4.7,7.8,,,"$331,563  4.7%  7.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,unsigned_draftee,Iyana Martin,2027,344826,,9.4,,,"$344,826  $???,???  9.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,unsigned_draftee,Iyana Martin,2028,379309,,12.5,,,"$379,309  $???,???  12.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,unsigned_draftee,Iyana Martin,2029,428619,,58.5,,,"$428,619  $???,???  58.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,unsigned_draftee,Iyana Martin,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,unsigned_draftee,Frieda Bühner,2026,270000,3.9,6.3,,,"$270,000  3.9%  6.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,unsigned_draftee,Frieda Bühner,2027,288600,,7.9,,,"$288,600  $???,???  7.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,unsigned_draftee,Frieda Bühner,2028,317460,,10.5,,,"$317,460  $???,???  10.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,unsigned_draftee,Frieda Bühner,2029,358730,,49.0,,,"$358,730  $???,???  49.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,unsigned_draftee,Frieda Bühner,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 1 Pick ? (?) (PDX),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 1 Pick ? (?) (PDX),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 1 Pick ? (?) (PDX),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 1 Pick ? (?) (PDX),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 2 Pick ? (?) (PDX),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 2 Pick ? (?) (PDX),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 2 Pick ? (?) (PDX),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 2 Pick ? (?) (PDX),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 3 Pick ? (?) (PDX),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 3 Pick ? (?) (PDX),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 3 Pick ? (?) (PDX),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,upcoming_draft_pick,2027 Round 3 Pick ? (?) (PDX),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Ezi Magbegor,2026,1250000,17.9,24.1,,"2026, 2027, 2028","$1,250,000  17.9%  24.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Ezi Magbegor,2027,1250000,,28.9,,"2026, 2027, 2028","$1,250,000  $???,???  28.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Ezi Magbegor,2028,1250000,,37.5,,"2026, 2027, 2028","$1,250,000  $???,???  37.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Ezi Magbegor,2029,,,,UFA,"2026, 2027, 2028",UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Natisha Hiedeman,2026,750000,10.7,14.5,,,"$750,000  10.7%  14.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Natisha Hiedeman,2027,775000,,17.9,,,"$775,000  $???,???  17.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Natisha Hiedeman,2028,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Stefanie Dolson,2026,750000,10.7,14.5,,,"$750,000  10.7%  14.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Stefanie Dolson,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Jade Melbourne,2026,500000,7.1,9.6,,,"$500,000  7.1%  9.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Jade Melbourne,2027,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Dominique Malonga,2026,466913,6.7,9.0,,,"$466,913  6.7%  9.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Dominique Malonga,2027,513605,,11.9,,,"$513,605  $???,???  11.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Dominique Malonga,2028,580373,,17.4,,,"$580,373  $???,???  17.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Dominique Malonga,2029,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Awa Fam,2026,436016,6.2,8.4,,,"$436,016  6.2%  8.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Awa Fam,2027,453457,,10.5,,,"$453,457  $???,???  10.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Awa Fam,2028,498803,,15.0,,,"$498,803  $???,???  15.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Awa Fam,2029,563647,,33.2,,,"$563,647  $???,???  33.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Awa Fam,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Katie Lou Samuelson,2026,420000,6.0,8.1,,,"$420,000  6.0%  8.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Katie Lou Samuelson,2027,420000,,9.7,,,"$420,000  $???,???  9.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Katie Lou Samuelson,2028,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Jordan Horston,2026,332278,4.7,6.4,,,"$332,278  4.7%  6.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Jordan Horston,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Flau'jae Johnson,2026,309622,4.4,6.0,,,"$309,622  4.4%  6.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Flau'jae Johnson,2027,322007,,7.4,,,"$322,007  $???,???  7.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Flau'jae Johnson,2028,354208,,10.6,,,"$354,208  $???,???  10.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Flau'jae Johnson,2029,400255,,23.6,,,"$400,255  $???,???  23.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Flau'jae Johnson,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Taina Mair,2026,289133,4.1,5.6,,,"$289,133  4.1%  5.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Taina Mair,2027,300698,,7.0,,,"$300,698  $???,???  7.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Taina Mair,2028,330768,,9.9,,,"$330,768  $???,???  9.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Taina Mair,2029,373768,,22.0,,,"$373,768  $???,???  22.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Taina Mair,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Jaelyn Brown,2026,277500,4.0,5.4,,,"$277,500  4.0%  5.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
