team,team_slug,metric,season_year,value_numeric,value_text,source,source_url
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Salaries (excl. TC & D),2026,5955692,"$5,955,692",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Salaries (excl. TC & D),2027,6774680,"$6,774,680",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Salaries (excl. TC & D),2028,5985554,"$5,985,554",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Salaries (excl. TC & D),2029,1091228,"$1,091,228",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Salaries (excl. TC & D),2030,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Players (excl. TC & D),2026,9,9,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Players (excl. TC & D),2027,11,11,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Players (excl. TC & D),2028,9,9,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Players (excl. TC & D),2029,3,3,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Players (excl. TC & D),2030,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Cap Room,2026,1044308,"$1,044,308",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Open Roster Slots,2026,3,3,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Guaranteed Salary,2026,4780000,"$4,780,000",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Guaranteed Salary,2027,5286282,"$5,286,282",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Guaranteed Salary,2028,4330000,"$4,330,000",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Guaranteed Salary,2029,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Guaranteed Salary,2030,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Protected Veterans,2026,5,5,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Protected Veterans,2027,5,5,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Protected Veterans,2028,4,4,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Protected Veterans,2029,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Total Protected Veterans,2030,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Open Protected Veteran Slots,2026,2,2,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Core Player,2026,,A. Gray,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Core Player,2027,,A. Gray,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,Core Player,2028,,A. Gray,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Salaries (excl. TC & D),2026,6585832,"$6,585,832",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Salaries (excl. TC & D),2027,6686720,"$6,686,720",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Salaries (excl. TC & D),2028,3191676,"$3,191,676",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Salaries (excl. TC & D),2029,1567707,"$1,567,707",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Salaries (excl. TC & D),2030,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Players (excl. TC & D),2026,12,12,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Players (excl. TC & D),2027,13,13,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Players (excl. TC & D),2028,7,7,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Players (excl. TC & D),2029,4,4,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Players (excl. TC & D),2030,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Cap Room,2026,414168,"$414,168",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Open Roster Slots,2026,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Guaranteed Salary,2026,4725219,"$4,725,219",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Guaranteed Salary,2027,4802196,"$4,802,196",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Guaranteed Salary,2028,1100000,"$1,100,000",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Guaranteed Salary,2029,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Guaranteed Salary,2030,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Protected Veterans,2026,6,6,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Protected Veterans,2027,4,4,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Protected Veterans,2028,1,1,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Protected Veterans,2029,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Total Protected Veterans,2030,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Open Protected Veteran Slots,2026,1,1,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,Core Player,2026,,Available,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Salaries (excl. TC & D),2026,4767448,"$4,767,448",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Salaries (excl. TC & D),2027,3326309,"$3,326,309",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Salaries (excl. TC & D),2028,2452843,"$2,452,843",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Salaries (excl. TC & D),2029,1464996,"$1,464,996",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Salaries (excl. TC & D),2030,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Players (excl. TC & D),2026,8,8,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Players (excl. TC & D),2027,9,9,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Players (excl. TC & D),2028,7,7,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Players (excl. TC & D),2029,4,4,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Players (excl. TC & D),2030,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Cap Room,2026,2232552,"$2,232,552",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Open Roster Slots,2026,4,4,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Guaranteed Salary,2026,3461588,"$3,461,588",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Guaranteed Salary,2027,1124362,"$1,124,362",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Guaranteed Salary,2028,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Guaranteed Salary,2029,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Guaranteed Salary,2030,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Protected Veterans,2026,3,3,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Protected Veterans,2027,1,1,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Protected Veterans,2028,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Protected Veterans,2029,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Total Protected Veterans,2030,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Open Protected Veteran Slots,2026,4,4,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,Core Player,2026,,Available,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Cap Room,2026,339787,"$339,787",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Open Roster Slots,2026,1,1,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Total Guaranteed Salary,2026,4906080,"$4,906,080",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Total Guaranteed Salary,2027,3549000,"$3,549,000",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Total Guaranteed Salary,2028,1309000,"$1,309,000",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Total Guaranteed Salary,2029,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Total Guaranteed Salary,2030,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Total Protected Veterans,2026,4,4,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Total Protected Veterans,2027,3,3,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Total Protected Veterans,2028,1,1,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Total Protected Veterans,2029,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Total Protected Veterans,2030,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Open Protected Veteran Slots,2026,3,3,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Core Player,2026,,A. Ogunbowale,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,Core Player,2027,,A. Ogunbowale,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Salaries (excl. TC & D),2026,6183510,"$6,183,510",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Salaries (excl. TC & D),2027,5518794,"$5,518,794",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Salaries (excl. TC & D),2028,3396391,"$3,396,391",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Salaries (excl. TC & D),2029,1208977,"$1,208,977",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Salaries (excl. TC & D),2030,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Players (excl. TC & D),2026,10,10,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Players (excl. TC & D),2027,10,10,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Players (excl. TC & D),2028,5,5,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Players (excl. TC & D),2029,3,3,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Players (excl. TC & D),2030,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Cap Room,2026,816490,"$816,490",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Open Roster Slots,2026,2,2,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Guaranteed Salary,2026,4440000,"$4,440,000",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Guaranteed Salary,2027,3222000,"$3,222,000",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Guaranteed Salary,2028,2326500,"$2,326,500",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Guaranteed Salary,2029,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Guaranteed Salary,2030,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Protected Veterans,2026,6,6,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Protected Veterans,2027,4,4,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Protected Veterans,2028,2,2,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Protected Veterans,2029,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Total Protected Veterans,2030,0,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Open Protected Veteran Slots,2026,1,1,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,Core Player,2026,,Available,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,Total Salaries (excl. TC & D),2026,6428846,"$6,428,846",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,Total Salaries (excl. TC & D),2027,4853994,"$4,853,994",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,Total Salaries (excl. TC & D),2028,2536661,"$2,536,661",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,Total Salaries (excl. TC & D),2029,2353173,"$2,353,173",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,Total Salaries (excl. TC & D),2030,0,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
