player_id,player_name,team_id,team_name,season,salary_tier,salary,cap_hit,expected_salary_source,expected_salary,salary_history_reference_salary,salary_history_gap,salary_history_gap_pct,historical_salary_latest,historical_salary_median,historical_salary_mean,historical_salary_min,historical_salary_max,historical_salary_rows,historical_salary_latest_season,historical_salary_latest_contract_year,historical_salary_latest_signing,historical_salary_contract_years,historical_salary_tier,recommended_salary_low,recommended_salary_high,salary_gap,salary_gap_pct,market_discount_pct,production_score,salary_efficiency_score,scarcity_score,playoff_performance_score,playoff_score,onoff_score,value_score,value_label,undervalued_flag,hidden_talent_flag,overvalued_flag,archetype_family,archetype_label,role_band,service_band,skill_signature,comp_count,playoff_ts_pct_percentile,playoff_ts_pct_vs_reg_delta,playoff_performance_flag,playoff_performance_bonus,reg_2025_onoff_impact_score,playoffs_2025_onoff_impact_score,reg_2024_onoff_impact_score,playoffs_2024_onoff_impact_score
1630150,Chennedy Carter,1611661319,Las Vegas Aces,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,390673.0,,,,,,,,,,,,,,,332072.05,449273.94999999995,-113173.0,-0.2896872832266371,-0.2896872832266371,55.99,64.48,0.0,50.17,50.04,50.0,50.0,Fair Value,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,,,,
204323,Cheyenne Parker-Tyus,1611661319,Las Vegas Aces,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,200000.0,185443.66666666666,78831.0,277500.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,55.85,50.0,0.0,50.17,47.84,50.0,46.24,Risk,False,False,False,,Rotation Forward,Development,,balanced,5,,,False,0.0,0.0,100.0,,
1630389,Dana Evans,1611661319,Las Vegas Aces,2026,Low Rotation / Rookie Scale,380000.0,380000.0,comparables,277500.0,380000.0,0.0,0.0,380000.0,89000.0,182489.66666666666,78469.0,380000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Core,235875.0,319125.0,102500.0,0.36936936936936937,0.36936936936936937,54.07,31.53,0.0,50.17,71.16,50.0,43.39,Risk,True,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,100.0,100.0,0.0,
1629498,Jackie Young,1611661319,Las Vegas Aces,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1190000.0,1190000.0,0.0,0.0,1190000.0,169950.0,509966.6666666667,169950.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,0.0,0.0,0.0,67.13,50.0,0.0,50.17,86.91,50.0,54.89,Fair Value,False,False,False,,Rotation Forward,Starter,,balanced,5,,,False,0.0,20.9,0.0,0.0,
player:janiah_barker__las_vegas_aces,Janiah Barker,1611661319,Las Vegas Aces,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
204319,Jewell Loyd,1611661319,Las Vegas Aces,2026,High/Mid Starter,800000.0,800000.0,comparables,436957.0,800000.0,0.0,0.0,800000.0,249032.0,430338.6666666667,241984.0,800000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,371413.45,502500.55,363043.0,0.8308437672356777,0.8308437672356777,59.86,8.46,0.0,50.17,72.42,50.0,40.41,Risk,True,False,True,,Rotation Forward,Starter,early_career,balanced,5,,,False,0.0,100.0,60.73,0.0,
player:jordan_obi__las_vegas_aces,Jordan Obi,1611661319,Las Vegas Aces,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1631006,Kierstan Bell,1611661319,Las Vegas Aces,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,513750.0,277500.0,0.0,0.0,277500.0,84543.0,145480.33333333334,74398.0,277500.0,3.0,2025.0,2026.0,RFA,2024|2025|2026,Starter,436687.5,590812.5,-236250.0,-0.45985401459854014,-0.45985401459854014,44.88,72.99,0.0,50.17,77.46,50.0,50.11,Fair Value,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,100.0,0.0,
1631019,NaLyssa Smith,1611661319,Las Vegas Aces,2026,Mid-Tier Rotation,450000.0,450000.0,comparables,300000.0,450000.0,0.0,0.0,450000.0,91981.0,207641.33333333334,80943.0,450000.0,3.0,2025.0,2026.0,RFA,2024|2025|2026,Core,255000.0,345000.0,150000.0,0.5,0.5,51.28,25.0,0.0,50.17,71.78,50.0,40.72,Risk,True,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,100.0,0.0,0.0
203855,Stephanie Talbot,1611661319,Las Vegas Aces,2026,Low Rotation / Rookie Scale,392500.0,392500.0,comparables,277500.0,392500.0,0.0,0.0,392500.0,125000.0,184203.33333333334,35110.0,392500.0,3.0,2025.0,2026.0,UFA,2025|2026,Core,235875.0,319125.0,115000.0,0.4144144144144144,0.4144144144144144,35.9,29.28,0.0,50.17,18.84,50.0,29.99,Overvalued,True,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,0.0,100.0,
1642293,Alissa Pili,1611661320,Los Angeles Sparks,2026,,,,comparables,356758.0,37769.0,,,37769.0,11661.0,19993.333333333332,10550.0,37769.0,3.0,2024.0,2025.0,--,2025,Minimum,303244.3,410271.69999999995,,,,48.89,50.0,0.0,50.17,29.56,50.0,41.49,Risk,False,False,True,,Rotation Forward,Development,,balanced,5,,,False,0.0,0.0,,0.0,0.0
1628878,Ariel Atkins,1611661320,Los Angeles Sparks,2026,Premium Starter,1085000.0,1085000.0,comparables,1000000.0,1085000.0,0.0,0.0,1085000.0,223000.0,502666.6666666667,200000.0,1085000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,850000.0,1150000.0,85000.0,0.085,0.085,53.0,45.75,0.0,50.17,28.3,50.0,42.07,Risk,False,False,True,,Rotation Forward,Starter,early_career,balanced,5,,,False,0.0,0.0,,0.0,
1642287,Cameron Brink,1611661320,Los Angeles Sparks,2026,Mid-Tier Rotation,493851.0,493851.0,comparables,466913.0,493851.0,0.0,0.0,493851.0,285958.5,285958.5,78066.0,493851.0,2.0,2025.0,2026.0,Rookie,2025|2026,Core,396876.05,536949.95,26938.0,0.057693831613169905,0.057693831613169905,47.58,47.12,0.0,50.17,50.04,50.0,42.3,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,,0.0,
player:chance_gray__los_angeles_sparks,Chance Gray,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
204324,Dearica Hamby,1611661320,Los Angeles Sparks,2026,Premium Starter,1100000.0,1100000.0,comparables,1000000.0,1100000.0,0.0,0.0,1100000.0,202000.0,497000.0,189000.0,1100000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,850000.0,1150000.0,100000.0,0.1,0.1,60.7,45.0,0.0,50.17,50.04,50.0,47.3,Risk,False,False,False,,Rotation Forward,Starter,,balanced,5,,,False,0.0,0.0,,,
1628242,Emma Cannon,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,356758.0,277500.0,0.0,0.0,277500.0,116331.0,140370.33333333334,27280.0,277500.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Starter,303244.3,410271.69999999995,-79258.0,-0.2221618015573582,-0.2221618015573582,51.99,61.11,0.0,50.17,50.04,50.0,47.51,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,,0.0,
204365,Erica Wheeler,1611661320,Los Angeles Sparks,2026,High/Mid Starter,625000.0,625000.0,comparables,500000.0,625000.0,0.0,0.0,625000.0,202154.0,301995.0,78831.0,625000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,425000.0,575000.0,125000.0,0.25,0.25,51.98,37.5,0.0,50.17,43.43,50.0,41.17,Risk,True,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,5.22,0.0,,0.0
player:jihyun_park__los_angeles_sparks,Jihyun Park,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1642210,Julie Vanloo,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,171789.5,171789.5,66079.0,277500.0,2.0,2025.0,2026.0,Reserved,2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,39.42,50.0,0.0,50.17,50.04,50.0,39.56,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,,0.0,
1628276,Kelsey Plum,1611661320,Los Angeles Sparks,2026,Premium Starter,999999.0,999999.0,comparables,1000000.0,999999.0,0.0,0.0,999999.0,202000.0,467333.0,200000.0,999999.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,850000.0,1150000.0,-1.0,-1e-06,-1e-06,62.18,50.0,0.0,50.17,76.2,50.0,51.74,Fair Value,False,False,False,,Rotation Forward,Starter,early_career,balanced,5,,,False,0.0,0.0,,0.0,
203014,Nneka Ogwumike,1611661320,Los Angeles Sparks,2026,Premium Starter,950000.0,950000.0,comparables,1000000.0,950000.0,0.0,0.0,950000.0,204500.0,449833.3333333333,195000.0,950000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,850000.0,1150000.0,-50000.0,-0.05,-0.05,59.6,52.5,0.0,50.17,45.95,50.0,48.23,Risk,False,False,False,,Rotation Forward,Starter,early_career,balanced,5,,,False,0.0,0.0,0.0,0.0,100.0
1630996,Rae Burrell,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,137500.0,180000.0,125000.0,277500.0,3.0,2025.0,2026.0,--,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,48.76,50.0,0.0,50.17,50.04,50.0,43.48,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,17.03,
1642790,Sania Feagin,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Rookie,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,39.63,50.0,0.0,50.17,50.04,50.0,39.65,Risk,False,False,True,,Rotation Forward,Development,,balanced,5,,,False,0.0,0.0,,,
1642244,Sevgi Uzun,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,25543.0,104716.33333333333,11106.0,277500.0,3.0,2025.0,2026.0,UFA,2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,39.44,50.0,0.0,50.17,50.04,50.0,39.57,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,92.06,
player:ta_niya_latson__los_angeles_sparks,Ta'Niya Latson,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:amaya_battle__minnesota_lynx,Amaya Battle,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1642797,Anastasiia Olairi Kosu,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,291321.5,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Rookie,2026,Starter,247623.275,335019.725,-13821.5,-0.04744414675882144,-0.04744414675882144,41.19,52.37,0.0,50.17,30.19,50.0,38.89,Risk,False,False,True,,Rotation Forward,Development,,balanced,5,,,False,0.0,0.0,0.0,,
player:antonia_delaere__minnesota_lynx,Antonia Delaere,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:aubrey_griffin__minnesota_lynx,Aubrey Griffin,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1627675,Courtney Williams,1611661324,Minnesota Lynx,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1190000.0,1190000.0,0.0,0.0,1190000.0,180000.0,515000.0,175000.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,0.0,0.0,0.0,55.49,50.0,0.0,50.17,79.35,50.0,49.24,Risk,False,False,False,,Rotation Forward,Starter,,balanced,5,,,False,0.0,0.0,0.0,,0.0
player:dorka_juhasz__minnesota_lynx,Dorka Juhasz,1611661324,Minnesota Lynx,2026,Low Rotation / Rookie Scale,318910.0,318910.0,comparables,293510.0,,,,,,,,,,,,,,,249483.5,337536.5,25400.0,0.08653878913835986,0.08653878913835986,50.01,45.67,0.0,50.17,50.04,50.0,42.97,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:eliska_hamzova__minnesota_lynx,Eliska Hamzova,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:emma_cechova__minnesota_lynx,Emma Cechova,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:jade_masogayo__minnesota_lynx,Jade Masogayo,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1642320,Jaylyn Sherrod,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,66079.0,120819.66666666667,18880.0,277500.0,3.0,2025.0,2026.0,Reserved,2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,35.66,50.0,0.0,50.17,37.12,50.0,36.69,Risk,False,False,True,,Rotation Forward,Development,,balanced,5,,,False,0.0,0.0,0.0,0.0,0.0
203825,Kayla McBride,1611661324,Minnesota Lynx,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1190000.0,1190000.0,0.0,0.0,1190000.0,208000.0,534333.3333333334,205000.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,0.0,0.0,0.0,60.66,50.0,0.0,50.17,81.87,50.0,51.66,Fair Value,False,False,False,,Rotation Forward,Starter,,balanced,5,,,False,0.0,0.0,0.0,0.0,54.47
player:lani_white__minnesota_lynx,Lani White,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1642820,Liatu King,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,325000.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,UFA,2026,Starter,276250.0,373750.0,-47500.0,-0.14615384615384616,-0.14615384615384616,46.68,57.31,0.0,50.17,50.04,50.0,44.36,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,,,
1629483,Napheesa Collier,1611661324,Minnesota Lynx,2026,Max / Protected Veteran Top Tier,1400000.0,1400000.0,comparables,1190000.0,1400000.0,0.0,0.0,1400000.0,215469.0,609917.6666666666,214284.0,1400000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,1011500.0,1368500.0,210000.0,0.17647058823529413,0.17647058823529413,65.43,41.18,0.0,50.17,80.61,50.0,51.42,Fair Value,True,False,False,,Rotation Forward,Starter,rookie_scale,balanced,5,,,False,0.0,0.0,0.0,100.0,21.63
203827,Natasha Howard,1611661324,Minnesota Lynx,2026,High/Mid Starter,700000.0,700000.0,comparables,925000.0,700000.0,0.0,0.0,700000.0,234350.0,382938.6666666667,214466.0,700000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,786250.0,1063750.0,-225000.0,-0.24324324324324326,-0.24324324324324326,58.02,62.16,0.0,50.17,69.26,50.0,52.21,Fair Value,False,False,True,,Rotation Forward,Rotation,prime,balanced,5,,,False,0.0,0.0,,0.0,
1628269,Nia Coffey,1611661324,Minnesota Lynx,2026,Low Rotation / Rookie Scale,350000.0,350000.0,comparables,277500.0,350000.0,0.0,0.0,350000.0,150000.0,216666.66666666666,150000.0,350000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Core,235875.0,319125.0,72500.0,0.26126126126126126,0.26126126126126126,49.37,36.94,0.0,50.17,40.27,50.0,39.63,Risk,True,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,100.0,67.74,,0.0
player:olivia_miles__minnesota_lynx,Olivia Miles,1611661324,Minnesota Lynx,2026,Mid-Tier Rotation,466913.0,466913.0,comparables,436016.0,,,,,,,,,,,,,,,370613.6,501418.39999999997,30897.0,0.07086207845583649,0.07086207845583649,50.01,46.46,0.0,50.17,50.04,50.0,43.16,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:ra_shaya_kyle__minnesota_lynx,Ra Shaya Kyle,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:reigan_richardson__minnesota_lynx,Reigan Richardson,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:sakima_walker__minnesota_lynx,Sakima Walker,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:saylor_poffenbarger__minnesota_lynx,Saylor Poffenbarger,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:maia_hirsch__minnesota_lynx,Maia Hirsch,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:alex_fowler__new_york_liberty,Alex Fowler,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:anneli_maley__new_york_liberty,Anneli Maley,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:ashley_owusu__new_york_liberty,Ashley Owusu,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
204335,Betnijah Laney-Hamilton,1611661313,New York Liberty,2026,Mid-Tier Rotation,400000.0,400000.0,comparables,461171.0,185400.0,214600.0,1.157497303128371,185400.0,182700.0,182700.0,180000.0,185400.0,2.0,2024.0,2025.0,UFA,2024|2025,Rotation,391995.35,530346.6499999999,-61171.0,-0.13264277242064224,-0.13264277242064224,61.89,56.63,0.0,50.17,62.34,50.0,51.82,Fair Value,False,False,True,,Rotation Forward,Starter,,balanced,5,,,False,0.0,,,100.0,0.0
1627668,Breanna Stewart,1611661313,New York Liberty,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1190000.0,1190000.0,0.0,0.0,1190000.0,222400.0,539133.3333333334,205000.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,0.0,0.0,0.0,61.83,50.0,0.0,50.17,84.39,50.0,52.41,Fair Value,False,False,False,,Rotation Forward,Starter,early_career,balanced,5,,,False,0.0,,0.0,0.0,
player:derin_erdogan__new_york_liberty,Derin Erdogan,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1630459,DiDi Richards,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,37.34,50.0,0.0,50.17,50.04,50.0,38.69,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,,,0.0,
203416,Emma Meesseman,1611661313,New York Liberty,2026,,,,comparables,356758.0,,,,,,,,,,,,,,,303244.3,410271.69999999995,,,,58.86,50.0,0.0,50.17,33.97,50.0,46.12,Risk,False,False,False,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,,0.0,,
1629566,Han Xu,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,44.03,50.0,0.0,50.17,50.04,50.0,41.5,Risk,False,False,True,,Rotation Forward,Development,,balanced,5,,,False,0.0,,,,
1627673,Jonquel Jones,1611661313,New York Liberty,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1190000.0,1190000.0,0.0,0.0,1190000.0,209000.0,529666.6666666666,190000.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,0.0,0.0,0.0,68.34,50.0,0.0,50.17,83.13,50.0,55.02,Fair Value,False,False,False,,Rotation Forward,Rotation,early_career,balanced,5,,,False,0.0,,0.0,100.0,0.0
1630142,Leonie Fiebich,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,293510.0,293510.0,comparables,400000.0,293510.0,0.0,0.0,293510.0,181052.5,181052.5,68595.0,293510.0,2.0,2025.0,2026.0,--,2025|2026,Starter,340000.0,459999.99999999994,-106490.0,-0.266225,-0.266225,61.2,63.31,0.0,50.17,73.04,50.0,54.2,Fair Value,False,False,True,,Rotation Forward,Starter,,balanced,5,,,False,0.0,,0.0,67.27,0.0
1629546,Marine Johannès,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,50.88,50.0,0.0,50.17,57.92,50.0,45.16,Risk,False,False,False,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,,0.0,,
204333,Natasha Cloud,1611661313,New York Liberty,2026,,,,comparables,277500.0,555000.0,,,555000.0,200000.0,318333.3333333333,200000.0,555000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,235875.0,319125.0,,,,55.0,50.0,0.0,50.17,52.25,50.0,46.32,Risk,False,False,False,,Rotation Forward,Starter,,balanced,5,,,False,0.0,,100.0,8.56,
player:ny_ceara_pryor__new_york_liberty,Ny'Ceara Pryor,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:pauline_astier__new_york_liberty,Pauline Astier,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:raquel_carrera__new_york_liberty,Raquel Carrera,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
