player_id,player_name,team_id,team_name,season,salary_tier,salary,cap_hit,expected_salary_source,expected_salary,salary_history_reference_salary,salary_history_gap,salary_history_gap_pct,historical_salary_latest,historical_salary_median,historical_salary_mean,historical_salary_min,historical_salary_max,historical_salary_rows,historical_salary_latest_season,historical_salary_latest_contract_year,historical_salary_latest_signing,historical_salary_contract_years,historical_salary_tier,recommended_salary_low,recommended_salary_high,salary_gap,salary_gap_pct,market_discount_pct,production_score,salary_efficiency_score,scarcity_score,playoff_performance_score,playoff_score,onoff_score,value_score,value_label,undervalued_flag,hidden_talent_flag,overvalued_flag,archetype_family,archetype_label,role_band,service_band,skill_signature,comp_count,playoff_ts_pct_percentile,playoff_ts_pct_vs_reg_delta,playoff_performance_flag,playoff_performance_bonus,reg_2025_onoff_impact_score,playoffs_2025_onoff_impact_score,reg_2024_onoff_impact_score,playoffs_2024_onoff_impact_score,override_expected_salary,override_comp_names,override_method,effective_expected_salary,override_active
1629482,Sophie Cunningham,1611661325,Indiana Fever,2026,High/Mid Starter,665000.0,665000.0,comparables,360000.0,665000.0,0.0,0.0,665000.0,189500.0,318166.6666666667,100000.0,665000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,306000.0,414000.0,305000.0,0.8472222222222222,0.8472222222222222,45.99,7.64,50.36,50.17,27.04,50.0,35.9,Risk,True,False,True,Guard,Scoring Guard,Rotation,,balanced,5,,,False,0.0,0.0,,0.0,75.91,,,,360000.0,False
202641,Sydney Colson,1611661325,Indiana Fever,2026,,,,comparables,277500.0,90000.0,,,90000.0,83267.5,83267.5,76535.0,90000.0,2.0,2024.0,2025.0,UFA,2024|2025,Low,235875.0,319125.0,,,,35.19,50.0,50.36,50.17,64.86,50.0,45.31,Risk,False,False,False,Guard,Primary Creator,Bench,,balanced,5,,,False,0.0,0.0,,100.0,,,,,277500.0,False
1630112,Tyasha Harris,1611661325,Indiana Fever,2026,Mid-Tier Rotation,400000.0,400000.0,comparables,330000.0,400000.0,0.0,0.0,400000.0,100013.0,199037.66666666663,97100.0,400000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Core,280500.0,379500.0,70000.0,0.2121212121212121,0.2121212121212121,53.33,39.39,50.36,50.17,63.6,50.0,50.26,Fair Value,True,False,False,Guard,Primary Creator,Rotation,,balanced,5,,,False,0.0,0.0,,0.0,82.38,,,,330000.0,False
player:justine_pissott__indiana_fever,Justine Pissott,1611661325,Indiana Fever,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1628932,A'ja Wilson,1611661319,Las Vegas Aces,2026,Max / Protected Veteran Top Tier,1400000.0,1400000.0,comparables,735000.0,1400000.0,0.0,0.0,1400000.0,227303.0,609101.0,200000.0,1400000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,624750.0,845249.9999999999,665000.0,0.9047619047619048,0.9047619047619048,80.9,4.76,88.49,50.17,87.54,50.0,60.49,Fair Value,True,False,False,Center,Rim Protector,Starter,,balanced,5,,,False,0.0,54.53,0.0,0.0,,,,,735000.0,False
1629488,Brianna Turner,1611661319,Las Vegas Aces,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,150000.0,170833.33333333334,85000.0,277500.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,39.96,50.0,45.32,50.17,54.77,50.0,45.7,Risk,False,False,False,Forward,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,,,,,,,277500.0,False
203833,Chelsea Gray,1611661319,Las Vegas Aces,2026,Premium Starter,1000000.0,1000000.0,comparables,1190000.0,1000000.0,0.0,0.0,1000000.0,196267.0,464178.0,196267.0,1000000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,-190000.0,-0.1596638655462184,-0.1596638655462184,64.48,57.98,50.36,50.17,86.28,50.0,61.67,Fair Value,False,False,True,Guard,Primary Creator,Starter,,balanced,5,,,False,0.0,9.64,0.0,0.0,,,,,1190000.0,False
1630150,Chennedy Carter,1611661319,Las Vegas Aces,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,55.99,50.0,0.0,50.17,50.04,50.0,46.52,Risk,False,False,False,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,,,,,,,,277500.0,False
204323,Cheyenne Parker-Tyus,1611661319,Las Vegas Aces,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,388750.0,277500.0,0.0,0.0,277500.0,200000.0,185443.66666666663,78831.0,277500.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Starter,330437.5,447062.5,-111250.0,-0.2861736334405145,-0.2861736334405145,54.06,64.31,45.32,50.17,47.84,50.0,54.36,Fair Value,False,False,True,Forward,Usage Forward,Development,,balanced,5,,,False,0.0,0.0,100.0,,,,,,388750.0,False
1630389,Dana Evans,1611661319,Las Vegas Aces,2026,Low Rotation / Rookie Scale,380000.0,380000.0,comparables,410000.0,380000.0,0.0,0.0,380000.0,89000.0,182489.66666666663,78469.0,380000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Core,348500.0,471500.0,-30000.0,-0.073170731707317,-0.073170731707317,49.35,53.66,50.36,50.17,71.16,50.0,52.76,Fair Value,False,False,False,Guard,Scoring Guard,Rotation,,balanced,5,,,False,0.0,100.0,100.0,0.0,,,,,410000.0,False
1629498,Jackie Young,1611661319,Las Vegas Aces,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1190000.0,1190000.0,0.0,0.0,1190000.0,169950.0,509966.6666666667,169950.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,0.0,0.0,0.0,71.02,50.0,50.36,50.17,86.91,50.0,62.56,Fair Value,False,False,False,Guard,Primary Creator,Starter,,balanced,5,,,False,0.0,20.9,0.0,0.0,,,,,1190000.0,False
player:janiah_barker__las_vegas_aces,Janiah Barker,1611661319,Las Vegas Aces,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
204319,Jewell Loyd,1611661319,Las Vegas Aces,2026,High/Mid Starter,800000.0,800000.0,comparables,380000.0,800000.0,0.0,0.0,800000.0,249032.0,430338.6666666667,241984.0,800000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,323000.0,437000.0,420000.0,1.105263157894737,1.105263157894737,59.58,0.0,50.36,50.17,72.42,50.0,44.31,Risk,True,False,True,Guard,Scoring Guard,Starter,early_career,balanced,5,,,False,0.0,100.0,60.73,0.0,,,,,380000.0,False
player:jordan_obi__las_vegas_aces,Jordan Obi,1611661319,Las Vegas Aces,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1631006,Kierstan Bell,1611661319,Las Vegas Aces,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,536588.0,277500.0,0.0,0.0,277500.0,84543.0,145480.33333333334,74398.0,277500.0,3.0,2025.0,2026.0,RFA,2024|2025|2026,Starter,456099.8,617076.2,-259088.0,-0.4828434478594378,-0.4828434478594378,46.74,74.14,45.32,50.17,77.46,50.0,56.61,Fair Value,False,False,True,Forward,Usage Forward,Bench,,balanced,5,,,False,0.0,0.0,100.0,0.0,,,,,536588.0,False
1631019,NaLyssa Smith,1611661319,Las Vegas Aces,2026,Mid-Tier Rotation,450000.0,450000.0,comparables,375542.0,450000.0,0.0,0.0,450000.0,91981.0,207641.3333333333,80943.0,450000.0,3.0,2025.0,2026.0,RFA,2024|2025|2026,Core,319210.7,431873.3,74458.0,0.1982681031682208,0.1982681031682208,51.78,40.09,45.32,50.17,71.78,50.0,49.99,Risk,True,False,False,Forward,Usage Forward,Rotation,,balanced,5,,,False,0.0,0.0,100.0,0.0,0.0,,,,375542.0,False
203855,Stephanie Talbot,1611661319,Las Vegas Aces,2026,Low Rotation / Rookie Scale,392500.0,392500.0,comparables,300000.0,392500.0,0.0,0.0,392500.0,125000.0,184203.3333333333,35110.0,392500.0,3.0,2025.0,2026.0,UFA,2025|2026,Core,255000.0,345000.0,92500.0,0.3083333333333333,0.3083333333333333,36.91,34.58,45.32,50.17,18.84,50.0,37.12,Risk,True,False,True,Forward,Connector Wing,Bench,,balanced,5,,,False,0.0,0.0,0.0,100.0,,,,,300000.0,False
1642293,Alissa Pili,1611661320,Los Angeles Sparks,2026,,,,comparables,277500.0,37769.0,,,37769.0,11661.0,19993.33333333333,10550.0,37769.0,3.0,2024.0,2025.0,--,2025,Minimum,235875.0,319125.0,,,,38.36,50.0,45.32,50.17,29.56,50.0,42.51,Risk,False,False,True,Forward,Usage Forward,Development,,balanced,5,,,False,0.0,0.0,,0.0,0.0,,,,277500.0,False
1628878,Ariel Atkins,1611661320,Los Angeles Sparks,2026,Premium Starter,1085000.0,1085000.0,comparables,920000.0,1085000.0,0.0,0.0,1085000.0,223000.0,502666.6666666667,200000.0,1085000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,782000.0,1058000.0,165000.0,0.1793478260869565,0.1793478260869565,55.37,41.03,50.36,50.17,28.3,50.0,47.98,Risk,True,False,False,Guard,Scoring Guard,Starter,early_career,balanced,5,,,False,0.0,0.0,,0.0,,,,,920000.0,False
1642287,Cameron Brink,1611661320,Los Angeles Sparks,2026,Mid-Tier Rotation,493851.0,493851.0,comparables,339571.0,493851.0,0.0,0.0,493851.0,285958.5,285958.5,78066.0,493851.0,2.0,2025.0,2026.0,Rookie,2025|2026,Core,288635.35,390506.65,154280.0,0.4543379735018597,0.4543379735018597,47.56,27.28,45.32,50.17,50.04,50.0,42.96,Risk,True,False,True,Forward,Rebounding Forward,Bench,,balanced,5,,,False,0.0,0.0,,0.0,,,,,339571.0,False
player:chance_gray__los_angeles_sparks,Chance Gray,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
204324,Dearica Hamby,1611661320,Los Angeles Sparks,2026,Premium Starter,1100000.0,1100000.0,comparables,1000000.0,1100000.0,0.0,0.0,1100000.0,202000.0,497000.0,189000.0,1100000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,850000.0,1150000.0,100000.0,0.1,0.1,65.06,45.0,45.32,50.17,50.04,50.0,54.57,Fair Value,False,False,False,Forward,Connector Wing,Starter,,balanced,5,,,False,0.0,0.0,,,,,,,1000000.0,False
1628242,Emma Cannon,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,116331.0,140370.33333333334,27280.0,277500.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,45.88,50.0,45.32,50.17,50.04,50.0,47.71,Risk,False,False,False,Forward,Usage Forward,Bench,,balanced,5,,,False,0.0,0.0,,0.0,,,,,277500.0,False
204365,Erica Wheeler,1611661320,Los Angeles Sparks,2026,High/Mid Starter,625000.0,625000.0,comparables,739566.5,625000.0,0.0,0.0,625000.0,202154.0,301995.0,78831.0,625000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,628631.525,850501.475,-114566.5,-0.1549103427480828,-0.1549103427480828,53.8,57.75,50.36,50.17,43.43,50.0,52.84,Fair Value,False,False,True,Guard,Scoring Guard,Rotation,,balanced,5,,,False,0.0,5.22,0.0,,0.0,,,,739566.5,False
player:jihyun_park__los_angeles_sparks,Jihyun Park,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1642210,Julie Vanloo,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,171789.5,171789.5,66079.0,277500.0,2.0,2025.0,2026.0,Reserved,2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,33.72,50.0,50.36,50.17,50.04,50.0,43.21,Risk,False,False,True,Guard,Primary Creator,Bench,,balanced,5,,,False,0.0,0.0,,0.0,,,,,277500.0,False
1628276,Kelsey Plum,1611661320,Los Angeles Sparks,2026,Premium Starter,999999.0,999999.0,comparables,925000.0,999999.0,0.0,0.0,999999.0,202000.0,467333.0,200000.0,999999.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,786250.0,1063750.0,74999.0,0.08108,0.08108,55.31,45.95,50.36,50.17,76.2,50.0,53.92,Fair Value,False,False,False,Guard,Primary Creator,Starter,early_career,balanced,5,,,False,0.0,0.0,,0.0,,,,,925000.0,False
203014,Nneka Ogwumike,1611661320,Los Angeles Sparks,2026,Premium Starter,950000.0,950000.0,comparables,1000000.0,950000.0,0.0,0.0,950000.0,204500.0,449833.3333333333,195000.0,950000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,850000.0,1150000.0,-50000.0,-0.05,-0.05,61.32,52.5,45.32,50.17,45.95,50.0,54.39,Fair Value,False,False,False,Forward,Usage Forward,Starter,early_career,balanced,5,,,False,0.0,0.0,0.0,0.0,100.0,,,,1000000.0,False
1630996,Rae Burrell,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,430654.0,277500.0,0.0,0.0,277500.0,137500.0,180000.0,125000.0,277500.0,3.0,2025.0,2026.0,--,2024|2025|2026,Starter,366055.9,495252.1,-153154.0,-0.3556312027753138,-0.3556312027753138,45.39,67.78,45.32,50.17,50.04,50.0,51.77,Fair Value,False,False,True,Forward,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,17.03,,,,,430654.0,False
1642790,Sania Feagin,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Rookie,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,35.55,50.0,45.32,50.17,50.04,50.0,43.37,Risk,False,False,True,Forward,Usage Forward,Development,,balanced,5,,,False,0.0,0.0,,,,,,,277500.0,False
1642244,Sevgi Uzun,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,25543.0,104716.33333333331,11106.0,277500.0,3.0,2025.0,2026.0,UFA,2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,31.81,50.0,50.36,50.17,50.04,50.0,42.41,Risk,False,False,True,Guard,Primary Creator,Rotation,,balanced,5,,,False,0.0,0.0,,92.06,,,,,277500.0,False
player:ta_niya_latson__los_angeles_sparks,Ta'Niya Latson,1611661320,Los Angeles Sparks,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:amaya_battle__minnesota_lynx,Amaya Battle,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1642797,Anastasiia Olairi Kosu,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,300000.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Rookie,2026,Starter,255000.0,345000.0,-22500.0,-0.075,-0.075,36.4,53.75,45.32,50.17,30.19,50.0,42.65,Risk,False,False,True,Forward,Usage Forward,Development,,balanced,5,,,False,0.0,0.0,0.0,,,,,,300000.0,False
player:antonia_delaere__minnesota_lynx,Antonia Delaere,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:aubrey_griffin__minnesota_lynx,Aubrey Griffin,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1627675,Courtney Williams,1611661324,Minnesota Lynx,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,999999.0,1190000.0,0.0,0.0,1190000.0,180000.0,515000.0,175000.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,849999.15,1149998.85,190001.0,0.19000119000119,0.19000119000119,59.37,40.5,50.36,50.17,79.35,50.0,54.63,Fair Value,True,False,False,Guard,Primary Creator,Starter,,balanced,5,,,False,0.0,0.0,0.0,,0.0,,,,999999.0,False
player:dorka_juhasz__minnesota_lynx,Dorka Juhasz,1611661324,Minnesota Lynx,2026,Low Rotation / Rookie Scale,318910.0,318910.0,comparables,293510.0,,,,,,,,,,,,,,,249483.5,337536.5,25400.0,0.0865387891383598,0.0865387891383598,50.01,45.67,0.0,50.17,50.04,50.0,42.97,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,293510.0,False
player:eliska_hamzova__minnesota_lynx,Eliska Hamzova,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:emma_cechova__minnesota_lynx,Emma Cechova,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:jade_masogayo__minnesota_lynx,Jade Masogayo,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1642320,Jaylyn Sherrod,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,66079.0,120819.66666666669,18880.0,277500.0,3.0,2025.0,2026.0,Reserved,2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,34.11,50.0,50.36,50.17,37.12,50.0,42.08,Risk,False,False,True,Guard,Scoring Guard,Development,,balanced,5,,,False,0.0,0.0,0.0,0.0,0.0,,,,277500.0,False
203825,Kayla McBride,1611661324,Minnesota Lynx,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1190000.0,1190000.0,0.0,0.0,1190000.0,208000.0,534333.3333333334,205000.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,0.0,0.0,0.0,57.64,50.0,50.36,50.17,81.87,50.0,56.44,Fair Value,False,False,False,Guard,Scoring Guard,Starter,,balanced,5,,,False,0.0,0.0,0.0,0.0,54.47,,,,1190000.0,False
player:lani_white__minnesota_lynx,Lani White,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1642820,Liatu King,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,301250.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,UFA,2026,Starter,256062.5,346437.5,-23750.0,-0.0788381742738589,-0.0788381742738589,37.62,53.94,45.32,50.17,50.04,50.0,45.19,Risk,False,False,False,Forward,Usage Forward,Bench,,balanced,5,,,False,0.0,0.0,,,,,,,301250.0,False
1629483,Napheesa Collier,1611661324,Minnesota Lynx,2026,Max / Protected Veteran Top Tier,1400000.0,1400000.0,comparables,1100000.0,1400000.0,0.0,0.0,1400000.0,215469.0,609917.6666666666,214284.0,1400000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,935000.0,1265000.0,300000.0,0.2727272727272727,0.2727272727272727,74.55,36.36,45.32,50.17,80.61,50.0,59.54,Fair Value,True,False,False,Forward,Connector Wing,Starter,rookie_scale,balanced,5,,,False,0.0,0.0,0.0,100.0,21.63,,,,1100000.0,False
203827,Natasha Howard,1611661324,Minnesota Lynx,2026,High/Mid Starter,700000.0,700000.0,comparables,1000000.0,700000.0,0.0,0.0,700000.0,234350.0,382938.6666666667,214466.0,700000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,850000.0,1150000.0,-300000.0,-0.3,-0.3,60.77,65.0,45.32,50.17,69.26,50.0,59.49,Fair Value,False,False,True,Forward,Rebounding Forward,Rotation,prime,balanced,5,,,False,0.0,0.0,,0.0,,,,,1000000.0,False
1628269,Nia Coffey,1611661324,Minnesota Lynx,2026,Low Rotation / Rookie Scale,350000.0,350000.0,comparables,300000.0,350000.0,0.0,0.0,350000.0,150000.0,216666.66666666663,150000.0,350000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Core,255000.0,345000.0,50000.0,0.1666666666666666,0.1666666666666666,53.29,41.67,45.32,50.17,40.27,50.0,47.85,Risk,True,False,False,Forward,Connector Wing,Bench,,balanced,5,,,False,0.0,100.0,67.74,,0.0,,,,300000.0,False
player:olivia_miles__minnesota_lynx,Olivia Miles,1611661324,Minnesota Lynx,2026,Mid-Tier Rotation,466913.0,466913.0,comparables,436016.0,,,,,,,,,,,,,,,370613.6,501418.4,30897.0,0.0708620784558364,0.0708620784558364,50.01,46.46,0.0,50.17,50.04,50.0,43.16,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,436016.0,False
player:ra_shaya_kyle__minnesota_lynx,Ra Shaya Kyle,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:reigan_richardson__minnesota_lynx,Reigan Richardson,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:sakima_walker__minnesota_lynx,Sakima Walker,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:saylor_poffenbarger__minnesota_lynx,Saylor Poffenbarger,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:maia_hirsch__minnesota_lynx,Maia Hirsch,1611661324,Minnesota Lynx,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,289133.0,False
player:alex_fowler__new_york_liberty,Alex Fowler,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:anneli_maley__new_york_liberty,Anneli Maley,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:ashley_owusu__new_york_liberty,Ashley Owusu,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
204335,Betnijah Laney-Hamilton,1611661313,New York Liberty,2026,Mid-Tier Rotation,400000.0,400000.0,comparables,380219.0,185400.0,214600.0,1.157497303128371,185400.0,182700.0,182700.0,180000.0,185400.0,2.0,2024.0,2025.0,UFA,2024|2025,Rotation,323186.15,437251.85,19781.0,0.0520252801674824,0.0520252801674824,61.89,47.4,0.0,50.17,62.34,50.0,49.6,Risk,False,False,False,,Rotation Forward,Starter,,balanced,5,,,False,0.0,,,100.0,0.0,,,,380219.0,False
