transaction_id,transaction_date,player_id,player_name,transaction_type,from_team,to_team,contract_value,contract_years,salary_2026,market_signal,notes,source_url
76141cf50b1f192385,2026-04-15,player:elle_ladine__seattle_storm,Elle Ladine,signing,,Seattle Storm,,,,movement,The Seattle Storm signed Elle Ladine.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
793391c32cc7da8081,2026-04-15,player:bailey_maupin__golden_state_valkyries,Bailey Maupin,signing,,Golden State Valkyries,,,,movement,The Golden State Valkyries signed Bailey Maupin.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
7dd11ce4a30de8a2cb,2026-04-15,player:dara_mabrey__toronto_tempo,Dara Mabrey,training_camp_signing,,Toronto Tempo,,,,expansion,The Toronto Tempo signed Dara Mabrey to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
8a429ebe5a5e249288,2026-04-15,player:mya_hollingshed__washington_mystics,Mya Hollingshed,training_camp_signing,,Washington Mystics,,,,movement,The Washington Mystics signed Mya Hollingshed to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
91cd1f973ed8433d59,2026-04-15,player:beatrice_mompremier__seattle_storm,Beatrice Mompremier,training_camp_signing,,Seattle Storm,,,,movement,The Seattle Storm signed Beatrice Mompremier to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
9f2f4dc68cc5a40f62,2026-04-15,player:jalyn_brown__seattle_storm,Jalyn Brown,signing,,Seattle Storm,,,,movement,The Seattle Storm signed Jalyn Brown.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
a23ef8ba45696720fb,2026-04-15,player:ndjakalenga_mwenentanda__golden_state_valkyries,Ndjakalenga Mwenentanda,signing,,Golden State Valkyries,,,,movement,The Golden State Valkyries signed Ndjakalenga Mwenentanda.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
af9bf5531dbefd7197,2026-04-15,player:cassandre_prosper__washington_mystics,Cassandre Prosper,signing,,Washington Mystics,,,,movement,The Washington Mystics signed Cassandre Prosper.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
bc5ff8de1575b0a662,2026-04-15,player:caroline_ducharme__golden_state_valkyries,Caroline Ducharme,signing,,Golden State Valkyries,,,,movement,The Golden State Valkyries signed Caroline Ducharme.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
bee5b71ada07ddd6be,2026-04-15,1642240,Jaelyn Brown,training_camp_signing,,Seattle Storm,,,,movement,The Seattle Storm signed Jaelyn Brown to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
c5a0eba116cfbccbc8,2026-04-15,1630154,Kamiah Smalls,training_camp_signing,,Portland Fire,,,,expansion,The Portland Fire signed Kamiah Smalls to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d058129f59386a5e9c,2026-04-15,player:derin_erdo_an__new_york_liberty,Derin Erdoğan,signing,,New York Liberty,,,,movement,The New York Liberty signed Derin Erdoğan.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
da61997a06b6dab9df,2026-04-15,player:azzi_fudd__dallas_wings,Azzi Fudd,signing,,Dallas Wings,,,,movement,The Dallas Wings signed Azzi Fudd.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
fb2c98133822da4d57,2026-04-15,player:ashley_owusu__new_york_liberty,Ashley Owusu,training_camp_signing,,New York Liberty,,,,movement,The New York Liberty signed Ashley Owusu to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
fc4a5a382647ac38e4,2026-04-15,player:rori_harmon__washington_mystics,Rori Harmon,signing,,Washington Mystics,,,,movement,The Washington Mystics signed Rori Harmon.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
11b18b9479e2720a63,2026-04-16,1642799,Megan McConnell,training_camp_signing,,Indiana Fever,,,,movement,The Indiana Fever signed Megan McConnell to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
1928f0326825d0bef7,2026-04-16,player:stephanie_jones__atlanta_dream,Stephanie Jones,training_camp_signing,,Atlanta Dream,,,,movement,The Atlanta Dream signed Stephanie Jones to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
21d417926c6ab6569a,2026-04-16,player:taina_mair__seattle_storm,Taina Mair,signing,,Seattle Storm,,,,movement,The Seattle Storm signed Taina Mair.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
29f221777009006ed7,2026-04-16,1642820,Liatu King,training_camp_signing,,Minnesota Lynx,,,,movement,The Minnesota Lynx signed Liatu King to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
2bea8054a78e2fdc6d,2026-04-16,player:lani_white__minnesota_lynx,Lani White,signing,,Minnesota Lynx,,,,movement,The Minnesota Lynx signed Lani White.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
5ee5c8c63c9a188520,2026-04-16,player:awa_fam__seattle_storm,Awa Fam,signing,,Seattle Storm,,,,movement,The Seattle Storm signed Awa Fam.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
6bcb07075f728236bf,2026-04-16,1641672,Kayana Traylor,training_camp_signing,,Indiana Fever,,,,movement,The Indiana Fever signed Kayana Traylor to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
6c732b71f389796347,2026-04-16,203824,Odyssey Sims,signing,,Dallas Wings,,,,movement,The Dallas Wings signed Odyssey Sims.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
6ec3eb98bd8fc57daf,2026-04-16,player:laila_phelia__atlanta_dream,Laila Phelia,signing,,Atlanta Dream,,,,movement,The Atlanta Dream signed Laila Phelia.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
94eaf142087455aacf,2026-04-16,player:jade_masogayo__minnesota_lynx,Jade Masogayo,signing,,Minnesota Lynx,,,,movement,The Minnesota Lynx signed Jade Masogayo.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
9640b74df812e56075,2026-04-16,player:ra_shaya_kyle__minnesota_lynx,Ra Shaya Kyle,signing,,Minnesota Lynx,,,,movement,The Minnesota Lynx signed Ra Shaya Kyle.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
98b70995ffb2896562,2026-04-16,1629483,Napheesa Collier,signing,,Minnesota Lynx,,,,movement,The Minnesota Lynx signed Napheesa Collier.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
9b2c6584ce146a8a1e,2026-04-16,player:madina_okot__atlanta_dream,Madina Okot,signing,,Atlanta Dream,,,,movement,The Atlanta Dream signed Madina Okot.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b7cc68f918ca7a8e25,2026-04-16,player:indya_nivar__atlanta_dream,Indya Nivar,signing,,Atlanta Dream,,,,movement,The Atlanta Dream signed Indya Nivar.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
bdb7b4b015a320fd4d,2026-04-16,player:sacha_washington__atlanta_dream,Sacha Washington,signing,,Atlanta Dream,,,,movement,The Atlanta Dream signed Sacha Washington.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
c1409b48855369916a,2026-04-16,player:christeen_iwuala__washington_mystics,Christeen Iwuala,signing,,Washington Mystics,,,,movement,The Washington Mystics signed Christeen Iwuala.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
c78623b4c7ca4db477,2026-04-16,player:sidney_cooks__chicago_sky,Sidney Cooks,signing,,Chicago Sky,,,,movement,The Chicago Sky signed Sidney Cooks.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
cac620d5b53770c9c7,2026-04-16,player:bella_fontleroy__atlanta_dream,Bella Fontleroy,signing,,Atlanta Dream,,,,movement,The Atlanta Dream signed Bella Fontleroy.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
cdb0d39f7961a77ac3,2026-04-16,player:nyla_harris__washington_mystics,Nyla Harris,signing,,Washington Mystics,,,,movement,The Washington Mystics signed Nyla Harris.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d753a7035bb9b9aa7d,2026-04-16,player:sakima_walker__minnesota_lynx,Sakima Walker,signing,,Minnesota Lynx,,,,movement,The Minnesota Lynx signed Sakima Walker.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d9850ef0716885c15c,2026-04-16,player:saylor_poffenbarger__minnesota_lynx,Saylor Poffenbarger,signing,,Minnesota Lynx,,,,movement,The Minnesota Lynx signed Saylor Poffenbarger.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e4d015aa60e4eaddea,2026-04-16,player:amaya_battle__minnesota_lynx,Amaya Battle,signing,,Minnesota Lynx,,,,movement,The Minnesota Lynx signed Amaya Battle.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f5972944e8cebe61b0,2026-04-16,1642822,Kaitlyn Chen,training_camp_signing,,Golden State Valkyries,,,,expansion,The Golden State Valkyries signed Kaitlyn Chen to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
fb27f8b153a51d3854,2026-04-16,1641656,Laeticia Amihere,training_camp_signing,,Golden State Valkyries,,,,expansion,The Golden State Valkyries signed Laeticia Amihere to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
2c3f15d029018aa9e6,2026-04-17,1629480,Kalani Brown,waived,Phoenix Mercury,,,,,movement,The Phoenix Mercury waived Kalani Brown.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
4e5b1f75966c2d62df,2026-04-17,1629477,Sabrina Ionescu,signing,,New York Liberty,,,,movement,The New York Liberty signed Sabrina Ionescu.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
5924bd2f3603abd2b4,2026-04-17,player:ashlon_jackson__golden_state_valkyries,Ashlon Jackson,signing,,Golden State Valkyries,,,,expansion,The Golden State Valkyries signed Ashlon Jackson.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
63b7e350274c9a644e,2026-04-17,player:gabriela_jaquez__chicago_sky,Gabriela Jaquez,signing,,Chicago Sky,,,,movement,The Chicago Sky signed Gabriela Jaquez.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
68960681d3b9f81f26,2026-04-17,player:marta_su_rez__golden_state_valkyries,Marta Suárez,signing,,Golden State Valkyries,,,,expansion,The Golden State Valkyries signed Marta Suárez.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
76653f03a92416f2ff,2026-04-17,player:nell_angloma__connecticut_sun,Nell Angloma,signing,,Connecticut Sun,,,,movement,The Connecticut Sun signed Nell Angloma.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
8eb2832d460c2647b4,2026-04-17,1630149,Satou Sabally,signing,,New York Liberty,,,,movement,The New York Liberty signed Satou Sabally.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
a1ea81c618d6fe17ff,2026-04-17,player:darianna_littlepage-buggs__washington_mystics,Darianna Littlepage-Buggs,signing,,Washington Mystics,,,,movement,The Washington Mystics signed Darianna Littlepage-Buggs.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
c80da4d825b9ab4378,2026-04-17,1628899,Myisha Hines-Allen,signing,,Indiana Fever,,,,movement,The Indiana Fever signed Myisha Hines-Allen.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d77d343f5778d5e4b6,2026-04-17,player:jordan_hobbs__chicago_sky,Jordan Hobbs,training_camp_signing,,Chicago Sky,,,,movement,The Chicago Sky signed Jordan Hobbs to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d79046168872a0e5c7,2026-04-17,204335,Betnijah Laney-Hamilton,signing,,New York Liberty,,,,movement,The New York Liberty signed Betnijah Laney-Hamilton.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
dd623f55fd6924c8ba,2026-04-17,1627668,Breanna Stewart,signing,,New York Liberty,,,,movement,The New York Liberty signed Breanna Stewart.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
efda38721a2647c748,2026-04-17,player:grace_vanslooten__seattle_storm,Grace VanSlooten,signing,,Seattle Storm,,,,movement,The Seattle Storm signed Grace VanSlooten.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f960e9e3a261b9e02a,2026-04-17,player:ta_niya_latson__los_angeles_sparks,Ta'Niya Latson,signing,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks signed Ta'Niya Latson.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
fd5ec2df4af2e984e2,2026-04-17,203026,Tiffany Hayes,signing,,Golden State Valkyries,,,,expansion,The Golden State Valkyries signed Tiffany Hayes.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
323cec5f62ce40cbb4,2026-04-18,1641648,Aliyah Boston,contract_extension,,Indiana Fever,,,,movement,The Indiana Fever signed Aliyah Boston to a contract extension.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
3b7a1252c2304dd9ad,2026-04-18,player:justine_pissott__indiana_fever,Justine Pissott,signing,,Indiana Fever,,,,movement,The Indiana Fever signed Justine Pissott.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
47a9e0a2266b79dfd3,2026-04-18,player:olivia_miles__minnesota_lynx,Olivia Miles,signing,,Minnesota Lynx,,,,movement,The Minnesota Lynx signed Olivia Miles.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
87a51703d9742fcb49,2026-04-18,player:marine_fauthoux__new_york_liberty,Marine Fauthoux,signing,,New York Liberty,,,,movement,The New York Liberty signed Marine Fauthoux.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
89d9e462f9fd425d11,2026-04-18,1642244,Sevgi Uzun,training_camp_signing,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks signed Sevgi Uzun to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
8b3edb2a1f0350b763,2026-04-18,player:flau_jae_johnson__seattle_storm,Flau'jae Johnson,signing,,Seattle Storm,,,,movement,The Seattle Storm signed Flau'jae Johnson.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
9c9163901e64e7838a,2026-04-18,player:chance_gray__los_angeles_sparks,Chance Gray,signing,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks signed Chance Gray.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
a3ee855540848569b7,2026-04-18,player:lauren_betts__washington_mystics,Lauren Betts,signing,,Washington Mystics,,,,movement,The Washington Mystics signed Lauren Betts.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
a99f3edfb398935d1d,2026-04-18,player:jessica_timmons__indiana_fever,Jessica Timmons,signing,,Indiana Fever,,,,movement,The Indiana Fever signed Jessica Timmons.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
ac8f4ef9871a742b16,2026-04-18,1629566,Han Xu,training_camp_signing,,New York Liberty,,,,movement,The New York Liberty signed Han Xu to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
c9bfad78542dafcc6c,2026-04-18,player:raven_johnson__indiana_fever,Raven Johnson,signing,,Indiana Fever,,,,movement,The Indiana Fever signed Raven Johnson.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e370f75d1ef7c7c707,2026-04-18,player:amelia_hassett__los_angeles_sparks,Amelia Hassett,signing,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks signed Amelia Hassett.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f7fc6d75a146d4b363,2026-04-18,player:angela_dugali__washington_mystics,Angela Dugalić,signing,,Washington Mystics,,,,movement,The Washington Mystics signed Angela Dugalić.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b0b920a136fc5a7b5e,2026-04-19,1627673,Jonquel Jones,signing,,New York Liberty,,,,movement,The New York Liberty signed Jonquel Jones.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
98db275e2ef9e373a9,2026-04-21,player:bailey_maupin__nan,Bailey Maupin,waived,Golden State Valkyries,,,,,expansion,The Golden State Valkyries waived Bailey Maupin.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
359dcf1ddd929c8305,2026-04-22,player:grace_sullivan__nan,Grace Sullivan,waived,Dallas Wings,,,,,movement,The Dallas Wings waived Grace Sullivan.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
eaca3cc86c5234888d,2026-04-22,player:shyanne_sellers__nan,Shyanne Sellers,waived,Dallas Wings,,,,,movement,The Dallas Wings waived Shyanne Sellers.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
48842fa3f926e03173,2026-04-26,player:zee_spearman__nan,Zee Spearman,waived,Dallas Wings,,,,,movement,The Dallas Wings waived Zee Spearman.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
98e72260b267e92c70,2026-04-26,player:kyla_oldacre__nan,Kyla Oldacre,waived,Dallas Wings,,,,,movement,The Dallas Wings waived Kyla Oldacre.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
aaecc88de9aef256cb,2026-04-26,player:kamaria_mcdaniel__nan,Kamaria McDaniel,waived,Washington Mystics,,,,,movement,The Washington Mystics waived Kamaria McDaniel.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d7e557a623a44a8485,2026-04-26,player:mya_hollingshed__nan,Mya Hollingshed,waived,Washington Mystics,,,,,movement,The Washington Mystics waived Mya Hollingshed.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
6b97b7ec8c50d25716,2026-04-27,player:seehia_ridard__new_york_liberty,Seehia Ridard,training_camp_signing,,New York Liberty,,,,movement,The New York Liberty signed Seehia Ridard to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
cfa0c8b8f99054f9bf,2026-04-27,player:paige_robinson__nan,Paige Robinson,waived,Atlanta Dream,,,,,movement,The Atlanta Dream waived Paige Robinson.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
39891c44532024572a,2026-04-28,player:marine_johannes__new_york_liberty,Marine Johannes,training_camp_signing,,New York Liberty,,,,movement,The New York Liberty signed Marine Johannes to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
3c4ae80d8be864fa35,2026-04-28,player:sidney_cooks__nan,Sidney Cooks,waived,Chicago Sky,,,,,movement,The Chicago Sky waived Sidney Cooks.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
8c9977087a24293fd2,2026-04-28,player:amelia_hassett__nan,Amelia Hassett,waived,Los Angeles Sparks,,,,,movement,The Los Angeles Sparks waived Amelia Hassett.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b3076d730166b98815,2026-04-28,player:kyla_oldacre__connecticut_sun,Kyla Oldacre,claimed_on_waivers,Dallas Wings,Connecticut Sun,,,,movement,The Connecticut Sun claimed Kyla Oldacre on waivers.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f18de6870baaf11283,2026-04-28,player:caroline_ducharme__nan,Caroline Ducharme,waived,Golden State Valkyries,,,,,expansion,The Golden State Valkyries waived Caroline Ducharme.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
2836749b18a9d1a707,2026-04-29,player:annika_soltau__new_york_liberty,Annika Soltau,training_camp_signing,,New York Liberty,,,,movement,The New York Liberty signed Annika Soltau to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
4e77c2c6a5073a31b0,2026-04-29,player:amaya_battle__nan,Amaya Battle,waived,Minnesota Lynx,,,,,movement,The Minnesota Lynx waived Amaya Battle.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
8ca99e7b2a8cfd02ef,2026-04-29,player:sakima_walker__nan,Sakima Walker,waived,Minnesota Lynx,,,,,movement,The Minnesota Lynx waived Sakima Walker.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
fee39ca926b3bd7cac,2026-04-29,player:ra_shaya_kyle__nan,Ra Shaya Kyle,waived,Minnesota Lynx,,,,,movement,The Minnesota Lynx waived Ra Shaya Kyle.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
0d62e9ce15769e5e94,2026-04-30,player:maggie_doogan__nan,Maggie Doogan,waived,Phoenix Mercury,,,,,movement,The Phoenix Mercury waived Maggie Doogan.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
30489f072d1868ec17,2026-04-30,player:jordan_hobbs__nan,Jordan Hobbs,waived,Chicago Sky,,,,,movement,The Chicago Sky waived Jordan Hobbs.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
32f80668e506dd9d2a,2026-04-30,player:jaime_nared__nan,Jaime Nared,waived,Phoenix Mercury,,,,,movement,The Phoenix Mercury waived Jaime Nared.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
3e17204a357e7f5312,2026-04-30,player:maddison_rocci__nan,Maddison Rocci,waived,Toronto Tempo,,,,,expansion,The Toronto Tempo waived Maddison Rocci.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
450bdf64713d1175a0,2026-04-30,player:beatrice_mompremier__nan,Beatrice Mompremier,waived,Seattle Storm,,,,,movement,The Seattle Storm waived Beatrice Mompremier.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
4b8ef8aa4ed04d8068,2026-04-30,player:ashley_owusu__nan,Ashley Owusu,waived,New York Liberty,,,,,movement,The New York Liberty waived Ashley Owusu.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
570687aa9557cce5bf,2026-04-30,player:bella_fontleroy__nan,Bella Fontleroy,waived,Atlanta Dream,,,,,movement,The Atlanta Dream waived Bella Fontleroy.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
709c69efcdd395d931,2026-04-30,player:dara_mabrey__nan,Dara Mabrey,waived,Toronto Tempo,,,,,expansion,The Toronto Tempo waived Dara Mabrey.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
714050bb63b4d0407d,2026-04-30,player:megan_nestor__nan,Megan Nestor,waived,Chicago Sky,,,,,movement,The Chicago Sky waived Megan Nestor.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
7d8709918d42701021,2026-04-30,player:jalyn_brown__nan,Jalyn Brown,waived,Seattle Storm,,,,,movement,The Seattle Storm waived Jalyn Brown.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
9549be68cb998e314b,2026-04-30,player:ny_ceara_pryor__nan,Ny'Ceara Pryor,waived,New York Liberty,,,,,movement,The New York Liberty waived Ny'Ceara Pryor.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
a87d327c2481497769,2026-04-30,player:yarden_garzon__nan,Yarden Garzon,waived,Phoenix Mercury,,,,,movement,The Phoenix Mercury waived Yarden Garzon.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
c05e17eb15cee67e17,2026-04-30,player:sacha_washington__nan,Sacha Washington,waived,Atlanta Dream,,,,,movement,The Atlanta Dream waived Sacha Washington.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d9d119f606aed7c76c,2026-04-30,player:elle_ladine__nan,Elle Ladine,waived,Seattle Storm,,,,,movement,The Seattle Storm waived Elle Ladine.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e20dc330b125a7a7a2,2026-04-30,player:laila_phelia__nan,Laila Phelia,waived,Atlanta Dream,,,,,movement,The Atlanta Dream waived Laila Phelia.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f3b9c565464685c102,2026-04-30,player:aisha_sheppard__nan,Aisha Sheppard,waived,Phoenix Mercury,,,,,movement,The Phoenix Mercury waived Aisha Sheppard.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f4c6c35604d829df78,2026-04-30,1628929,Kristy Wallace,waived,Toronto Tempo,,,,,expansion,The Toronto Tempo waived Kristy Wallace.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
10b416d3d9793264f2,2026-05-01,player:peyton_williams__nan,Peyton Williams,waived,Portland Fire,,,,,expansion,The Portland Fire waived Peyton Williams.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
16d160fc559e5aa2e7,2026-05-02,player:elizabeth_balogun__nan,Elizabeth Balogun,waived,Toronto Tempo,,,,,expansion,The Toronto Tempo waived Elizabeth Balogun.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
338cf79c59178cc8bd,2026-05-02,player:jade_masogayo__nan,Jade Masogayo,waived,Minnesota Lynx,,,,,movement,The Minnesota Lynx waived Jade Masogayo.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
5b6ae4a1d535e872f8,2026-05-02,player:lani_white__nan,Lani White,waived,Minnesota Lynx,,,,,movement,The Minnesota Lynx waived Lani White.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
687cadbf99f130d610,2026-05-02,player:aubrey_griffin__nan,Aubrey Griffin,waived,Minnesota Lynx,,,,,movement,The Minnesota Lynx waived Aubrey Griffin.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
84c764dda730068450,2026-05-02,player:lee-seul_kang__nan,Lee-Seul Kang,contract_suspended,Phoenix Mercury,,,,,movement,The Phoenix Mercury suspended the contract of Lee-Seul Kang.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b3ea61ac6c6548fa1c,2026-05-02,player:reigan_richardson__nan,Reigan Richardson,waived,Minnesota Lynx,,,,,movement,The Minnesota Lynx waived Reigan Richardson.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e400e8210a469be9e4,2026-05-02,player:emese_hof__minnesota_lynx,Emese Hof,signing,,Minnesota Lynx,,,,movement,The Minnesota Lynx signed Emese Hof.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
31f3e8d4f98a2a3dd4,2026-05-03,player:cate_reese__nan,Cate Reese,waived,Golden State Valkyries,,,,,expansion,The Golden State Valkyries waived Cate Reese.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
38f90f6d9a6e202fce,2026-05-03,player:latasha_lattimore__nan,Latasha Lattimore,waived,Chicago Sky,,,,,movement,The Chicago Sky waived Latasha Lattimore.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
5336df9d3ef7dfa688,2026-05-03,player:mariella_fasoula__nan,Mariella Fasoula,waived,Golden State Valkyries,,,,,expansion,The Golden State Valkyries waived Mariella Fasoula.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
6c6a835b3b0d98d146,2026-05-03,player:taina_mair__nan,Taina Mair,waived,Seattle Storm,,,,,movement,The Seattle Storm waived Taina Mair.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
7951405c2aa2b9387b,2026-05-03,player:marta_su_rez__nan,Marta Suárez,waived,Golden State Valkyries,,,,,expansion,The Golden State Valkyries waived Marta Suárez.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
87944b19a28d671e9c,2026-05-03,player:tonie_morgan__nan,Tonie Morgan,waived,Chicago Sky,,,,,movement,The Chicago Sky waived Tonie Morgan.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
87a1b98e901fd7cd32,2026-05-03,player:peyton_williams__phoenix_mercury,Peyton Williams,claimed_on_waivers,Portland Fire,Phoenix Mercury,,,,expansion,The Phoenix Mercury claimed Peyton Williams on waivers.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e0041392ae7953d008,2026-05-03,player:ashlon_jackson__nan,Ashlon Jackson,waived,Golden State Valkyries,,,,,expansion,The Golden State Valkyries waived Ashlon Jackson.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e097c8d3ed0b712271,2026-05-03,player:miela_sowah__nan,Miela Sowah,waived,Golden State Valkyries,,,,,expansion,The Golden State Valkyries waived Miela Sowah.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
ee35d1ca4ff79bf056,2026-05-03,player:ndjakalenga_mwenentanda__nan,Ndjakalenga Mwenentanda,waived,Golden State Valkyries,,,,,expansion,The Golden State Valkyries waived Ndjakalenga Mwenentanda.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
07013d770734c72500,2026-05-04,player:shay_ciezki__nan,Shay Ciezki,waived,Phoenix Mercury,,,,,movement,The Phoenix Mercury waived Shay Ciezki.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
13aaf9919f34011566,2026-05-04,player:jordan_obi__nan,Jordan Obi,waived,Las Vegas Aces,,,,,movement,The Las Vegas Aces waived Jordan Obi.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
