player_id,player_id_source,player_name,player_name_key,team_id,team_id_source,team_abbreviation,team_name,team_slug,season,salary,cap_hit,salary_as_pct_cap,pct_team,salary_tier,contract_icon,contract_icon_source,source_quality,option_flag,tc_flag,draftee_flag,buyout_flag,protected_veteran_flag,protected_rookie_scale_flag,unprotected_flag,status,status_full,next_status,core_years,row_section,counts_toward_salary_total,counts_toward_player_total,counts_toward_guaranteed_salary,counts_toward_protected_veteran_total,guaranteed_salary,source_url,source_name,notes,roster_status,roster_slot_type,position_group,archetype,age_2026,years_service,games_played,minutes,mpg,usage,ts_pct,efg_pct,ast_pct,tov_pct,stl_pct,blk_pct,reb_pct,three_par,rim_rate,projected_role,actual_role,latest_context_season,latest_context_season_type,playoff_games_career,playoff_minutes_career,playoff_mpg_career,high_leverage_experience_score,team_total_salary,team_salary_cap
1629574,team_roster_history,Li Yueru,liyueru,1611661321,pbpstats_catalog,DAL,Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,2026,277500.0,277500.0,0.039643,0.041665,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,,,Reserved,,current_roster,False,False,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,31.0,520.0,16.774194,17.322175732217573,0.5282485875706214,0.4705882352941176,,,,,,,,Rotation,Rotation,2025.0,Regular Season,,,,,6660213.0,7000000.0
1628263,team_roster_history,Lindsay Allen,lindsayallen,1611661321,pbpstats_catalog,DAL,Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,2026,410000.0,410000.0,0.058571,0.06156,Mid-Tier Rotation,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,31.0,453.0,14.612903,10.8739837398374,0.4868421052631579,0.4230769230769231,,,,,,,,Bench,Bench,2025.0,Regular Season,,,,,6660213.0,7000000.0
1641661,team_roster_history,Lou Lopez Sénéchal,loulopezsnchal,1611661321,pbpstats_catalog,DAL,Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,2026,,,,,,,not_available_from_prior_csv,prior_csv_inferred,False,False,False,False,False,False,False,SuspCE,SuspCE,SuspCE,,current_roster,False,False,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,27.0,125.0,4.62963,14.532871972318338,0.3472222222222222,0.3382352941176471,,,,,,,,Development,Development,2024.0,Regular Season,,,,,6660213.0,7000000.0
1641652,team_roster_history,Maddy Siegrist,maddysiegrist,1611661321,pbpstats_catalog,DAL,Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,2026,501080.0,501080.0,0.071583,0.075235,Mid-Tier Rotation,Protected Rookie Scale / Guaranteed (solved from team totals),solved_from_guaranteed_salary_total,prior_csv_inferred,False,False,False,False,False,True,False,,,RFA,,current_roster,True,True,True,False,501080.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,26.0,702.0,27.0,18.93708002443494,0.5574324324324325,0.5390334572490706,,,,,,,,Rotation,Rotation,2025.0,Regular Season,4.0,19.0,4.75,16.38,6660213.0,7000000.0
203824,team_roster_history,Odyssey Sims,odysseysims,1611661321,pbpstats_catalog,DAL,Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,2026,277500.0,277500.0,0.039643,0.041665,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,24.0,666.0,27.75,18.453188602442335,0.5041666666666667,0.4627906976744186,,,,,,,,Rotation,Rotation,2025.0,Regular Season,13.0,328.0,25.230769,58.56,6660213.0,7000000.0
1642784,team_roster_history,Paige Bueckers,paigebueckers,1611661321,pbpstats_catalog,DAL,Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,2026,500000.0,500000.0,0.071429,0.075073,Mid-Tier Rotation,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,,,RFA,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,36.0,1189.0,33.027778,24.669603524229075,0.5722591362126246,0.5128913443830571,,,,,,,,Starter,Starter,2025.0,Regular Season,,,,,6660213.0,7000000.0
1642796,team_roster_history,Rayah Marshall,rayahmarshall,1611661321,pbpstats_catalog,DAL,Dallas Wings,dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b,2026,277500.0,277500.0,0.039643,0.041665,Minimum / Training Camp / Draftee Band,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,,,RFA,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/dallas-wings-11eaecc7-3583-13fc-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,15.0,90.0,6.0,17.733990147783253,0.4310344827586206,0.3461538461538461,,,,,,,,Development,Development,2025.0,Regular Season,,,,,6660213.0,7000000.0
player:ashlon_jackson__golden_state_valkyries,synthetic_name,Ashlon Jackson,ashlonjackson,1611661323,pbpstats_catalog,CON,Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,2026,270000.0,270000.0,0.038571,0.056634,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,The Connecticut Sun signed Ashlon Jackson.,active,veteran,,,,,,,,,,,,,,,,,,,,,,,,,,4767448.0,7000000.0
player:caroline_ducharme__golden_state_valkyries,synthetic_name,Caroline Ducharme,carolineducharme,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,270000.0,270000.0,0.038571,0.043665,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,,,,,,,,,,,,,,,,,,,,,,,,,6183510.0,7000000.0
player:cate_reese__golden_state_valkyries,synthetic_name,Cate Reese,catereese,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,270000.0,270000.0,0.038571,0.043665,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,,,,,,,,,,,,,,,,,,,,,,,,,6183510.0,7000000.0
1628508,team_roster_history,Cecilia Zandalasini,ceciliazandalasini,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,500000.0,500000.0,0.071429,0.08086,Mid-Tier Rotation,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,19.0,450.0,23.684211,20.127795527156547,0.603030303030303,0.57,,,,,,,,Rotation,Rotation,2025.0,Regular Season,13.0,147.0,11.307692,54.94,6183510.0,7000000.0
1628931,team_roster_history,Gabby Williams,gabbywilliams,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,1190000.0,1190000.0,0.17,0.192447,Max / Protected Veteran Top Tier,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,Signed,Signed,Signed,2025.0,current_roster,True,True,True,True,1190000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,1.0,44.0,1386.0,31.5,19.138441302203223,0.5100200400801603,0.4754797441364605,,,,,,,,Starter,Starter,2025.0,Regular Season,5.0,165.0,33.0,23.3,6183510.0,7000000.0
1630387,team_roster_history,Iliana Rupert,ilianarupert,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,450000.0,450000.0,0.064286,0.072774,Mid-Tier Rotation,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,,,RFA,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,21.0,486.0,23.142857,17.716535433070867,0.609375,0.5882352941176471,,,,,,,,Rotation,Rotation,2025.0,Regular Season,3.0,62.0,20.666667,13.24,6183510.0,7000000.0
1642767,team_roster_history,Janelle Salaün,janellesalan,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,500000.0,500000.0,0.071429,0.08086,Mid-Tier Rotation,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,,,Reserved,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,36.0,968.0,26.888889,21.17138742198752,0.5218508997429306,0.4930939226519337,,,,,,,,Rotation,Rotation,2025.0,Regular Season,2.0,49.0,24.5,8.98,6183510.0,7000000.0
player:just_jocyt__golden_state_valkyries,synthetic_name,Justė Jocytė,justjocyt,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,380219.0,380219.0,0.054317,0.061489,Low Rotation / Rookie Scale,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,,,,,,,,,,,,,,,,,,,,,,,,,6183510.0,7000000.0
1630097,team_roster_history,Kaila Charles,kailacharles,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,600000.0,600000.0,0.085714,0.097032,High/Mid Starter,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,Signed,Signed,Signed,,current_roster,True,True,True,True,600000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,35.0,616.0,17.6,18.275607958732497,0.5284360189573459,0.4867021276595745,,,,,,,,Rotation,Rotation,2025.0,Regular Season,2.0,45.0,22.5,8.9,6183510.0,7000000.0
1642822,team_roster_history,Kaitlyn Chen,kaitlynchen,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,277500.0,277500.0,0.039643,0.044877,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,,,Reserved,,current_roster,False,False,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,24.0,247.0,10.291667,12.4777183600713,0.4615384615384615,0.43,,,,,,,,Bench,Bench,2025.0,Regular Season,1.0,4.0,4.0,4.08,6183510.0,7000000.0
1642324,team_roster_history,Kate Martin,katemartin,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,293510.0,293510.0,0.04193,0.047467,Minimum / Training Camp / Draftee Band,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,,,RFA,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,42.0,692.0,16.47619,20.822281167108752,0.4609929078014184,0.4304511278195488,,,,,,,,Rotation,Rotation,2025.0,Regular Season,3.0,15.0,5.0,12.3,6183510.0,7000000.0
203866,team_roster_history,Kayla Thornton,kaylathornton,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,750000.0,750000.0,0.107143,0.12129,High/Mid Starter,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,Signed,Signed,Signed,,current_roster,True,True,True,True,750000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,22.0,662.0,30.090909,23.337856173677068,0.4919093851132686,0.4347826086956521,,,,,,,,Starter,Starter,2025.0,Regular Season,21.0,239.0,11.380952,88.78,6183510.0,7000000.0
204329,team_roster_history,Kiah Stokes,kiahstokes,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,375000.0,375000.0,0.053571,0.060645,Low Rotation / Rookie Scale,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,Signed,Signed,Signed,,current_roster,True,True,True,True,375000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,40.0,514.0,12.85,6.327985739750445,0.4,0.3823529411764705,,,,,,,,Bench,Bench,2025.0,Regular Season,20.0,276.0,13.8,85.52,6183510.0,7000000.0
1641656,team_roster_history,Laeticia Amihere,laeticiaamihere,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,277500.0,277500.0,0.039643,0.044877,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,,,RFA,,current_roster,False,False,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,29.0,384.0,13.241379,20.788530465949822,0.5416666666666666,0.4692982456140351,,,,,,,,Bench,Bench,2025.0,Regular Season,3.0,17.0,5.666667,12.34,6183510.0,7000000.0
player:mariella_fasoula__golden_state_valkyries,synthetic_name,Mariella Fasoula,mariellafasoula,team:toronto_tempo,synthetic_slug,TOR,Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,2026,270000.0,270000.0,0.038571,0.051854,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,The Toronto Tempo signed Mariella Fasoula.,active,veteran,,,,,,,,,,,,,,,,,,,,,,,,,,5206957.0,7000000.0
player:marta_su_rez__golden_state_valkyries,synthetic_name,Marta Suárez,martasurez,team:phoenix_mercury,synthetic_slug,PHX,Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,2026,270000.0,270000.0,0.038571,0.055801,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,The Phoenix Mercury signed Marta Suárez.,active,veteran,,,,,,,,,,,,,,,,,,,,,,,,,,4838600.0,7000000.0
player:miela_sowah__golden_state_valkyries,synthetic_name,Miela Sowah,mielasowah,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,270000.0,270000.0,0.038571,0.043665,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,,,,,,,,,,,,,,,,,,,,,,,,,6183510.0,7000000.0
player:ndjakalenga_mwenentanda__golden_state_valkyries,synthetic_name,Ndjakalenga Mwenentanda,ndjakalengamwenentanda,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,270000.0,270000.0,0.038571,0.043665,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,,,,,,,,,,,,,,,,,,,,,,,,,6183510.0,7000000.0
203026,team_roster_history,Tiffany Hayes,tiffanyhayes,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,600000.0,600000.0,0.085714,0.097032,High/Mid Starter,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,Signed,Signed,Signed,,current_roster,True,True,True,True,600000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,26.0,700.0,26.923077,21.62883845126836,0.5490909090909091,0.5042194092827004,,,,,,,,Rotation,Rotation,2025.0,Regular Season,13.0,316.0,24.307692,58.32,6183510.0,7000000.0
1631007,team_roster_history,Veronica Burton,veronicaburton,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,925000.0,925000.0,0.132143,0.149591,Premium Starter,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,Signed,Signed,Signed,,current_roster,True,True,True,True,925000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,44.0,1287.0,29.25,20.028715003589376,0.5546038543897216,0.4662337662337662,,,,,,,,Starter,Starter,2025.0,Regular Season,14.0,225.0,16.071429,60.5,6183510.0,7000000.0
player:kokoro_tanaka__golden_state_valkyries,synthetic_name,Kokoro Tanaka,kokorotanaka,team:golden_state_valkyries,synthetic_slug,GSV,Golden State Valkyries,golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec,2026,270000.0,270000.0,0.038571,0.043665,Minimum / Training Camp / Draftee Band,Draftee (section inferred: Unsigned Draftees),inferred_from_unsigned_draftees_section,prior_csv_inferred,False,False,True,False,False,False,False,,,RFA,,unsigned_draftees,False,False,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/golden-state-valkyries-11efb2ba-e2c6-f520-8806-9a93b15b3fec/,Her Hoop Stats WNBA Salary Cap Database,,unsigned_draftees,veteran,,,,,,,,,,,,,,,,,,,,,,,,,,6183510.0,7000000.0
1630462,team_roster_history,Aari McDonald,aarimcdonald,1611661325,pbpstats_catalog,IND,Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,2026,,,,,,,not_available_from_prior_csv,prior_csv_inferred,False,False,False,False,False,False,False,UFA,UFA,UFA,,current_roster,False,False,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,20.0,515.0,25.75,18.686868686868685,0.5536723163841808,0.5064935064935064,,,,,,,,Rotation,Rotation,2025.0,Regular Season,2.0,36.0,18.0,8.72,6428846.0,7000000.0
1641648,team_roster_history,Aliyah Boston,aliyahboston,1611661325,pbpstats_catalog,IND,Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,2026,1000000.0,1000000.0,0.142857,0.155549,Premium Starter,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,,,UFA,,current_roster,True,True,True,True,1000000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,44.0,1317.0,29.931818,21.989881956155145,0.5779334500875657,0.5436507936507936,,,,,,,,Starter,Starter,2025.0,Regular Season,10.0,317.0,31.7,46.34,6428846.0,7000000.0
1642286,team_roster_history,Caitlin Clark,caitlinclark,1611661325,pbpstats_catalog,IND,Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,2026,528846.0,528846.0,0.075549,0.082261,Mid-Tier Rotation,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,,,RFA,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,13.0,404.0,31.076923,29.504741833508955,0.4953271028037383,0.4413265306122449,,,,,,,,Starter,Starter,2025.0,Regular Season,2.0,76.0,38.0,9.52,6428846.0,7000000.0
203024,team_roster_history,Damiris Dantas,damirisdantas,1611661325,pbpstats_catalog,IND,Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,2026,277500.0,277500.0,0.039643,0.043165,Minimum / Training Camp / Draftee Band,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,38.0,418.0,11.0,21.87192118226601,0.4507772020725388,0.4171270718232044,,,,,,,,Bench,Bench,2025.0,Regular Season,2.0,32.0,16.0,8.64,6428846.0,7000000.0
player:jessica_timmons__indiana_fever,synthetic_name,Jessica Timmons,jessicatimmons,1611661325,pbpstats_catalog,IND,Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,2026,270000.0,270000.0,0.038571,0.041998,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,,,,,,,,,,,,,,,,,,,,,,,,,6428846.0,7000000.0
1641672,team_roster_history,Kayana Traylor,kayanatraylor,1611661325,pbpstats_catalog,IND,Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,2026,270000.0,270000.0,0.038571,0.041998,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,,,Reserved,,current_roster,False,False,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,,active,veteran,,Rotation Forward,,,8.0,35.0,4.375,18.666666666666668,0.3636363636363636,0.3,,,,,,,,Development,Development,2023.0,Regular Season,,,,,6428846.0,7000000.0
