player_id,player_name,team_id,season,season_type,games_played,games_started,minutes,mpg,points,ppg,rebounds,rpg,assists,apg,steals,spg,blocks,bpg,turnovers,tov_pg,fgm,fga,fg_pct,three_pm,three_pa,three_pct,ftm,fta,ft_pct
1629566,Han Xu,1611661313,2023,Regular Season,8,,36.0,4.5,12.0,1.5,7.0,0.875,,,2.0,0.25,1.0,0.125,5.0,0.625,6.0,20.0,0.3,,7.0,,,,
1628268,Alaina Coates,1611661319,2023,Regular Season,12,,35.0,2.916667,11.0,0.916667,10.0,0.833333,,,3.0,0.25,,,7.0,0.583333,5.0,6.0,0.833333,,,,1.0,4.0,0.25
1641672,Kayana Traylor,1611661324,2023,Regular Season,8,,35.0,4.375,8.0,1.0,1.0,0.125,3.0,0.375,2.0,0.25,,,3.0,0.375,3.0,10.0,0.3,,1.0,,2.0,2.0,1.0
1641659,Taylor Mikesell,1611661330,2023,Regular Season,6,,29.0,4.833333,17.0,2.833333,2.0,0.333333,2.0,0.333333,,,,,1.0,0.166667,5.0,10.0,0.5,3.0,7.0,0.428571,4.0,4.0,1.0
1631032,Lorela Cubaj,1611661330,2023,Regular Season,3,,19.0,6.333333,,,7.0,2.333333,,,,,1.0,0.333333,1.0,0.333333,0.0,1.0,0.0,,,,,,
1631068,Sam Thomas,1611661317,2023,Regular Season,1,,11.0,11.0,,,1.0,1.0,,,,,,,,,0.0,2.0,0.0,,,,,,
1628949,Khaalia Hillsman,1611661329,2023,Regular Season,1,,1.0,1.0,,,,,,,,,,,,,0.0,0.0,,,,,,,
1630100,Lauren Cox,1611661323,2023,Regular Season,1,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
1629483,Napheesa Collier,1611661324,2024,Playoffs,12,,455.0,37.916667,285.0,23.75,108.0,9.0,40.0,3.333333,25.0,2.083333,23.0,1.916667,32.0,2.666667,106.0,202.0,0.524752,12.0,29.0,0.413793,61.0,72.0,0.847222
203825,Kayla McBride,1611661324,2024,Playoffs,12,,418.0,34.833333,184.0,15.333333,27.0,2.25,44.0,3.666667,13.0,1.083333,,,13.0,1.083333,64.0,145.0,0.441379,29.0,76.0,0.381579,27.0,30.0,0.9
1627668,Breanna Stewart,1611661313,2024,Playoffs,11,,411.0,37.363636,213.0,19.363636,103.0,9.363636,40.0,3.636364,18.0,1.636364,19.0,1.727273,26.0,2.363636,76.0,199.0,0.38191,12.0,46.0,0.26087,49.0,60.0,0.816667
1629524,Bridget Carleton,1611661324,2024,Playoffs,12,,396.0,33.0,112.0,9.333333,45.0,3.75,17.0,1.416667,8.0,0.666667,4.0,0.333333,11.0,0.916667,37.0,85.0,0.435294,20.0,59.0,0.338983,18.0,19.0,0.947368
1629477,Sabrina Ionescu,1611661313,2024,Playoffs,11,,391.0,35.545455,186.0,16.909091,58.0,5.272727,58.0,5.272727,18.0,1.636364,5.0,0.454545,32.0,2.909091,67.0,169.0,0.39645,29.0,80.0,0.3625,23.0,25.0,0.92
1627673,Jonquel Jones,1611661313,2024,Playoffs,11,,358.0,32.545455,170.0,15.454545,90.0,8.181818,24.0,2.181818,8.0,0.727273,7.0,0.636364,31.0,2.818182,61.0,111.0,0.54955,13.0,29.0,0.448276,35.0,37.0,0.945946
1630142,Leonie Fiebich,1611661313,2024,Playoffs,11,,341.0,31.0,128.0,11.636364,42.0,3.818182,26.0,2.363636,9.0,0.818182,,,8.0,0.727273,45.0,83.0,0.542169,25.0,48.0,0.520833,13.0,13.0,1.0
1627675,Courtney Williams,1611661324,2024,Playoffs,12,,333.0,27.75,165.0,13.75,49.0,4.083333,72.0,6.0,14.0,1.166667,3.0,0.25,37.0,3.083333,66.0,159.0,0.415094,12.0,27.0,0.444444,21.0,23.0,0.913043
1629501,Alanna Smith,1611661324,2024,Playoffs,12,,321.0,26.75,106.0,8.833333,63.0,5.25,34.0,2.833333,14.0,1.166667,20.0,1.666667,21.0,1.75,39.0,75.0,0.52,14.0,34.0,0.411765,14.0,20.0,0.7
204335,Betnijah Laney-Hamilton,1611661313,2024,Playoffs,11,,300.0,27.272727,77.0,7.0,32.0,2.909091,28.0,2.545455,12.0,1.090909,2.0,0.181818,17.0,1.545455,31.0,84.0,0.369048,10.0,34.0,0.294118,5.0,5.0,1.0
203826,Alyssa Thomas,1611661323,2024,Playoffs,7,,251.0,35.857143,104.0,14.857143,55.0,7.857143,66.0,9.428571,7.0,1.0,,,18.0,2.571429,45.0,91.0,0.494505,,1.0,,14.0,18.0,0.777778
201886,DeWanna Bonner,1611661323,2024,Playoffs,7,,224.0,32.0,112.0,16.0,55.0,7.857143,20.0,2.857143,13.0,1.857143,4.0,0.571429,10.0,1.428571,36.0,91.0,0.395604,14.0,37.0,0.378378,26.0,28.0,0.928571
1628932,A'ja Wilson,1611661319,2024,Playoffs,6,,219.0,36.5,128.0,21.333333,58.0,9.666667,17.0,2.833333,2.0,0.333333,15.0,2.5,8.0,1.333333,53.0,99.0,0.535354,4.0,8.0,0.5,18.0,24.0,0.75
1629497,Marina Mabrey,1611661323,2024,Playoffs,7,,211.0,30.142857,111.0,15.857143,21.0,3.0,18.0,2.571429,1.0,0.142857,6.0,0.857143,13.0,1.857143,39.0,106.0,0.367925,21.0,62.0,0.33871,12.0,13.0,0.923077
1630096,DiJonai Carrington,1611661323,2024,Playoffs,7,,210.0,30.0,96.0,13.714286,43.0,6.142857,14.0,2.0,12.0,1.714286,4.0,0.571429,12.0,1.714286,36.0,82.0,0.439024,3.0,13.0,0.230769,21.0,27.0,0.777778
1628276,Kelsey Plum,1611661319,2024,Playoffs,6,,198.0,33.0,98.0,16.333333,15.0,2.5,13.0,2.166667,4.0,0.666667,,,11.0,1.833333,35.0,76.0,0.460526,14.0,39.0,0.358974,14.0,18.0,0.777778
203833,Chelsea Gray,1611661319,2024,Playoffs,6,,192.0,32.0,63.0,10.5,16.0,2.666667,37.0,6.166667,4.0,0.666667,6.0,1.0,17.0,2.833333,23.0,60.0,0.383333,8.0,28.0,0.285714,9.0,11.0,0.818182
1629498,Jackie Young,1611661319,2024,Playoffs,6,,183.0,30.5,83.0,13.833333,35.0,5.833333,18.0,3.0,5.0,0.833333,2.0,0.333333,7.0,1.166667,30.0,80.0,0.375,14.0,39.0,0.358974,9.0,11.0,0.818182
1629567,Natisha Hiedeman,1611661324,2024,Playoffs,12,,162.0,13.5,68.0,5.666667,16.0,1.333333,28.0,2.333333,8.0,0.666667,1.0,0.083333,11.0,0.916667,25.0,55.0,0.454545,4.0,18.0,0.222222,14.0,15.0,0.933333
202664,Courtney Vandersloot,1611661313,2024,Playoffs,11,,158.0,14.363636,58.0,5.272727,26.0,2.363636,28.0,2.545455,6.0,0.545455,5.0,0.454545,11.0,1.0,20.0,46.0,0.434783,5.0,13.0,0.384615,13.0,14.0,0.928571
202252,Alysha Clark,1611661319,2024,Playoffs,6,,155.0,25.833333,36.0,6.0,23.0,3.833333,12.0,2.0,4.0,0.666667,1.0,0.166667,4.0,0.666667,12.0,33.0,0.363636,6.0,18.0,0.333333,6.0,6.0,1.0
203866,Kayla Thornton,1611661313,2024,Playoffs,11,,138.0,12.545455,22.0,2.0,17.0,1.545455,1.0,0.090909,3.0,0.272727,3.0,0.272727,1.0,0.090909,8.0,24.0,0.333333,3.0,17.0,0.176471,3.0,3.0,1.0
203026,Tiffany Hayes,1611661319,2024,Playoffs,6,,130.0,21.666667,63.0,10.5,21.0,3.5,17.0,2.833333,11.0,1.833333,1.0,0.166667,6.0,1.0,22.0,43.0,0.511628,6.0,12.0,0.5,13.0,16.0,0.8125
1628280,Brionna Jones,1611661323,2024,Playoffs,7,,124.0,17.714286,64.0,9.142857,25.0,3.571429,10.0,1.428571,4.0,0.571429,4.0,0.571429,14.0,2.0,27.0,56.0,0.482143,,1.0,,10.0,13.0,0.769231
1631007,Veronica Burton,1611661323,2024,Playoffs,7,,120.0,17.142857,34.0,4.857143,8.0,1.142857,13.0,1.857143,4.0,0.571429,3.0,0.428571,5.0,0.714286,10.0,31.0,0.322581,3.0,13.0,0.230769,11.0,13.0,0.846154
1628899,Myisha Hines-Allen,1611661324,2024,Playoffs,10,,113.0,11.3,40.0,4.0,33.0,3.3,11.0,1.1,3.0,0.3,1.0,0.1,12.0,1.2,17.0,41.0,0.414634,,5.0,,6.0,8.0,0.75
1628508,Cecilia Zandalasini,1611661324,2024,Playoffs,11,,105.0,9.545455,25.0,2.272727,13.0,1.181818,4.0,0.363636,2.0,0.181818,,,6.0,0.545455,10.0,27.0,0.37037,3.0,12.0,0.25,2.0,4.0,0.5
1631055,Nyara Sabally,1611661313,2024,Playoffs,9,,91.0,10.111111,40.0,4.444444,31.0,3.444444,,,6.0,0.666667,6.0,0.666667,15.0,1.666667,13.0,24.0,0.541667,,,,14.0,16.0,0.875
1630112,Tyasha Harris,1611661323,2024,Playoffs,5,,82.0,16.4,32.0,6.4,4.0,0.8,1.0,0.2,1.0,0.2,,,3.0,0.6,11.0,22.0,0.5,6.0,10.0,0.6,4.0,4.0,1.0
1628909,Kelsey Mitchell,1611661325,2024,Playoffs,2,,77.0,38.5,38.0,19.0,6.0,3.0,8.0,4.0,,,,,9.0,4.5,16.0,38.0,0.421053,5.0,19.0,0.263158,1.0,2.0,0.5
1642286,Caitlin Clark,1611661325,2024,Playoffs,2,,76.0,38.0,36.0,18.0,10.0,5.0,17.0,8.5,4.0,2.0,2.0,1.0,5.0,2.5,14.0,40.0,0.35,5.0,25.0,0.2,3.0,4.0,0.75
1628931,Gabby Williams,1611661328,2024,Playoffs,2,,74.0,37.0,34.0,17.0,13.0,6.5,5.0,2.5,1.0,0.5,1.0,0.5,4.0,2.0,14.0,31.0,0.451613,3.0,9.0,0.333333,3.0,3.0,1.0
203014,Nneka Ogwumike,1611661328,2024,Playoffs,2,,74.0,37.0,29.0,14.5,20.0,10.0,4.0,2.0,6.0,3.0,1.0,0.5,1.0,0.5,11.0,34.0,0.323529,2.0,9.0,0.222222,5.0,5.0,1.0
204333,Natasha Cloud,1611661317,2024,Playoffs,2,,73.0,36.5,49.0,24.5,11.0,5.5,20.0,10.0,2.0,1.0,1.0,0.5,6.0,3.0,19.0,35.0,0.542857,6.0,13.0,0.461538,5.0,6.0,0.833333
1631135,Olivia Nelson-Ododa,1611661323,2024,Playoffs,7,,73.0,10.428571,20.0,2.857143,21.0,3.0,,,3.0,0.428571,3.0,0.428571,1.0,0.142857,8.0,12.0,0.666667,,,,4.0,4.0,1.0
203400,Skylar Diggins-Smith,1611661328,2024,Playoffs,2,,72.0,36.0,29.0,14.5,4.0,2.0,18.0,9.0,4.0,2.0,3.0,1.5,4.0,2.0,10.0,32.0,0.3125,3.0,10.0,0.3,6.0,6.0,1.0
1631009,Rhyne Howard,1611661330,2024,Playoffs,2,,69.0,34.5,33.0,16.5,11.0,5.5,7.0,3.5,5.0,2.5,5.0,2.5,2.0,1.0,13.0,29.0,0.448276,3.0,13.0,0.230769,4.0,8.0,0.5
1628277,Allisha Gray,1611661330,2024,Playoffs,2,,67.0,33.5,35.0,17.5,8.0,4.0,4.0,2.0,,,1.0,0.5,5.0,2.5,13.0,25.0,0.52,5.0,11.0,0.454545,4.0,5.0,0.8
1641648,Aliyah Boston,1611661325,2024,Playoffs,2,,65.0,32.5,33.0,16.5,30.0,15.0,6.0,3.0,1.0,0.5,4.0,2.0,4.0,2.0,15.0,26.0,0.576923,,,,3.0,4.0,0.75
1629482,Sophie Cunningham,1611661317,2024,Playoffs,2,,63.0,31.5,13.0,6.5,9.0,4.5,7.0,3.5,3.0,1.5,1.0,0.5,1.0,0.5,5.0,10.0,0.5,3.0,7.0,0.428571,,,
100940,Diana Taurasi,1611661317,2024,Playoffs,2,,59.0,29.5,31.0,15.5,6.0,3.0,5.0,2.5,2.0,1.0,,,7.0,3.5,11.0,26.0,0.423077,7.0,18.0,0.388889,2.0,2.0,1.0
1627674,Kahleah Copper,1611661317,2024,Playoffs,2,,59.0,29.5,29.0,14.5,9.0,4.5,5.0,2.5,2.0,1.0,,,7.0,3.5,11.0,27.0,0.407407,4.0,11.0,0.363636,3.0,5.0,0.6
204319,Jewell Loyd,1611661328,2024,Playoffs,2,,59.0,29.5,15.0,7.5,7.0,3.5,4.0,2.0,1.0,0.5,,,,,5.0,19.0,0.263158,2.0,6.0,0.333333,3.0,4.0,0.75
203398,Brittney Griner,1611661317,2024,Playoffs,2,,59.0,29.5,34.0,17.0,11.0,5.5,,,1.0,0.5,4.0,2.0,4.0,2.0,13.0,25.0,0.52,1.0,2.0,0.5,7.0,10.0,0.7
202250,Tina Charles,1611661330,2024,Playoffs,2,,58.0,29.0,26.0,13.0,13.0,6.5,3.0,1.5,,,,,2.0,1.0,12.0,23.0,0.521739,,,,2.0,3.0,0.666667
204329,Kiah Stokes,1611661319,2024,Playoffs,4,,55.0,13.75,,,19.0,4.75,,,,,1.0,0.25,3.0,0.75,0.0,1.0,0.0,,1.0,,,,
1628886,Jordin Canada,1611661330,2024,Playoffs,2,,54.0,27.0,11.0,5.5,2.0,1.0,15.0,7.5,1.0,0.5,,,7.0,3.5,5.0,12.0,0.416667,1.0,4.0,0.25,,2.0,
1631086,Lexie Hull,1611661325,2024,Playoffs,2,,50.0,25.0,13.0,6.5,9.0,4.5,4.0,2.0,5.0,2.5,1.0,0.5,3.0,1.5,4.0,13.0,0.307692,1.0,7.0,0.142857,4.0,5.0,0.8
1627701,Temi Fagbenle,1611661325,2024,Playoffs,2,,48.0,24.0,9.0,4.5,11.0,5.5,4.0,2.0,1.0,0.5,,,1.0,0.5,4.0,9.0,0.444444,1.0,2.0,0.5,,,
1631044,Naz Hillmon,1611661330,2024,Playoffs,2,,48.0,24.0,15.0,7.5,13.0,6.5,1.0,0.5,1.0,0.5,,,4.0,2.0,7.0,13.0,0.538462,,,,1.0,1.0,1.0
1628920,Mercedes Russell,1611661328,2024,Playoffs,2,,46.0,23.0,10.0,5.0,14.0,7.0,,,1.0,0.5,,,5.0,2.5,4.0,8.0,0.5,,,,2.0,2.0,1.0
1629568,Kennedy Burke,1611661313,2024,Playoffs,6,,45.0,7.5,6.0,1.0,10.0,1.666667,3.0,0.5,1.0,0.166667,1.0,0.166667,2.0,0.333333,2.0,11.0,0.181818,1.0,6.0,0.166667,1.0,4.0,0.25
1641657,Dorka Juhász,1611661324,2024,Playoffs,7,,40.0,5.714286,7.0,1.0,9.0,1.285714,4.0,0.571429,1.0,0.142857,1.0,0.142857,2.0,0.285714,3.0,5.0,0.6,,1.0,,1.0,2.0,0.5
1641651,Jordan Horston,1611661328,2024,Playoffs,2,,35.0,17.5,12.0,6.0,5.0,2.5,,,3.0,1.5,2.0,1.0,2.0,1.0,4.0,7.0,0.571429,,2.0,,4.0,4.0,1.0
203024,Damiris Dantas,1611661325,2024,Playoffs,2,,32.0,16.0,16.0,8.0,2.0,1.0,1.0,0.5,,,,,1.0,0.5,6.0,12.0,0.5,2.0,5.0,0.4,2.0,2.0,1.0
1629484,Megan Gustafson,1611661319,2024,Playoffs,4,,30.0,7.5,2.0,0.5,2.0,0.5,1.0,0.25,,,,,1.0,0.25,1.0,5.0,0.2,,3.0,,,,
204365,Erica Wheeler,1611661325,2024,Playoffs,2,,29.0,14.5,3.0,1.5,,,3.0,1.5,,,,,1.0,0.5,0.0,1.0,0.0,,,,3.0,4.0,0.75
1642298,Celeste Taylor,1611661317,2024,Playoffs,2,,28.0,14.0,5.0,2.5,2.0,1.0,5.0,2.5,,,1.0,0.5,,,2.0,3.0,0.666667,1.0,2.0,0.5,,,
1629496,Ezi Magbegor,1611661328,2024,Playoffs,1,,28.0,28.0,14.0,14.0,7.0,7.0,2.0,2.0,,,,,,,6.0,10.0,0.6,2.0,3.0,0.666667,,2.0,
1628881,Monique Billings,1611661317,2024,Playoffs,2,,28.0,14.0,8.0,4.0,7.0,3.5,1.0,0.5,1.0,0.5,,,,,4.0,5.0,0.8,,,,,1.0,
202641,Sydney Colson,1611661319,2024,Playoffs,6,,28.0,4.666667,4.0,0.666667,,,3.0,0.5,1.0,0.166667,1.0,0.166667,4.0,0.666667,1.0,7.0,0.142857,1.0,6.0,0.166667,1.0,2.0,0.5
1630442,Natasha Mack,1611661317,2024,Playoffs,2,,26.0,13.0,14.0,7.0,7.0,3.5,1.0,0.5,,,1.0,0.5,,,7.0,11.0,0.636364,,,,,1.0,
1628269,Nia Coffey,1611661330,2024,Playoffs,2,,22.0,11.0,7.0,3.5,4.0,2.0,2.0,1.0,,,1.0,0.5,1.0,0.5,3.0,9.0,0.333333,1.0,4.0,0.25,,,
1631032,Lorela Cubaj,1611661330,2024,Playoffs,2,,22.0,11.0,2.0,1.0,5.0,2.5,1.0,0.5,1.0,0.5,,,,,1.0,2.0,0.5,,,,,,
1630471,Maya Caldwell,1611661330,2024,Playoffs,2,,18.0,9.0,2.0,1.0,3.0,1.5,2.0,1.0,2.0,1.0,1.0,0.5,,,1.0,4.0,0.25,,2.0,,,,
1641650,Haley Jones,1611661330,2024,Playoffs,2,,18.0,9.0,8.0,4.0,2.0,1.0,1.0,0.5,1.0,0.5,,,2.0,1.0,3.0,7.0,0.428571,,,,2.0,2.0,1.0
1642534,Ezinne Kalu,1611661330,2024,Playoffs,1,,15.0,15.0,4.0,4.0,,,2.0,2.0,1.0,1.0,,,2.0,2.0,1.0,4.0,0.25,,1.0,,2.0,3.0,0.666667
1631019,NaLyssa Smith,1611661325,2024,Playoffs,2,,13.0,6.5,,,4.0,2.0,,,1.0,0.5,1.0,0.5,2.0,1.0,0.0,1.0,0.0,,,,,,
1641656,Laeticia Amihere,1611661330,2024,Playoffs,1,,10.0,10.0,8.0,8.0,5.0,5.0,,,,,1.0,1.0,,,3.0,5.0,0.6,,,,2.0,4.0,0.5
1641602,Ivana Dojkić,1611661313,2024,Playoffs,2,,8.0,4.0,3.0,1.5,,,,,,,,,,,1.0,2.0,0.5,1.0,1.0,1.0,,,
1628927,Victoria Vivians,1611661328,2024,Playoffs,1,,7.0,7.0,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,
1642320,Jaylyn Sherrod,1611661313,2024,Playoffs,2,,6.0,3.0,,,1.0,0.5,1.0,0.5,1.0,0.5,,,,,0.0,3.0,0.0,,1.0,,,,
1629478,Katie Lou Samuelson,1611661325,2024,Playoffs,1,,5.0,5.0,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,
1641649,Diamond Miller,1611661324,2024,Playoffs,6,,4.0,0.666667,,,,,,,,,,,,,0.0,0.0,,,,,,,
1631006,Kierstan Bell,1611661319,2024,Playoffs,1,,3.0,3.0,2.0,2.0,,,,,,,,,,,1.0,2.0,0.5,,,,,,
1631031,Queen Egbo,1611661319,2024,Playoffs,1,,3.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,,
1642301,Marquesha Davis,1611661313,2024,Playoffs,1,,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,,,,,,,1.0,2.0,0.5,1.0,1.0,1.0,,,
1630114,Mikiah Herbert Harrigan,1611661317,2024,Playoffs,2,,3.0,1.5,,,,,,,,,,,,,0.0,0.0,,,,,,,
1641698,Caitlin Bickle,1611661323,2024,Playoffs,3,,3.0,1.0,,,1.0,0.333333,,,,,,,,,0.0,0.0,,,,,,,
203838,Astou Ndour-Fall,1611661323,2024,Playoffs,3,,3.0,1.0,,,,,1.0,0.333333,,,,,,,0.0,0.0,,,,,,,
1642324,Kate Martin,1611661319,2024,Playoffs,1,,3.0,3.0,,,,,,,,,,,,,0.0,0.0,,,,,,,
1630151,Olivia Époupa,1611661324,2024,Playoffs,4,,2.0,0.5,,,,,,,,,,,,,0.0,0.0,,,,,,,
1630115,Joyner Holmes,1611661328,2024,Playoffs,1,,2.0,2.0,,,,,,,,,,,,,0.0,0.0,,,,,,,
1628929,Kristy Wallace,1611661325,2024,Playoffs,1,,2.0,2.0,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,
1641658,Grace Berger,1611661325,2024,Playoffs,1,,2.0,2.0,,,,,1.0,1.0,,,,,,,0.0,0.0,,,,,,,
1641687,Victaria Saxton,1611661325,2024,Playoffs,1,,2.0,2.0,2.0,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,
1628244,Sami Whitcomb,1611661328,2024,Playoffs,1,,2.0,2.0,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,,,,,,
1642293,Alissa Pili,1611661324,2024,Playoffs,3,,1.0,0.333333,,,,,,,,,,,1.0,0.333333,0.0,0.0,,,,,,,
1631056,Amy Atwell,1611661317,2024,Playoffs,1,,1.0,1.0,,,,,,,,,,,,,0.0,0.0,,,,,,,
1629481,Arike Ogunbowale,1611661321,2024,Regular Season,38,,1466.0,38.578947,845.0,22.236842,173.0,4.552632,195.0,5.131579,81.0,2.131579,11.0,0.289474,103.0,2.710526,279.0,729.0,0.382716,112.0,324.0,0.345679,175.0,190.0,0.921053
1642286,Caitlin Clark,1611661325,2024,Regular Season,40,,1416.0,35.4,769.0,19.225,227.0,5.675,337.0,8.425,53.0,1.325,27.0,0.675,223.0,5.575,242.0,580.0,0.417241,122.0,355.0,0.343662,163.0,180.0,0.905556
1628277,Allisha Gray,1611661330,2024,Regular Season,40,,1330.0,33.25,622.0,15.55,175.0,4.375,107.0,2.675,42.0,1.05,29.0,0.725,67.0,1.675,205.0,509.0,0.40275,69.0,202.0,0.341584,143.0,186.0,0.768817
204324,Dearica Hamby,1611661320,2024,Regular Season,40,,1326.0,33.15,691.0,17.275,368.0,9.2,139.0,3.475,68.0,1.7,8.0,0.2,118.0,2.95,268.0,523.0,0.512428,30.0,88.0,0.340909,125.0,198.0,0.631313
1628909,Kelsey Mitchell,1611661325,2024,Regular Season,40,,1280.0,32.0,767.0,19.175,99.0,2.475,71.0,1.775,27.0,0.675,7.0,0.175,64.0,1.6,282.0,602.0,0.468439,109.0,271.0,0.402214,94.0,113.0,0.831858
203826,Alyssa Thomas,1611661323,2024,Regular Season,40,,1277.0,31.925,423.0,10.575,337.0,8.425,317.0,7.925,62.0,1.55,18.0,0.45,145.0,3.625,166.0,326.0,0.509202,,4.0,,91.0,145.0,0.627586
1628932,A'ja Wilson,1611661319,2024,Regular Season,37,,1273.0,34.405405,989.0,26.72973,436.0,11.783784,86.0,2.324324,67.0,1.810811,96.0,2.594595,45.0,1.216216,375.0,726.0,0.516529,18.0,59.0,0.305085,221.0,264.0,0.837121
1628276,Kelsey Plum,1611661319,2024,Regular Season,37,,1259.0,34.027027,661.0,17.864865,95.0,2.567568,154.0,4.162162,27.0,0.72973,1.0,0.027027,91.0,2.459459,227.0,533.0,0.425891,108.0,290.0,0.372414,99.0,115.0,0.86087
203400,Skylar Diggins-Smith,1611661328,2024,Regular Season,40,,1252.0,31.3,605.0,15.125,105.0,2.625,257.0,6.425,68.0,1.7,36.0,0.9,110.0,2.75,218.0,510.0,0.427451,39.0,134.0,0.291045,130.0,150.0,0.866667
201886,DeWanna Bonner,1611661323,2024,Regular Season,40,,1251.0,31.275,602.0,15.05,238.0,5.95,80.0,2.0,47.0,1.175,27.0,0.675,56.0,1.4,212.0,512.0,0.414062,58.0,197.0,0.294416,120.0,144.0,0.833333
204319,Jewell Loyd,1611661328,2024,Regular Season,37,,1246.0,33.675676,729.0,19.702703,166.0,4.486486,135.0,3.648649,52.0,1.405405,8.0,0.216216,84.0,2.27027,224.0,622.0,0.360129,59.0,215.0,0.274419,222.0,252.0,0.880952
1627668,Breanna Stewart,1611661313,2024,Regular Season,38,,1243.0,32.710526,777.0,20.447368,323.0,8.5,134.0,3.526316,64.0,1.684211,48.0,1.263158,65.0,1.710526,265.0,578.0,0.458478,46.0,156.0,0.294872,201.0,238.0,0.844538
203825,Kayla McBride,1611661324,2024,Regular Season,39,,1237.0,31.717949,586.0,15.025641,100.0,2.564103,126.0,3.230769,49.0,1.25641,2.0,0.051282,79.0,2.025641,174.0,414.0,0.42029,105.0,258.0,0.406977,133.0,149.0,0.892617
1641648,Aliyah Boston,1611661325,2024,Regular Season,40,,1236.0,30.9,560.0,14.0,355.0,8.875,126.0,3.15,35.0,0.875,49.0,1.225,79.0,1.975,236.0,446.0,0.529148,7.0,26.0,0.269231,81.0,110.0,0.736364
204333,Natasha Cloud,1611661317,2024,Regular Season,37,,1230.0,33.243243,430.0,11.621622,151.0,4.081081,257.0,6.945946,53.0,1.432432,22.0,0.594595,114.0,3.081081,148.0,374.0,0.395722,44.0,140.0,0.314286,90.0,109.0,0.825688
1629477,Sabrina Ionescu,1611661313,2024,Regular Season,38,,1221.0,32.131579,691.0,18.184211,169.0,4.447368,235.0,6.184211,38.0,1.0,13.0,0.342105,104.0,2.736842,239.0,607.0,0.39374,107.0,322.0,0.332298,106.0,118.0,0.898305
1629497,Marina Mabrey,1611661323,2024,Regular Season,40,,1215.0,30.375,575.0,14.375,174.0,4.35,162.0,4.05,45.0,1.125,17.0,0.425,94.0,2.35,214.0,518.0,0.413127,98.0,259.0,0.378378,49.0,69.0,0.710145
1628878,Ariel Atkins,1611661322,2024,Regular Season,40,,1196.0,29.9,597.0,14.925,135.0,3.375,124.0,3.1,59.0,1.475,17.0,0.425,92.0,2.3,217.0,497.0,0.43662,79.0,221.0,0.357466,84.0,99.0,0.848485
1629483,Napheesa Collier,1611661324,2024,Regular Season,34,,1180.0,34.705882,694.0,20.411765,330.0,9.705882,115.0,3.382353,65.0,1.911765,48.0,1.411765,70.0,2.058824,268.0,545.0,0.491743,31.0,100.0,0.31,127.0,158.0,0.803797
203014,Nneka Ogwumike,1611661328,2024,Regular Season,37,,1178.0,31.837838,619.0,16.72973,281.0,7.594595,86.0,2.324324,69.0,1.864865,20.0,0.540541,50.0,1.351351,252.0,493.0,0.511156,30.0,74.0,0.405405,85.0,97.0,0.876289
1629498,Jackie Young,1611661319,2024,Regular Season,36,,1171.0,32.527778,549.0,15.25,153.0,4.25,193.0,5.361111,36.0,1.0,8.0,0.222222,75.0,2.083333,190.0,444.0,0.427928,63.0,195.0,0.323077,106.0,122.0,0.868852
1627674,Kahleah Copper,1611661317,2024,Regular Season,36,,1166.0,32.388889,764.0,21.222222,164.0,4.555556,79.0,2.194444,27.0,0.75,3.0,0.083333,108.0,3.0,267.0,612.0,0.436275,68.0,214.0,0.317757,162.0,202.0,0.80198
1629524,Bridget Carleton,1611661324,2024,Regular Season,39,,1166.0,29.897436,373.0,9.564103,147.0,3.769231,87.0,2.230769,39.0,1.0,12.0,0.307692,40.0,1.025641,126.0,284.0,0.443662,91.0,205.0,0.443902,30.0,38.0,0.789474
1627673,Jonquel Jones,1611661313,2024,Regular Season,39,,1164.0,29.846154,553.0,14.179487,350.0,8.974359,126.0,3.230769,30.0,0.769231,50.0,1.282051,92.0,2.358974,206.0,382.0,0.539267,59.0,151.0,0.390728,82.0,104.0,0.788462
202250,Tina Charles,1611661330,2024,Regular Season,39,,1160.0,29.74359,581.0,14.897436,374.0,9.589744,89.0,2.282051,36.0,0.923077,20.0,0.512821,61.0,1.564103,243.0,533.0,0.45591,11.0,42.0,0.261905,84.0,107.0,0.785047
1630096,DiJonai Carrington,1611661323,2024,Regular Season,39,,1136.0,29.128205,495.0,12.692308,196.0,5.025641,61.0,1.564103,61.0,1.564103,17.0,0.435897,74.0,1.897436,173.0,429.0,0.403263,26.0,104.0,0.25,123.0,156.0,0.788462
1629496,Ezi Magbegor,1611661328,2024,Regular Season,37,,1136.0,30.702703,433.0,11.702703,295.0,7.972973,74.0,2.0,40.0,1.081081,82.0,2.216216,53.0,1.432432,172.0,336.0,0.511905,13.0,53.0,0.245283,76.0,87.0,0.873563
