player_id,player_id_source,player_name,player_name_key,team_id,team_id_source,team_abbreviation,team_name,team_slug,season,salary,cap_hit,salary_as_pct_cap,pct_team,salary_tier,contract_icon,contract_icon_source,source_quality,option_flag,tc_flag,draftee_flag,buyout_flag,protected_veteran_flag,protected_rookie_scale_flag,unprotected_flag,status,status_full,next_status,core_years,row_section,counts_toward_salary_total,counts_toward_player_total,counts_toward_guaranteed_salary,counts_toward_protected_veteran_total,guaranteed_salary,source_url,source_name,notes
player:latasha_lattimore__chicago_sky,synthetic_name,Latasha Lattimore,latashalattimore,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,270000.0,270000.0,0.038571,0.040997,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,,,RFA,,current_roster,False,False,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
1642818,team_roster_history,Maddy Westbeld,maddywestbeld,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,277500.0,277500.0,0.039643,0.042136,Minimum / Training Camp / Draftee Band,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
player:megan_nestor__chicago_sky,synthetic_name,Megan Nestor,megannestor,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,270000.0,270000.0,0.038571,0.040997,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
1627671,team_roster_history,Rachel Banham,rachelbanham,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,425000.0,425000.0,0.060714,0.064532,Mid-Tier Rotation,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,Signed,Signed,Signed,,current_roster,True,True,True,True,425000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
1642288,team_roster_history,Rickea Jackson,rickeajackson,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,430654.0,430654.0,0.061522,0.065391,Mid-Tier Rotation,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,,,RFA,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
203400,team_roster_history,Skylar Diggins,skylardiggins,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,920000.0,920000.0,0.131429,0.139694,Premium Starter,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,Signed,Signed,Signed,,current_roster,True,True,True,True,920000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
player:sydney_taylor__chicago_sky,synthetic_name,Sydney Taylor,sydneytaylor,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,270000.0,270000.0,0.038571,0.040997,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
player:tonie_morgan__chicago_sky,synthetic_name,Tonie Morgan,toniemorgan,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,270000.0,270000.0,0.038571,0.040997,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
player:aj_a_sivka__chicago_sky,synthetic_name,Ajša Sivka,ajasivka,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,289133.0,289133.0,0.041305,0.043902,Minimum / Training Camp / Draftee Band,Draftee (section inferred: Unsigned Draftees),inferred_from_unsigned_draftees_section,prior_csv_inferred,False,False,True,False,False,False,False,,,RFA,,unsigned_draftees,False,False,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
1642290,team_roster_history,Aaliyah Edwards,aaliyahedwards,1611661323,pbpstats_catalog,CON,Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,2026,375542.0,375542.0,0.053649,0.078772,Low Rotation / Rookie Scale,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,,,RFA,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
1642800,team_roster_history,Aneesah Morrow,aneesahmorrow,1611661323,pbpstats_catalog,CON,Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,2026,331563.0,331563.0,0.047366,0.069547,Low Rotation / Rookie Scale,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,,,RFA,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
203829,team_roster_history,Bria Hartley,briahartley,1611661323,pbpstats_catalog,CON,Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,2026,,,,,,,not_available_from_prior_csv,prior_csv_inferred,False,False,False,False,False,False,False,UFA,UFA,UFA,,current_roster,False,False,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
