player_id,season,season_type,team_id,possessions,usage_pct,ts_pct,efg_pct,ast_pct,tov_pct,ast_tov_ratio,oreb_pct,dreb_pct,reb_pct,stl_pct,blk_pct,ftr,three_par,rim_rate,midrange_rate,pts_per_40,ast_per_40,reb_per_40,stl_per_40,blk_per_40,ts_pctile_pos,usage_pctile_pos,ast_pctile_pos,tov_pctile_pos,reb_pctile_pos,stl_pctile_pos,blk_pctile_pos,production_score,position_group,ts_pctile_guard,ts_pctile_forward,ts_pctile_center,usage_pctile_guard,usage_pctile_forward,usage_pctile_center,ast_pctile_guard,ast_pctile_forward,ast_pctile_center,reb_pctile_guard,reb_pctile_forward,reb_pctile_center,stl_pctile_guard,stl_pctile_forward,stl_pctile_center,blk_pctile_guard,blk_pctile_forward,blk_pctile_center,tov_pctile_guard,tov_pctile_forward,tov_pctile_center
202252,2023,Regular Season,1611661319,3566,12.80864197530864,0.5882352941176471,0.5682926829268292,0.0117779024116657,0.0078519349411104,1.5,0.0058889512058328,0.0314077397644419,0.0372966909702748,0.0067302299495232,0.0016825574873808,,,,,11.87214611872146,1.917808219178082,6.073059360730594,1.095890410958904,0.273972602739726,84.62,11.22,17.37,5.43,51.02,25.97,17.13,43.13,Forward,,92.6,,,11.1,,,25.9,,,18.5,,,33.3,,,18.5,,,85.2,
204296,2023,Regular Season,1611661323,3362,14.87473903966597,0.503968253968254,0.4916666666666666,0.0110053539559785,0.0101130279595478,1.088235294117647,0.0083283759666864,0.0252825698988697,0.0336109458655562,0.0110053539559785,0.0148720999405116,,,,,11.888111888111888,1.7249417249417247,5.268065268065269,1.7249417249417247,2.331002331002331,39.5,25.1,13.98,12.32,42.42,72.73,95.6,53.86,,,,,,,,,,,,,,,,,,,,,,
203398,2023,Regular Season,1611661317,3312,28.04610318331504,0.6112359550561798,0.5613810741687979,0.0205314009661835,0.019927536231884,1.0303030303030305,0.0114734299516908,0.047403381642512,0.0588768115942028,0.0048309178743961,0.0150966183574879,,,,,25.42056074766355,3.177570093457944,9.11214953271028,0.7476635514018691,2.336448598130841,91.68,96.33,53.39,72.86,76.02,8.66,96.06,64.18,Center,,,50.0,,,90.0,,,90.0,,,20.0,,,40.0,,,90.0,,,10.0
1630389,2023,Regular Season,1611661329,3296,22.145877378435515,0.4777777777777778,0.4254658385093168,0.0358009708737864,0.018507281553398,1.9344262295081969,0.0021237864077669,0.012135922330097,0.014259708737864,0.0081917475728155,0.0012135922330097,,,,,16.726403823178018,5.639187574671446,2.2461170848267624,1.2903225806451613,0.1911589008363201,24.53,77.55,85.81,63.67,2.66,40.26,10.42,39.65,Guard,16.7,,,78.6,,,71.4,,,7.1,,,42.9,,,35.9,,,35.7,,
1641649,2023,Regular Season,1611661324,3301,24.87831260140617,0.4974226804123711,0.4481268011527377,0.0242350802787034,0.0221145107543168,1.095890410958904,0.0066646470766434,0.0275674038170251,0.0342320508936685,0.0090881551045137,0.0033323235383217,,,,,18.56115107913669,3.836930455635492,5.419664268585132,1.4388489208633093,0.52757793764988,35.14,89.59,59.53,85.18,44.67,53.25,41.9,48.41,Forward,,33.3,,,77.8,,,77.8,,,14.8,,,51.9,,,44.4,,,14.8,
1641651,2023,Regular Season,1611661328,3262,20.05420054200542,0.4147157190635451,0.3854545454545454,0.0177805027590435,0.0217657878602084,0.8169014084507042,0.0144083384426732,0.0413856529736358,0.055793991416309,0.0131820968730839,0.0064377682403433,,,,,12.205882352941178,2.8431372549019605,8.92156862745098,2.107843137254902,1.0294117647058822,11.85,64.08,41.53,83.09,72.54,87.88,70.6,52.2,,,,,,,,,,,,,,,,,,,,,,
204329,2023,Regular Season,1611661319,3091,6.3268892794376095,0.4725274725274725,0.463855421686747,0.0074409576188935,0.0054998382400517,1.3529411764705883,0.0145583953413134,0.0611452604335166,0.0757036557748301,0.0084115173083144,0.0126172759624716,,,,,4.343434343434343,1.1616161616161615,11.818181818181818,1.3131313131313131,1.9696969696969695,22.66,1.22,5.93,1.04,93.24,43.07,89.35,50.63,Center,,,20.0,,,10.0,,,20.0,,,90.0,,,70.0,,,60.0,,,90.0
1629479,2023,Regular Season,1611661321,3129,19.327282434596903,0.5664556962025317,0.5514705882352942,0.0143815915627996,0.0147011824864173,0.9782608695652174,0.033237456056248,0.0536912751677852,0.0869287312240332,0.0051134547778843,0.0111856823266219,,,,,18.28863346104725,2.2988505747126435,13.89527458492976,0.8173690932311622,1.7879948914431674,75.68,60.0,26.91,38.0,98.36,10.39,86.11,59.92,,,,,,,,,,,,,,,,,,,,,,
1628915,2023,Regular Season,1611661328,3092,15.48974943052392,0.4794238683127572,0.4506437768240343,0.0171410090556274,0.009379042690815,1.827586206896552,0.0038809831824062,0.0255498059508408,0.029430789133247,0.0077619663648124,0.000646830530401,,,,,12.015404364569962,2.7214377406931964,4.672657252888318,1.2323491655969192,0.1026957637997432,25.36,28.78,38.77,9.81,32.58,35.28,3.24,36.31,Guard,19.0,,,26.2,,,11.9,,,66.7,,,33.3,,,7.7,,,88.1,,
1627676,2023,Regular Season,1611661324,2967,18.73129862357869,0.4938271604938271,0.4342723004694835,0.0256150994270306,0.0235928547354229,1.0857142857142856,0.006066734074823,0.0195483653522076,0.0256150994270306,0.0053926525109538,0.0010111223458038,,,,,12.581913499344692,3.984272608125819,3.984272608125819,0.8387942332896461,0.1572739187418086,32.43,55.31,63.14,89.56,21.72,12.34,8.56,29.13,,,,,,,,,,,,,,,,,,,,,,
1628929,2023,Regular Season,1611661325,2863,17.736077481840194,0.5,0.480603448275862,0.0247991617184771,0.0171149144254278,1.4489795918367347,0.0076842472930492,0.0209570380719524,0.0286412853650017,0.0080335312609151,0.0031435557107928,,,,,13.406593406593403,3.901098901098901,4.5054945054945055,1.2637362637362637,0.4945054945054944,37.01,46.12,61.23,54.07,29.92,38.31,39.35,42.55,,,,,,,,,,,,,,,,,,,,,,
100940,2023,Regular Season,1611661317,2791,28.52522639068564,0.5645604395604396,0.5031446540880503,0.0429953421712647,0.0279469724113221,1.5384615384615383,0.0007165890361877,0.0326048011465424,0.0333213901827302,0.0046578287352203,0.0042995342171264,,,,,23.413258110014105,6.770098730606487,5.246826516220028,0.7334273624823695,0.6770098730606489,74.64,97.35,91.74,95.2,41.8,7.58,55.09,53.29,,,,,,,,,,,,,,,,,,,,,,
1628263,2023,Regular Season,1611661324,2745,14.341085271317828,0.4837837837837838,0.4202453987730061,0.0473588342440801,0.0134790528233151,3.5135135135135136,0.0061930783242258,0.0196721311475409,0.0258652094717668,0.0061930783242258,0.0010928961748633,,,,,10.257879656160458,7.449856733524355,4.068767908309456,0.9742120343839542,0.1719197707736389,27.44,22.04,94.7,31.11,22.34,21.0,9.14,37.94,Guard,21.4,,,16.7,,,88.1,,,42.9,,,7.1,,,30.8,,,66.7,,
1628920,2023,Regular Season,1611661328,2786,14.652956298200513,0.5316091954022989,0.5159235668789809,0.0172290021536252,0.0197415649676956,0.8727272727272727,0.0139985642498205,0.0394831299353912,0.0534816941852117,0.005743000717875,0.0061019382627422,,,,,10.632183908045976,2.7586206896551726,8.563218390804598,0.9195402298850576,0.9770114942528736,54.89,23.27,39.19,71.61,70.49,15.37,68.75,42.91,,,,,,,,,,,,,,,,,,,,,,
203866,2023,Regular Season,1611661313,2731,11.704834605597965,0.5426829268292683,0.5166666666666667,0.0098864884657634,0.0073233247894544,1.35,0.0175759794946905,0.034053460270963,0.0516294397656536,0.0102526547052361,0.0036616623947272,,,,,10.274170274170274,1.5584415584415583,8.138528138528137,1.6161616161616164,0.5772005772005772,62.16,7.55,10.38,4.59,68.65,65.58,47.45,51.03,Forward,,55.6,,,7.4,,,11.1,,,33.3,,,66.7,,,55.6,,,88.9,
202658,2023,Regular Season,1611661330,2758,13.894200127469729,0.5285714285714286,0.4902597402597403,0.037708484408992,0.0155910079767947,2.4186046511627906,0.0029006526468455,0.0221174764321972,0.0250181290790427,0.0083393763596809,0.001087744742567,,,,,10.84057971014493,6.028985507246377,4.0,1.3333333333333333,0.1739130434782608,53.43,17.55,86.65,44.05,20.9,41.99,8.8,40.75,,,,,,,,,,,,,,,,,,,,,,
203406,2023,Regular Season,1611661320,2692,18.13922356091031,0.6152073732718893,0.5518134715025906,0.0304606240713224,0.0200594353640416,1.5185185185185186,0.0085438335809806,0.0185735512630014,0.0271173848439821,0.0100297176820208,,,,,,15.54585152838428,4.774381368267831,4.250363901018923,1.572052401746725,,93.14,49.39,75.42,74.11,26.23,62.99,,47.58,,,,,,,,,,,,,,,,,,,,,,
1628269,2023,Regular Season,1611661330,2763,15.816655907036798,0.5323383084577115,0.5182291666666666,0.017372421281216,0.0159247195077813,1.0909090909090908,0.00542888165038,0.0488599348534201,0.0542888165038002,0.0061527325370973,0.0133912414042707,,,,,12.588235294117649,2.8235294117647056,8.823529411764707,1.0,2.1764705882352944,55.93,31.22,40.25,45.93,71.72,20.78,92.36,52.33,Forward,,48.1,,,29.6,,,51.9,,,37.0,,,29.6,,,92.6,,,59.3,
1628878,2023,Regular Season,1611661322,2661,21.059691482226693,0.55,0.49800796812749,0.022923712889891,0.0131529500187899,1.7428571428571429,0.0067643742953776,0.0244269071777527,0.0311912814731304,0.0120255543028936,0.0033821871476888,,,,,18.32106038291605,3.593519882179676,4.889543446244477,1.885125184094256,0.5301914580265096,67.78,71.84,57.42,28.39,37.09,79.0,43.29,61.15,Guard,64.3,,,66.7,,,23.8,,,78.6,,,83.3,,,74.4,,,73.8,,
1628927,2023,Regular Season,1611661325,2651,15.793010752688172,0.4803921568627451,0.4505208333333333,0.0184835910976989,0.0116937004903809,1.5806451612903225,0.0071671067521689,0.0377216144850999,0.0448887212372689,0.0101848359109769,0.0022632968691059,,,,,11.632047477744807,2.908011869436202,7.062314540059347,1.602373887240356,0.3560830860534125,26.2,31.02,44.92,20.25,60.45,64.72,25.0,47.44,,,,,,,,,,,,,,,,,,,,,,
1630112,2023,Regular Season,1611661323,2574,17.694915254237287,0.5227272727272727,0.5095693779904307,0.0264180264180264,0.0159285159285159,1.6585365853658536,0.0019425019425019,0.0112665112665112,0.0132090132090132,0.0112665112665112,0.0011655011655011,,,,,13.772455089820358,4.07185628742515,2.035928143712575,1.7365269461077846,0.1796407185628742,49.27,45.51,65.89,46.14,1.84,74.03,9.72,42.87,Guard,52.4,,,40.5,,,38.1,,,4.8,,,78.6,,,33.3,,,50.0,,
1629546,2023,Regular Season,1611661313,2639,17.74406332453826,0.5585585585585585,0.5441860465116279,0.0219780219780219,0.017809776430466,1.2340425531914894,0.0030314513073133,0.0159151193633952,0.0189465706707086,0.0087154225085259,0.0007578628268283,,,,,15.0,3.4939759036144578,3.0120481927710845,1.3855421686746987,0.1204819277108433,71.73,46.53,56.36,59.71,8.61,47.4,5.56,39.5,,,,,,,,,,,,,,,,,,,,,,
1628881,2023,Regular Season,1611661330,2643,15.658602150537634,0.4794871794871795,0.4071856287425149,0.0113507377979568,0.0143776012107453,0.7894736842105263,0.0200529701097238,0.0533484676503972,0.073401437760121,0.0060537268255769,0.0045402951191827,,,,,11.454823889739664,1.8376722817764168,11.883614088820826,0.9800918836140888,0.7350689127105667,25.57,29.8,15.89,35.91,92.21,19.05,57.87,43.5,Forward,,22.2,,,25.9,,,22.2,,,88.9,,,22.2,,,63.0,,,66.7,
203399,2023,Regular Season,1611661322,2459,26.01626016260163,0.5784615384615385,0.5255972696245734,0.0199267995119967,0.0122000813338755,1.6333333333333333,0.008133387555917,0.0427002846685644,0.0508336722244815,0.0077267181781211,0.008133387555917,,,,,24.20221169036335,3.096366508688784,7.898894154818326,1.2006319115323856,1.263823064770932,81.5,92.65,52.33,22.13,68.24,35.06,77.08,69.25,,,,,,,,,,,,,,,,,,,,,,
1631086,2023,Regular Season,1611661325,2399,13.347763347763347,0.4451612903225806,0.4172413793103448,0.0133388912046686,0.0125052105043768,1.0666666666666669,0.0145894122551062,0.019591496456857,0.0341809087119633,0.0125052105043768,0.003751563151313,,,,,8.917609046849758,2.0678513731825525,5.298869143780291,1.938610662358643,0.5815831987075929,15.8,15.31,22.46,24.22,44.47,82.9,48.15,43.55,Guard,9.5,,,14.3,,,2.4,,,85.7,,,85.7,,,82.1,,,78.6,,
1628899,2023,Regular Season,1611661322,2440,21.029411764705884,0.4209401709401709,0.3813953488372093,0.0315573770491803,0.021311475409836,1.4807692307692308,0.0151639344262295,0.0479508196721311,0.0631147540983606,0.0094262295081967,0.0024590163934426,,,,,12.792207792207792,5.0,10.0,1.4935064935064934,0.3896103896103896,13.1,71.22,77.54,80.79,81.15,56.28,28.24,49.53,Forward,,14.8,,,51.9,,,88.9,,,63.0,,,55.6,,,22.2,,,25.9,
1631135,2023,Regular Season,1611661323,2286,13.9426800929512,0.5866666666666667,0.5371900826446281,0.0100612423447069,0.0131233595800524,0.7666666666666667,0.0218722659667541,0.0411198600174978,0.0629921259842519,0.0087489063867016,0.0144356955380577,,,,,12.034188034188034,1.5726495726495726,9.846153846153848,1.3675213675213675,2.2564102564102564,83.99,17.96,10.81,27.97,80.53,48.05,95.14,58.36,Center,,,40.0,,,30.0,,,30.0,,,40.0,,,80.0,,,80.0,,,70.0
1641650,2023,Regular Season,1611661330,2413,17.92948237059265,0.4027027027027027,0.3554216867469879,0.0381268130957314,0.0223787815996684,1.7037037037037035,0.0058019063406547,0.0331537505180273,0.0389556568586821,0.0066307501036054,0.0049730625777041,,,,,10.205479452054796,6.301369863013698,6.438356164383562,1.095890410958904,0.821917808219178,10.19,47.14,87.71,86.22,53.28,25.32,61.11,42.65,,,,,,,,,,,,,,,,,,,,,,
1629524,2023,Regular Season,1611661324,2268,11.04199066874028,0.4880952380952381,0.4705882352941176,0.0149911816578483,0.0070546737213403,2.125,0.0083774250440917,0.0308641975308641,0.0392416225749559,0.005731922398589,0.0013227513227513,,,,,8.586387434554974,2.37347294938918,6.212914485165793,0.9075043630017452,0.2094240837696335,29.52,4.69,28.81,4.18,53.48,15.15,12.04,34.22,Forward,,25.9,,,3.7,,,40.7,,,22.2,,,18.5,,,7.4,,,92.6,
1630462,2023,Regular Season,1611661330,2270,17.29559748427673,0.5135869565217391,0.4786585365853658,0.03215859030837,0.0171806167400881,1.871794871794872,0.0026431718061674,0.0185022026431718,0.0211453744493392,0.0066079295154185,,,,,,13.380530973451329,5.168141592920355,3.398230088495575,1.0619469026548671,,44.7,42.24,79.24,55.53,12.91,24.68,,35.46,Guard,38.1,,,38.1,,,64.3,,,23.8,,,16.7,,,,,,47.6,,
1629491,2023,Regular Season,1611661324,2208,14.114832535885167,0.5816326530612245,0.5158730158730159,0.029891304347826,0.0135869565217391,2.2,0.0194746376811594,0.0475543478260869,0.0670289855072463,0.0054347826086956,0.0009057971014492,,,,,12.106194690265486,4.672566371681416,10.47787610619469,0.8495575221238938,0.1415929203539823,82.54,19.8,73.73,31.32,86.48,12.55,6.94,50.1,Forward,,77.8,,,14.8,,,85.2,,,74.1,,,14.8,,,3.7,,,74.1,
1631007,2023,Regular Season,1611661321,2259,8.796992481203008,0.4603960396039604,0.3705882352941176,0.0389552899513058,0.0075254537405931,5.176470588235294,0.0097388224878264,0.0212483399734395,0.030987162461266,0.012837538733953,0.0044267374944665,,,,,6.774774774774775,6.3423423423423415,5.045045045045045,2.09009009009009,0.7207207207207207,18.71,2.45,88.77,4.8,36.27,85.28,55.79,54.64,Guard,11.9,,,2.4,,,73.8,,,73.8,,,88.1,,,89.7,,,95.2,,
1630096,2023,Regular Season,1611661323,2178,23.609991941982276,0.5135658914728682,0.468609865470852,0.0188246097337006,0.0165289256198347,1.1388888888888888,0.012396694214876,0.0298438934802571,0.0422405876951331,0.0091827364554637,0.0013774104683195,,,,,19.272727272727277,2.981818181818181,6.6909090909090905,1.4545454545454546,0.2181818181818182,44.49,84.9,46.19,50.31,57.79,54.11,13.43,50.09,,,,,,,,,,,,,,,,,,,,,,
1641660,2023,Regular Season,1611661320,2209,22.24919093851133,0.3800813008130081,0.3288888888888889,0.0140334993209597,0.0131281122679945,1.0689655172413792,0.0045269352648257,0.0122227252150294,0.0167496604798551,0.0058850158442734,0.0054323223177908,,,,,13.624772313296903,2.2586520947176685,2.695810564663024,0.947176684881603,0.8743169398907104,7.9,78.37,25.21,28.18,4.51,17.97,64.58,38.62,Guard,7.1,,,81.0,,,4.8,,,9.5,,,4.8,,,100.0,,,76.2,,
1631044,2023,Regular Season,1611661330,2213,14.229249011857709,0.5815602836879432,0.5086206896551724,0.0122006326253953,0.01762313601446,0.6923076923076923,0.0225937641211025,0.0393131495707184,0.061906913691821,0.0036150022593764,0.0013556258472661,,,,,12.12569316081331,1.9963031423290205,10.129390018484289,0.5914972273567467,0.22181146025878,82.33,21.43,18.43,58.25,78.89,4.33,12.5,37.09,Forward,,74.1,,,18.5,,,29.6,,,51.9,,,11.1,,,11.1,,,51.9,
1641642,2023,Regular Season,1611661322,2168,16.875522138680033,0.5397727272727273,0.5121951219512195,0.0161439114391143,0.0129151291512915,1.25,0.0027675276752767,0.0138376383763837,0.0166051660516605,0.0046125461254612,0.0004612546125461,,,,,14.100185528756956,2.5974025974025974,2.6716141001855287,0.7421150278293136,0.0742115027829313,60.29,38.98,34.32,25.89,4.3,7.14,2.31,31.64,,,,,,,,,,,,,,,,,,,,,,
1641658,2023,Regular Season,1611661325,2054,15.156794425087108,0.5474452554744526,0.5118110236220472,0.0326192794547224,0.0180136319376825,1.8108108108108107,0.0034079844206426,0.0238558909444985,0.0272638753651411,0.0082765335929892,0.0029211295034079,,,,,11.526717557251908,5.114503816793893,4.274809160305344,1.297709923664122,0.4580152671755725,65.49,26.73,79.45,61.17,26.64,41.34,35.42,44.84,Guard,61.9,,,23.8,,,66.7,,,47.6,,,50.0,,,66.7,,,40.5,,
1629480,2023,Regular Season,1611661321,2113,18.29268292682927,0.680327868852459,0.6293706293706294,0.0156176053005205,0.0198769522006625,0.7857142857142857,0.0260293421675343,0.0416469474680549,0.0676762896355892,0.003312825366777,0.0104117368670137,,,,,19.00763358778626,2.5190839694656484,10.916030534351144,0.5343511450381679,1.6793893129770994,99.38,51.43,31.78,72.23,86.68,3.46,84.26,54.97,Center,,,100.0,,,60.0,,,70.0,,,70.0,,,20.0,,,40.0,,,20.0
1629484,2023,Regular Season,1611661317,1997,22.614840989399298,0.6113636363636363,0.5644329896907216,0.0125187781672508,0.0185277916875312,0.6756756756756757,0.0230345518277416,0.0425638457686529,0.0655983975963945,0.0065097646469704,0.0070105157736604,,,,,20.93385214007782,1.9455252918287935,10.19455252918288,1.0116731517509727,1.0894941634241246,91.89,81.02,19.92,64.3,85.25,23.81,73.61,58.74,Center,,,60.0,,,80.0,,,40.0,,,50.0,,,60.0,,,30.0,,,40.0
1641641,2023,Regular Season,1611661329,1984,14.2226148409894,0.5105633802816901,0.4964028776978417,0.0080645161290322,0.0095766129032258,0.8421052631578947,0.0075604838709677,0.0221774193548387,0.0297379032258064,0.0060483870967741,0.0025201612903225,,,,,11.485148514851485,1.2673267326732671,4.673267326732674,0.9504950495049505,0.396039603960396,42.41,21.22,6.99,10.44,32.79,18.83,29.4,34.46,,,,,,,,,,,,,,,,,,,,,,
1631263,2023,Regular Season,1611661324,1972,23.406193078324225,0.5372093023255814,0.484375,0.016734279918864,0.0212981744421906,0.7857142857142857,0.0141987829614604,0.0329614604462474,0.0471602434077079,0.0020283975659229,0.0025354969574036,,,,,18.70445344129555,2.672064777327936,7.530364372469636,0.3238866396761133,0.4048582995951417,59.04,84.08,37.08,80.58,63.73,0.87,29.86,42.01,,,,,,,,,,,,,,,,,,,,,,
1631031,2023,Regular Season,1611661322,1899,18.97196261682243,0.5297619047619048,0.5,0.0057925223802001,0.0184307530279094,0.3142857142857143,0.0210637177461822,0.0616113744075829,0.0826750921537651,0.0078988941548183,0.0126382306477093,,,,,14.989473684210529,0.9263157894736842,13.221052631578946,1.263157894736842,2.0210526315789474,54.47,57.14,3.39,63.05,96.52,36.36,89.58,53.49,,,,,,,,,,,,,,,,,,,,,,
1641675,2023,Regular Season,1611661328,1834,14.298978644382546,0.536,0.5233644859813084,0.0065430752453653,0.0158124318429661,0.4137931034482758,0.0316248636859323,0.049618320610687,0.0812431842966194,0.0070883315158124,0.0059978189749182,,,,,11.452991452991451,1.0256410256410255,12.735042735042734,1.1111111111111112,0.9401709401709402,58.42,21.63,4.87,44.68,95.29,28.79,68.17,47.5,,,,,,,,,,,,,,,,,,,,,,
1641602,2023,Regular Season,1611661328,1857,16.909620991253647,0.539568345323741,0.5,0.0350026925148088,0.0188476036618201,1.8571428571428568,0.0021540118470651,0.0193861066235864,0.0215401184706515,0.0096930533117932,0.0021540118470651,,,,,13.015184381778742,5.639913232104121,3.470715835140998,1.561822125813449,0.3470715835140998,60.08,39.39,84.11,66.18,14.14,58.66,24.07,44.9,,,,,,,,,,,,,,,,,,,,,,
1631022,2023,Regular Season,1611661322,1729,22.187822497420026,0.5277777777777778,0.5,0.0098322729901677,0.020242914979757,0.4857142857142857,0.0167727009832273,0.0601503759398496,0.0769230769230769,0.009253903990746,0.0098322729901677,,,,,17.078651685393258,1.5280898876404494,11.95505617977528,1.4382022471910114,1.5280898876404494,52.81,77.96,10.17,75.37,93.65,55.19,81.94,56.62,,,,,,,,,,,,,,,,,,,,,,
1627671,2023,Regular Season,1611661324,1740,21.149897330595483,0.5176470588235295,0.5,0.0310344827586206,0.0206896551724137,1.5,0.0022988505747126,0.0160919540229885,0.0183908045977011,0.0063218390804597,0.0017241379310344,,,,,16.183908045977013,4.965517241379311,2.942528735632184,1.011494252873563,0.2758620689655172,46.15,72.45,76.27,77.45,6.76,22.51,18.52,37.89,Guard,40.5,,,71.4,,,59.5,,,14.3,,,14.3,,,41.0,,,14.3,,
201496,2023,Regular Season,1611661319,1735,18.029350104821805,0.574468085106383,0.5310077519379846,0.0386167146974063,0.0178674351585014,2.161290322580645,0.009221902017291,0.046685878962536,0.055907780979827,0.0155619596541786,0.009221902017291,,,,,15.24705882352941,6.305882352941177,9.129411764705882,2.541176470588235,1.5058823529411764,79.0,48.37,88.35,60.54,72.95,94.16,80.32,71.8,,,,,,,,,,,,,,,,,,,,,,
1631006,2023,Regular Season,1611661319,1710,18.220338983050848,0.4177215189873418,0.4117647058823529,0.0105263157894736,0.0081871345029239,1.2857142857142858,0.0081871345029239,0.0245614035087719,0.0327485380116959,0.0087719298245614,0.0029239766081871,,,,,12.452830188679243,1.6981132075471697,5.283018867924528,1.4150943396226414,0.4716981132075472,12.27,50.82,12.5,6.05,40.37,48.7,35.65,42.04,Forward,,3.7,,,40.7,,,14.8,,,11.1,,,48.1,,,33.3,,,81.5,
1628280,2023,Regular Season,1611661323,1617,21.052631578947366,0.6197604790419161,0.5785714285714286,0.0191713048855906,0.017934446505875,1.0689655172413792,0.0253555967841682,0.0401978973407544,0.0655534941249227,0.0148423005565862,0.0043290043290043,,,,,20.097087378640776,3.009708737864077,10.29126213592233,2.3300970873786406,0.6796116504854368,94.39,71.43,48.73,60.75,85.04,93.07,55.32,69.6,Forward,,100.0,,,55.6,,,63.0,,,70.4,,,100.0,,,59.3,,,48.1,
202662,2023,Regular Season,1611661320,1577,15.26374859708193,0.3695652173913043,0.3409090909090909,0.0266328471781864,0.0133164235890932,2.0,0.0063411540900443,0.0152187698161065,0.0215599239061509,0.0057070386810399,0.0038046924540266,,,,,8.292682926829269,4.097560975609756,3.317073170731708,0.8780487804878048,0.5853658536585367,6.44,27.35,67.16,29.65,14.34,14.72,49.07,35.63,,,,,,,,,,,,,,,,,,,,,,
1630386,2023,Regular Season,1611661321,1633,12.863070539419086,0.4656862745098039,0.4065934065934066,0.0122473974280465,0.0134721371708511,0.9090909090909092,0.0140845070422535,0.0434782608695652,0.0575627679118187,0.0042865890998162,0.0146968769136558,,,,,9.523809523809524,2.0050125313283207,9.423558897243108,0.7017543859649122,2.406015037593985,21.1,11.63,18.64,30.9,74.59,6.06,95.37,42.36,,,,,,,,,,,,,,,,,,,,,,
1629571,2023,Regular Season,1611661329,1579,15.783540022547916,0.5545454545454546,0.5339805825242718,0.0120329322355921,0.018999366687777,0.6333333333333333,0.0075997466751108,0.0221659278024065,0.0297656744775174,0.006333122229259,0.0044331855604813,,,,,12.261306532663315,1.9095477386934672,4.723618090452261,1.0050251256281408,0.7035175879396984,69.23,30.82,18.22,67.43,32.99,22.73,56.25,37.54,,,,,,,,,,,,,,,,,,,,,,
1629476,2023,Regular Season,1611661330,1632,22.27027027027027,0.4832402234636871,0.4386503067484663,0.0153186274509803,0.017156862745098,0.8928571428571429,0.0018382352941176,0.0214460784313725,0.0232843137254901,0.0061274509803921,0.0018382352941176,,,,,17.653061224489797,2.5510204081632653,3.877551020408163,1.020408163265306,0.3061224489795918,27.03,78.57,30.08,54.91,17.83,20.13,20.14,34.12,,,,,,,,,,,,,,,,,,,,,,
1630115,2023,Regular Season,1611661328,1471,16.48745519713262,0.4747899159663865,0.4409090909090909,0.0190346702923181,0.0129163834126444,1.4736842105263157,0.0163154316791298,0.0407885791978246,0.0571040108769544,0.0061182868796736,0.0067980965329707,,,,,12.349726775956285,3.060109289617486,9.18032786885246,0.9836065573770492,1.092896174863388,23.91,36.12,47.25,26.1,74.18,19.91,72.69,49.71,,,,,,,,,,,,,,,,,,,,,,
1628882,2023,Regular Season,1611661320,1440,16.751269035532996,0.6379310344827587,0.6081081081081081,0.0201388888888888,0.0111111111111111,1.8125,0.0013888888888888,0.0159722222222222,0.0173611111111111,0.0076388888888888,0.0020833333333333,,,,,16.373626373626372,3.1868131868131866,2.7472527472527477,1.2087912087912087,0.3296703296703296,96.67,38.16,52.54,16.08,4.92,33.98,22.69,47.55,Guard,95.2,,,35.7,,,21.4,,,11.9,,,31.0,,,48.7,,,83.3,,
1641690,2023,Regular Season,1611661317,1321,12.749003984063744,0.4214285714285714,0.3951612903225806,0.0060560181680545,0.0196820590461771,0.3076923076923077,0.0128690386071158,0.0340651021953065,0.0469341408024224,0.0022710068130204,0.003785011355034,,,,,7.023809523809524,0.9523809523809524,7.380952380952381,0.3571428571428571,0.5952380952380952,13.31,10.82,3.81,70.98,63.32,1.3,48.84,24.35,,,,,,,,,,,,,,,,,,,,,,
203824,2023,Regular Season,1611661321,1363,11.7359413202934,0.3481012658227848,0.3188405797101449,0.0454878943506969,0.0124724871606749,3.647058823529412,0.0058694057226705,0.0212765957446808,0.0271460014673514,0.0088041085840058,,,,,,6.567164179104478,7.402985074626866,4.417910447761194,1.4328358208955223,,4.99,7.76,93.64,24.01,26.43,49.35,,36.88,Guard,2.4,,,9.5,,,81.0,,,45.2,,,57.1,,,,,,81.0,,
1630996,2023,Regular Season,1611661320,1303,16.027397260273972,0.5147058823529411,0.4731182795698925,0.0138142747505755,0.0115118956254796,1.2,0.009976976208749,0.0176515732924021,0.0276285495011511,0.009976976208749,0.0023023791250959,,,,,13.043478260869566,2.236024844720497,4.472049689440994,1.6149068322981366,0.3726708074534162,45.11,32.45,24.79,19.21,28.28,61.9,25.46,42.68,,,,,,,,,,,,,,,,,,,,,,
1641652,2023,Regular Season,1611661321,1304,16.878172588832488,0.5887096774193549,0.53125,0.0061349693251533,0.0069018404907975,0.8888888888888888,0.0276073619631901,0.0191717791411042,0.0467791411042944,0.0061349693251533,0.0053680981595092,,,,,18.307210031347964,1.0031347962382444,7.648902821316614,1.0031347962382444,0.877742946708464,84.82,39.18,4.24,3.55,62.91,20.35,63.89,53.12,Forward,,96.3,,,37.0,,,3.7,,,29.6,,,25.9,,,70.4,,,96.3,
